ExportStartDate,ExportEndDate,ExportConfiguration,ExcludedParticipantIdentifiers,HealthKitSamples,HealthKitCharacteristics,SurveyTasks,StudyParticipants,HealthKitActivitySummaries,SurveyFile,SurveyResults,SurveyStepResults,SurveyQuestionResults,SurveyConsentSignatureResults,SurveyStroopResults,SurveyPSATResults,SurveyTrailmakingResults,SurveyTowerOfHanoiResults,SurveyReactionTimeResults,SurveySpatialSpanMemoryResults,AppleLocationVisits,Visits (iPhone),Keyboard Metrics (iPhone),Device Usage (iPhone),Messages Usage (iPhone),Phone Usage (iPhone),Speech Metrics-Siri (iPhone),Speech Metrics-Telephony (iPhone)
2022-10-20T00:00:00-11:00,2022-10-21T00:00:00-11:00,UofToronto,[],135545,0,2949,97,61,192,1053,11691,8526,0,1323,63,135,67,198,64,455,187,430,246,454,454,145,145
