SurveyResultKey,SurveyKey,SurveyName,SurveyVersion,ParticipantIdentifier,SurveyTaskKey,Type,StartDate,EndDate,DevicePlatform,DeviceName,DeviceOSVersion,InsertedDate
346bf3c9-6650-ed11-aac0-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,f79f50b1-5750-ed11-aac0-0afb9334277d,Survey,2022-10-20T07:02:09-04:00,2022-10-20T07:03:13-04:00,iOS,"iPhone13,3",15.6.1,2022-10-20T11:03:13Z
f889c9ff-6650-ed11-aac0-0afb9334277d,98a85f7f-e2d6-ec11-aaba-0afb9334277d,survey_daily-affect-custom-morning,2,1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,b2a150b1-5750-ed11-aac0-0afb9334277d,Survey,2022-10-20T07:03:21-04:00,2022-10-20T07:04:50-04:00,iOS,"iPhone13,3",15.6.1,2022-10-20T11:04:50Z
f5576aeb-6850-ed11-aac0-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,412330b3-cc02-4030-96cd-f4cfdcc45fa6,4c9f50b1-5750-ed11-aac0-0afb9334277d,Survey,2022-10-20T07:18:23-04:00,2022-10-20T07:18:28-04:00,iOS,"iPhone13,2",16.0,2022-10-20T11:18:28Z
2ca959f7-6850-ed11-aac0-0afb9334277d,98a85f7f-e2d6-ec11-aaba-0afb9334277d,survey_daily-affect-custom-morning,2,412330b3-cc02-4030-96cd-f4cfdcc45fa6,f3a050b1-5750-ed11-aac0-0afb9334277d,Survey,2022-10-20T07:18:32-04:00,2022-10-20T07:18:56-04:00,iOS,"iPhone13,2",16.0,2022-10-20T11:18:56Z
70643d0f-6950-ed11-aac0-0afb9334277d,a440594e-cf64-eb11-aaa4-0afb9334277d,task_hk_reaction_time,0,412330b3-cc02-4030-96cd-f4cfdcc45fa6,8ea250b1-5750-ed11-aac0-0afb9334277d,Survey,2022-10-20T07:19:02-04:00,2022-10-20T07:19:31-04:00,iOS,"iPhone13,2",16.0,2022-10-20T11:19:31Z
98b52d27-6950-ed11-aac0-0afb9334277d,956c3f6c-cf64-eb11-aaa4-0afb9334277d,task_hk_stroop,1,412330b3-cc02-4030-96cd-f4cfdcc45fa6,94a450b1-5750-ed11-aac0-0afb9334277d,Survey,2022-10-20T07:19:36-04:00,2022-10-20T07:20:09-04:00,iOS,"iPhone13,2",16.0,2022-10-20T11:20:09Z
41bc2d27-6950-ed11-aac0-0afb9334277d,30b5277e-cf64-eb11-aaa4-0afb9334277d,task_hk_tower_of_hanoi,0,412330b3-cc02-4030-96cd-f4cfdcc45fa6,40a650b1-5750-ed11-aac0-0afb9334277d,Survey,2022-10-20T07:20:14-04:00,2022-10-20T07:20:17-04:00,iOS,"iPhone13,2",16.0,2022-10-20T11:20:17Z
c42c1739-6950-ed11-aac0-0afb9334277d,448c340b-ed6b-eb11-aaa4-0afb9334277d,task_hk_trail_making,0,412330b3-cc02-4030-96cd-f4cfdcc45fa6,cda750b1-5750-ed11-aac0-0afb9334277d,Survey,2022-10-20T07:20:22-04:00,2022-10-20T07:20:41-04:00,iOS,"iPhone13,2",16.0,2022-10-20T11:20:41Z
70610845-6950-ed11-aac0-0afb9334277d,1dbf3011-565c-ec11-aab5-0afb9334277d,task_hk_trailmaking_a1,1,412330b3-cc02-4030-96cd-f4cfdcc45fa6,f5194bb7-5750-ed11-aac0-0afb9334277d,Survey,2022-10-20T07:20:45-04:00,2022-10-20T07:21:04-04:00,iOS,"iPhone13,2",16.0,2022-10-20T11:21:04Z
c211e086-6950-ed11-aac0-0afb9334277d,4bfb5eb9-9e7f-eb11-aaa6-0afb9334277d,task_hk_addition_task,2,412330b3-cc02-4030-96cd-f4cfdcc45fa6,7a1b4bb7-5750-ed11-aac0-0afb9334277d,Survey,2022-10-20T07:21:08-04:00,2022-10-20T07:22:51-04:00,iOS,"iPhone13,2",16.0,2022-10-20T11:22:51Z
