SurveyReactionTimeResultKey,SurveyStepResultKey,SurveyResultKey,ParticipantIdentifier,ReactionTime,StartDate,EndDate
87643d0f-6950-ed11-aac0-0afb9334277d,7b643d0f-6950-ed11-aac0-0afb9334277d,70643d0f-6950-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,11095.799768166667,2022-10-20T07:19:08-04:00,2022-10-20T07:19:08-04:00
88643d0f-6950-ed11-aac0-0afb9334277d,7b643d0f-6950-ed11-aac0-0afb9334277d,70643d0f-6950-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,11103.821046250001,2022-10-20T07:19:16-04:00,2022-10-20T07:19:16-04:00
89643d0f-6950-ed11-aac0-0afb9334277d,7b643d0f-6950-ed11-aac0-0afb9334277d,70643d0f-6950-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,11115.732430375001,2022-10-20T07:19:28-04:00,2022-10-20T07:19:28-04:00
6c2d7af9-6950-ed11-aac0-0afb9334277d,c72c7af9-6950-ed11-aac0-0afb9334277d,b62c7af9-6950-ed11-aac0-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,131685.60857350001,2022-10-20T07:25:41-04:00,2022-10-20T07:25:41-04:00
722d7af9-6950-ed11-aac0-0afb9334277d,c72c7af9-6950-ed11-aac0-0afb9334277d,b62c7af9-6950-ed11-aac0-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,131693.2740295,2022-10-20T07:25:49-04:00,2022-10-20T07:25:49-04:00
752d7af9-6950-ed11-aac0-0afb9334277d,c72c7af9-6950-ed11-aac0-0afb9334277d,b62c7af9-6950-ed11-aac0-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,131705.42254558334,2022-10-20T07:26:01-04:00,2022-10-20T07:26:01-04:00
3681d494-6d50-ed11-aac0-0afb9334277d,1581d494-6d50-ed11-aac0-0afb9334277d,f380d494-6d50-ed11-aac0-0afb9334277d,9de55851-54a0-4295-b45f-1dc7d69c22a1,824078.19567170844,2022-10-20T07:51:32-04:00,2022-10-20T07:51:32-04:00
4181d494-6d50-ed11-aac0-0afb9334277d,1581d494-6d50-ed11-aac0-0afb9334277d,f380d494-6d50-ed11-aac0-0afb9334277d,9de55851-54a0-4295-b45f-1dc7d69c22a1,824085.84751604171,2022-10-20T07:51:39-04:00,2022-10-20T07:51:39-04:00
4681d494-6d50-ed11-aac0-0afb9334277d,1581d494-6d50-ed11-aac0-0afb9334277d,f380d494-6d50-ed11-aac0-0afb9334277d,9de55851-54a0-4295-b45f-1dc7d69c22a1,824097.05426241667,2022-10-20T07:51:51-04:00,2022-10-20T07:51:51-04:00
20411180-6e50-ed11-aac0-0afb9334277d,0a411180-6e50-ed11-aac0-0afb9334277d,f7401180-6e50-ed11-aac0-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,142361.241797875,2022-10-20T07:58:10-04:00,2022-10-20T07:58:10-04:00
