SurveyReactionTimeResultKey,SurveyStepResultKey,SurveyResultKey,ParticipantIdentifier,ReactionTime,StartDate,EndDate
ac08f661-e755-ed11-aac1-0afb9334277d,9908f661-e755-ed11-aac1-0afb9334277d,8a08f661-e755-ed11-aac1-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,188083.28901175002,2022-10-27T07:06:00-04:00,2022-10-27T07:06:00-04:00
b008f661-e755-ed11-aac1-0afb9334277d,9908f661-e755-ed11-aac1-0afb9334277d,8a08f661-e755-ed11-aac1-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,188090.87497958334,2022-10-27T07:06:10-04:00,2022-10-27T07:06:10-04:00
b208f661-e755-ed11-aac1-0afb9334277d,9908f661-e755-ed11-aac1-0afb9334277d,8a08f661-e755-ed11-aac1-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,188104.23397166669,2022-10-27T07:06:21-04:00,2022-10-27T07:06:21-04:00
40e905f0-eb55-ed11-aac1-0afb9334277d,27e905f0-eb55-ed11-aac1-0afb9334277d,13e905f0-eb55-ed11-aac1-0afb9334277d,596d1036-bafa-47c3-9886-a588a37789bb,10217.491686375,2022-10-27T07:38:37-04:00,2022-10-27T07:38:37-04:00
5ae905f0-eb55-ed11-aac1-0afb9334277d,27e905f0-eb55-ed11-aac1-0afb9334277d,13e905f0-eb55-ed11-aac1-0afb9334277d,596d1036-bafa-47c3-9886-a588a37789bb,10225.194774666666,2022-10-27T07:38:45-04:00,2022-10-27T07:38:45-04:00
5ee905f0-eb55-ed11-aac1-0afb9334277d,27e905f0-eb55-ed11-aac1-0afb9334277d,13e905f0-eb55-ed11-aac1-0afb9334277d,596d1036-bafa-47c3-9886-a588a37789bb,10236.981357833334,2022-10-27T07:38:56-04:00,2022-10-27T07:38:56-04:00
072c774f-ef55-ed11-aac1-0afb9334277d,f32b774f-ef55-ed11-aac1-0afb9334277d,de2b774f-ef55-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,1065780.3711727085,2022-10-27T08:02:50-04:00,2022-10-27T08:02:50-04:00
082c774f-ef55-ed11-aac1-0afb9334277d,f32b774f-ef55-ed11-aac1-0afb9334277d,de2b774f-ef55-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,1065788.9514397085,2022-10-27T08:02:58-04:00,2022-10-27T08:02:58-04:00
092c774f-ef55-ed11-aac1-0afb9334277d,f32b774f-ef55-ed11-aac1-0afb9334277d,de2b774f-ef55-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,1065800.7116282084,2022-10-27T08:03:09-04:00,2022-10-27T08:03:09-04:00
168c5a67-ef55-ed11-aac1-0afb9334277d,048c5a67-ef55-ed11-aac1-0afb9334277d,d48b5a67-ef55-ed11-aac1-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,332181.11144133337,2022-10-27T08:03:19-04:00,2022-10-27T08:03:19-04:00
