AppleLocationVisitKey,ParticipantIdentifier,ArrivalTime,DepartureTime,Latitude,Longitude,HorizontalAccuracy,InsertedDate
558d1b8e-fd55-ed11-aac1-0afb9334277d,9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-27T09:29:40-04:00,,43.732246626648646,-79.263127032728931,105.85692524067986,2022-10-27T13:45:06Z
09b24f37-4f56-ed11-aac1-0afb9334277d,9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-27T18:05:28-04:00,2022-10-27T19:27:21-04:00,43.783718172333828,-79.18678752159019,86.139822930963163,2022-10-27T23:29:44Z
9d505c1e-5756-ed11-aac1-0afb9334277d,9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-27T20:12:01-04:00,2022-10-27T20:25:00-04:00,43.840048006390958,-79.42573019027833,40.309238512506099,2022-10-28T00:26:10Z
3b2d5af3-5e56-ed11-aac1-0afb9334277d,9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-27T21:17:56-04:00,,44.052837272215911,-79.486628808155174,4.5966254271045575,2022-10-28T01:22:21Z
0d616ee5-6156-ed11-aac1-0afb9334277d,9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-27T21:27:39-04:00,2022-10-27T21:39:24-04:00,44.06478664682745,-79.484461920147751,133.00974433007107,2022-10-28T01:43:27Z
db265b58-6356-ed11-aac1-0afb9334277d,9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-27T21:48:57-04:00,,44.107640404020074,-79.481048613083956,20,2022-10-28T01:53:41Z
59a0fd7d-6056-ed11-aac1-0afb9334277d,9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-27T21:27:39-04:00,,44.063793245890281,-79.484348624208423,54,2022-10-28T01:33:24Z
a6ffd382-5f56-ed11-aac1-0afb9334277d,9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-27T21:17:56-04:00,2022-10-27T21:23:28-04:00,44.052718333028281,-79.486595105127762,63.282318038846093,2022-10-28T01:26:15Z
3ec4c7bc-5556-ed11-aac1-0afb9334277d,9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-27T20:12:01-04:00,,43.84027349595501,-79.425754076230675,5.1835997205281306,2022-10-28T00:16:19Z
e9cddb1b-4456-ed11-aac1-0afb9334277d,9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-27T18:05:28-04:00,,43.783714260066589,-79.18661262082486,24,2022-10-27T22:10:07Z
