SurveyResultKey,SurveyKey,SurveyName,SurveyVersion,ParticipantIdentifier,SurveyTaskKey,Type,StartDate,EndDate,DevicePlatform,DeviceName,DeviceOSVersion,InsertedDate
eaaa4be7-4658-ed11-aac1-0afb9334277d,a440594e-cf64-eb11-aaa4-0afb9334277d,task_hk_reaction_time,0,596d1036-bafa-47c3-9886-a588a37789bb,a32fcc61-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T07:34:41-04:00,2022-10-30T07:35:09-04:00,iOS,"iPhone8,1",15.6.1,2022-10-30T11:35:09Z
ad3a41f3-4658-ed11-aac1-0afb9334277d,448c340b-ed6b-eb11-aaa4-0afb9334277d,task_hk_trail_making,0,596d1036-bafa-47c3-9886-a588a37789bb,75a3c567-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T07:35:19-04:00,2022-10-30T07:35:36-04:00,iOS,"iPhone8,1",15.6.1,2022-10-30T11:35:37Z
88c72c05-4758-ed11-aac1-0afb9334277d,1dbf3011-565c-ec11-aab5-0afb9334277d,task_hk_trailmaking_a1,1,596d1036-bafa-47c3-9886-a588a37789bb,c4a5c567-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T07:35:45-04:00,2022-10-30T07:36:03-04:00,iOS,"iPhone8,1",15.6.1,2022-10-30T11:36:04Z
e7272011-4758-ed11-aac1-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,596d1036-bafa-47c3-9886-a588a37789bb,6f08d45b-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T07:36:18-04:00,2022-10-30T07:36:21-04:00,iOS,"iPhone8,1",15.6.1,2022-10-30T11:36:21Z
6f0bec3a-4758-ed11-aac1-0afb9334277d,217f9e1b-e767-eb11-aaa4-0afb9334277d,task_hk_spatial_span_memory,1,596d1036-bafa-47c3-9886-a588a37789bb,fdaac567-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T07:36:29-04:00,2022-10-30T07:37:28-04:00,iOS,"iPhone8,1",15.6.1,2022-10-30T11:37:28Z
74e5fd80-4b58-ed11-aac1-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,412330b3-cc02-4030-96cd-f4cfdcc45fa6,2107d45b-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T08:08:03-04:00,2022-10-30T08:08:07-04:00,iOS,"iPhone13,2",16.0,2022-10-30T12:08:08Z
f5f9d79e-4b58-ed11-aac1-0afb9334277d,98a85f7f-e2d6-ec11-aaba-0afb9334277d,survey_daily-affect-custom-morning,2,412330b3-cc02-4030-96cd-f4cfdcc45fa6,3f09d45b-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T08:08:16-04:00,2022-10-30T08:08:55-04:00,iOS,"iPhone13,2",16.0,2022-10-30T12:08:55Z
d4ebcba0-4d58-ed11-aac1-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,1d08d45b-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T08:23:12-04:00,2022-10-30T08:23:17-04:00,iOS,"iPhone14,4",16.0,2022-10-30T12:23:17Z
f01ba8be-4d58-ed11-aac1-0afb9334277d,98a85f7f-e2d6-ec11-aaba-0afb9334277d,survey_daily-affect-custom-morning,2,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,060ad45b-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T08:23:22-04:00,2022-10-30T08:24:15-04:00,iOS,"iPhone14,4",16.0,2022-10-30T12:24:15Z
f219e1dc-4d58-ed11-aac1-0afb9334277d,a440594e-cf64-eb11-aaa4-0afb9334277d,task_hk_reaction_time,0,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,3c2fcc61-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T08:24:29-04:00,2022-10-30T08:25:05-04:00,iOS,"iPhone14,4",16.0,2022-10-30T12:25:06Z
27c2bbfa-4d58-ed11-aac1-0afb9334277d,956c3f6c-cf64-eb11-aaa4-0afb9334277d,task_hk_stroop,1,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,6c31cc61-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T08:25:11-04:00,2022-10-30T08:25:53-04:00,iOS,"iPhone14,4",16.0,2022-10-30T12:25:53Z
ff09a70c-4e58-ed11-aac1-0afb9334277d,448c340b-ed6b-eb11-aaa4-0afb9334277d,task_hk_trail_making,0,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,ffa2c567-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T08:26:01-04:00,2022-10-30T08:26:20-04:00,iOS,"iPhone14,4",16.0,2022-10-30T12:26:20Z
e83f941e-4e58-ed11-aac1-0afb9334277d,1dbf3011-565c-ec11-aab5-0afb9334277d,task_hk_trailmaking_a1,1,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,5ca5c567-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T08:26:27-04:00,2022-10-30T08:26:49-04:00,iOS,"iPhone14,4",16.0,2022-10-30T12:26:49Z
f0af6760-4e58-ed11-aac1-0afb9334277d,4bfb5eb9-9e7f-eb11-aaa6-0afb9334277d,task_hk_addition_task,2,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,efa7c567-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T08:26:57-04:00,2022-10-30T08:28:44-04:00,iOS,"iPhone14,4",16.0,2022-10-30T12:28:44Z
6f002a90-4e58-ed11-aac1-0afb9334277d,217f9e1b-e767-eb11-aaa4-0afb9334277d,task_hk_spatial_span_memory,1,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,a6aac567-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T08:28:55-04:00,2022-10-30T08:30:02-04:00,iOS,"iPhone14,4",16.0,2022-10-30T12:30:02Z
459ce3cb-4e58-ed11-aac1-0afb9334277d,dc3a72f8-5e37-ec11-aab3-0afb9334277d,task_custom_emotional-stroop,10,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,1effbb6d-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T08:30:14-04:00,2022-10-30T08:31:37-04:00,iOS,"iPhone14,4",16.0,2022-10-30T12:31:38Z
9d05c5e3-4e58-ed11-aac1-0afb9334277d,9b8c2783-5635-ed11-aabf-0afb9334277d,task_custom_gonogo,32,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,e200bc6d-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T08:31:46-04:00,2022-10-30T08:32:27-04:00,iOS,"iPhone14,4",16.0,2022-10-30T12:32:27Z
66cbbce9-4e58-ed11-aac1-0afb9334277d,a440594e-cf64-eb11-aaa4-0afb9334277d,task_hk_reaction_time,0,412330b3-cc02-4030-96cd-f4cfdcc45fa6,282ecc61-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T08:31:34-04:00,2022-10-30T08:32:30-04:00,iOS,"iPhone13,2",16.0,2022-10-30T12:32:31Z
a9f79413-4f58-ed11-aac1-0afb9334277d,956c3f6c-cf64-eb11-aaa4-0afb9334277d,task_hk_stroop,1,412330b3-cc02-4030-96cd-f4cfdcc45fa6,6230cc61-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T08:32:38-04:00,2022-10-30T08:33:40-04:00,iOS,"iPhone13,2",16.0,2022-10-30T12:33:40Z
7bba851f-4f58-ed11-aac1-0afb9334277d,30b5277e-cf64-eb11-aaa4-0afb9334277d,task_hk_tower_of_hanoi,0,412330b3-cc02-4030-96cd-f4cfdcc45fa6,a332cc61-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T08:33:53-04:00,2022-10-30T08:33:58-04:00,iOS,"iPhone13,2",16.0,2022-10-30T12:33:58Z
96ef5843-4f58-ed11-aac1-0afb9334277d,56b6df2e-ae3c-ec11-aab3-0afb9334277d,task_custom_effort-avoidance-reward-motivation,66,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,e315b573-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T08:32:36-04:00,2022-10-30T08:35:05-04:00,iOS,"iPhone14,4",16.0,2022-10-30T12:35:05Z
ee3b4761-4f58-ed11-aac1-0afb9334277d,448c340b-ed6b-eb11-aaa4-0afb9334277d,task_hk_trail_making,0,412330b3-cc02-4030-96cd-f4cfdcc45fa6,1035cc61-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T08:35:10-04:00,2022-10-30T08:35:51-04:00,iOS,"iPhone13,2",16.0,2022-10-30T12:35:51Z
36971a8b-4f58-ed11-aac1-0afb9334277d,30b5277e-cf64-eb11-aaa4-0afb9334277d,task_hk_tower_of_hanoi,0,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,ef33cc61-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T08:35:20-04:00,2022-10-30T08:37:01-04:00,iOS,"iPhone14,4",16.0,2022-10-30T12:37:01Z
1a981a8b-4f58-ed11-aac1-0afb9334277d,1dbf3011-565c-ec11-aab5-0afb9334277d,task_hk_trailmaking_a1,1,412330b3-cc02-4030-96cd-f4cfdcc45fa6,43a4c567-3358-ed11-aac1-0afb9334277d,Survey,2022-10-30T08:35:58-04:00,2022-10-30T08:37:03-04:00,iOS,"iPhone13,2",16.0,2022-10-30T12:37:03Z
