SurveyStepResultKey,SurveyResultKey,ParticipantIdentifier,StepIdentifier,StartDate,EndDate
5a90e101-ec58-ed11-aac1-0afb9334277d,4b90e101-ec58-ed11-aac1-0afb9334277d,db5e0fe0-e3bf-4aab-82f9-a3bfff92e1a3,MONTHLY_ib_gap_change,2022-10-28T18:54:32-04:00,2022-10-28T18:54:42-04:00
6190e101-ec58-ed11-aac1-0afb9334277d,4b90e101-ec58-ed11-aac1-0afb9334277d,db5e0fe0-e3bf-4aab-82f9-a3bfff92e1a3,MONTHLY_ib_gap_change_app,2022-10-28T18:54:42-04:00,2022-10-28T18:54:50-04:00
6690e101-ec58-ed11-aac1-0afb9334277d,4b90e101-ec58-ed11-aac1-0afb9334277d,db5e0fe0-e3bf-4aab-82f9-a3bfff92e1a3,MONTHLY_goal_report,2022-10-28T18:54:50-04:00,2022-10-28T18:54:51-04:00
69e9e873-8a58-ed11-aac1-0afb9334277d,5ce9e873-8a58-ed11-aac1-0afb9334277d,1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,instruction,2022-10-30T05:55:16-04:00,2022-10-30T15:38:13-04:00
8eab4be7-4658-ed11-aac1-0afb9334277d,eaaa4be7-4658-ed11-aac1-0afb9334277d,596d1036-bafa-47c3-9886-a588a37789bb,instruction,2022-10-30T07:34:41-04:00,2022-10-30T07:34:42-04:00
a1ab4be7-4658-ed11-aac1-0afb9334277d,eaaa4be7-4658-ed11-aac1-0afb9334277d,596d1036-bafa-47c3-9886-a588a37789bb,instruction1,2022-10-30T07:34:42-04:00,2022-10-30T07:34:42-04:00
a7ab4be7-4658-ed11-aac1-0afb9334277d,eaaa4be7-4658-ed11-aac1-0afb9334277d,596d1036-bafa-47c3-9886-a588a37789bb,reactionTime,2022-10-30T07:34:42-04:00,2022-10-30T07:35:06-04:00
acab4be7-4658-ed11-aac1-0afb9334277d,eaaa4be7-4658-ed11-aac1-0afb9334277d,596d1036-bafa-47c3-9886-a588a37789bb,conclusion,2022-10-30T07:35:06-04:00,2022-10-30T07:35:09-04:00
c63a41f3-4658-ed11-aac1-0afb9334277d,ad3a41f3-4658-ed11-aac1-0afb9334277d,596d1036-bafa-47c3-9886-a588a37789bb,instruction,2022-10-30T07:35:19-04:00,2022-10-30T07:35:20-04:00
c73a41f3-4658-ed11-aac1-0afb9334277d,ad3a41f3-4658-ed11-aac1-0afb9334277d,596d1036-bafa-47c3-9886-a588a37789bb,instruction1,2022-10-30T07:35:20-04:00,2022-10-30T07:35:21-04:00
c93a41f3-4658-ed11-aac1-0afb9334277d,ad3a41f3-4658-ed11-aac1-0afb9334277d,596d1036-bafa-47c3-9886-a588a37789bb,instruction2,2022-10-30T07:35:21-04:00,2022-10-30T07:35:21-04:00
ce3a41f3-4658-ed11-aac1-0afb9334277d,ad3a41f3-4658-ed11-aac1-0afb9334277d,596d1036-bafa-47c3-9886-a588a37789bb,countdown,2022-10-30T07:35:21-04:00,2022-10-30T07:35:25-04:00
d33a41f3-4658-ed11-aac1-0afb9334277d,ad3a41f3-4658-ed11-aac1-0afb9334277d,596d1036-bafa-47c3-9886-a588a37789bb,trailmaking,2022-10-30T07:35:25-04:00,2022-10-30T07:35:35-04:00
d53a41f3-4658-ed11-aac1-0afb9334277d,ad3a41f3-4658-ed11-aac1-0afb9334277d,596d1036-bafa-47c3-9886-a588a37789bb,conclusion,2022-10-30T07:35:35-04:00,2022-10-30T07:35:36-04:00
9ac72c05-4758-ed11-aac1-0afb9334277d,88c72c05-4758-ed11-aac1-0afb9334277d,596d1036-bafa-47c3-9886-a588a37789bb,instruction,2022-10-30T07:35:45-04:00,2022-10-30T07:35:46-04:00
