SurveyResultKey,SurveyKey,SurveyName,SurveyVersion,ParticipantIdentifier,SurveyTaskKey,Type,StartDate,EndDate,DevicePlatform,DeviceName,DeviceOSVersion,InsertedDate
5431b5ab-0c4e-ed11-aac0-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,412330b3-cc02-4030-96cd-f4cfdcc45fa6,e4fbca2d-fc4d-ed11-aac0-0afb9334277d,Survey,2022-10-17T07:12:59-04:00,2022-10-17T07:13:05-04:00,iOS,"iPhone13,2",16.0,2022-10-17T11:13:05Z
9e9236ef-0d4e-ed11-aac0-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,d973b82f-367b-4871-94a9-181421f870e8,b0fcca2d-fc4d-ed11-aac0-0afb9334277d,Survey,2022-10-17T07:22:08-04:00,2022-10-17T07:22:16-04:00,iOS,"iPhone10,5",16.0,2022-10-17T11:22:17Z
ee423379-0e4e-ed11-aac0-0afb9334277d,98a85f7f-e2d6-ec11-aaba-0afb9334277d,survey_daily-affect-custom-morning,2,d973b82f-367b-4871-94a9-181421f870e8,60feca2d-fc4d-ed11-aac0-0afb9334277d,Survey,2022-10-17T07:22:20-04:00,2022-10-17T07:26:09-04:00,iOS,"iPhone10,5",16.0,2022-10-17T11:26:09Z
276aa07a-0f4e-ed11-aac0-0afb9334277d,a440594e-cf64-eb11-aaa4-0afb9334277d,task_hk_reaction_time,0,596d1036-bafa-47c3-9886-a588a37789bb,9700cb2d-fc4d-ed11-aac0-0afb9334277d,Survey,2022-10-17T07:32:50-04:00,2022-10-17T07:33:19-04:00,iOS,"iPhone8,1",15.6.1,2022-10-17T11:33:19Z
be388092-0f4e-ed11-aac0-0afb9334277d,a440594e-cf64-eb11-aaa4-0afb9334277d,task_hk_reaction_time,0,d973b82f-367b-4871-94a9-181421f870e8,4400cb2d-fc4d-ed11-aac0-0afb9334277d,Survey,2022-10-17T07:33:10-04:00,2022-10-17T07:33:54-04:00,iOS,"iPhone10,5",16.0,2022-10-17T11:33:55Z
2b287e9e-0f4e-ed11-aac0-0afb9334277d,42ec94da-5e37-ec11-aab3-0afb9334277d,task_custom_bart-left-skewed,13,596d1036-bafa-47c3-9886-a588a37789bb,7c3dc233-fc4d-ed11-aac0-0afb9334277d,Survey,2022-10-17T07:33:32-04:00,2022-10-17T07:34:15-04:00,iOS,"iPhone8,1",15.6.1,2022-10-17T11:34:16Z
024e88b0-0f4e-ed11-aac0-0afb9334277d,1dbf3011-565c-ec11-aab5-0afb9334277d,task_hk_trailmaking_a1,1,596d1036-bafa-47c3-9886-a588a37789bb,9138c233-fc4d-ed11-aac0-0afb9334277d,Survey,2022-10-17T07:34:24-04:00,2022-10-17T07:34:43-04:00,iOS,"iPhone8,1",15.6.1,2022-10-17T11:34:44Z
514e88b0-0f4e-ed11-aac0-0afb9334277d,956c3f6c-cf64-eb11-aaa4-0afb9334277d,task_hk_stroop,1,d973b82f-367b-4871-94a9-181421f870e8,8202cb2d-fc4d-ed11-aac0-0afb9334277d,Survey,2022-10-17T07:34:02-04:00,2022-10-17T07:34:44-04:00,iOS,"iPhone10,5",16.0,2022-10-17T11:34:45Z
ee389bd4-0f4e-ed11-aac0-0afb9334277d,9b8c2783-5635-ed11-aabf-0afb9334277d,task_custom_gonogo,32,596d1036-bafa-47c3-9886-a588a37789bb,2941c233-fc4d-ed11-aac0-0afb9334277d,Survey,2022-10-17T07:35:05-04:00,2022-10-17T07:35:47-04:00,iOS,"iPhone8,1",15.6.1,2022-10-17T11:35:47Z
785a96da-0f4e-ed11-aac0-0afb9334277d,30b5277e-cf64-eb11-aaa4-0afb9334277d,task_hk_tower_of_hanoi,0,d973b82f-367b-4871-94a9-181421f870e8,ea34c233-fc4d-ed11-aac0-0afb9334277d,Survey,2022-10-17T07:35:05-04:00,2022-10-17T07:35:56-04:00,iOS,"iPhone10,5",16.0,2022-10-17T11:35:57Z
90add1e6-0f4e-ed11-aac0-0afb9334277d,448c340b-ed6b-eb11-aaa4-0afb9334277d,task_hk_trail_making,0,596d1036-bafa-47c3-9886-a588a37789bb,1d37c233-fc4d-ed11-aac0-0afb9334277d,Survey,2022-10-17T07:36:00-04:00,2022-10-17T07:36:22-04:00,iOS,"iPhone8,1",15.6.1,2022-10-17T11:36:22Z
ccf9caec-0f4e-ed11-aac0-0afb9334277d,448c340b-ed6b-eb11-aaa4-0afb9334277d,task_hk_trail_making,0,d973b82f-367b-4871-94a9-181421f870e8,e536c233-fc4d-ed11-aac0-0afb9334277d,Survey,2022-10-17T07:36:05-04:00,2022-10-17T07:36:24-04:00,iOS,"iPhone10,5",16.0,2022-10-17T11:36:25Z
163cd2f8-0f4e-ed11-aac0-0afb9334277d,1dbf3011-565c-ec11-aab5-0afb9334277d,task_hk_trailmaking_a1,1,d973b82f-367b-4871-94a9-181421f870e8,5f38c233-fc4d-ed11-aac0-0afb9334277d,Survey,2022-10-17T07:36:29-04:00,2022-10-17T07:36:44-04:00,iOS,"iPhone10,5",16.0,2022-10-17T11:36:44Z
99ead904-104e-ed11-aac0-0afb9334277d,956c3f6c-cf64-eb11-aaa4-0afb9334277d,task_hk_stroop,1,596d1036-bafa-47c3-9886-a588a37789bb,d002cb2d-fc4d-ed11-aac0-0afb9334277d,Survey,2022-10-17T07:36:29-04:00,2022-10-17T07:37:07-04:00,iOS,"iPhone8,1",15.6.1,2022-10-17T11:37:07Z
