AppleLocationVisitKey,ParticipantIdentifier,ArrivalTime,DepartureTime,Latitude,Longitude,HorizontalAccuracy,InsertedDate
fe288de2-584e-ed11-aac0-0afb9334277d,a57c95d0-1fcc-4a16-aba7-294259f89fd7,2022-10-17T16:16:41-04:00,,43.887834117294538,-79.297079625804145,5.1144031049673115,2022-10-17T20:18:46Z
cc29d557-574e-ed11-aac0-0afb9334277d,a57c95d0-1fcc-4a16-aba7-294259f89fd7,2022-10-17T12:38:37-04:00,2022-10-17T16:03:03-04:00,43.888024743610792,-79.297145327738122,19.636487571839417,2022-10-17T20:07:44Z
743629b4-3a4e-ed11-aac0-0afb9334277d,a57c95d0-1fcc-4a16-aba7-294259f89fd7,2022-10-17T12:38:37-04:00,,43.887926908147385,-79.297103281327324,20,2022-10-17T16:42:42Z
84f0963e-354e-ed11-aac0-0afb9334277d,a57c95d0-1fcc-4a16-aba7-294259f89fd7,2022-10-17T08:28:31-04:00,2022-10-17T11:59:40-04:00,43.783863251837708,-79.186689216220472,58.107759185177066,2022-10-17T16:03:33Z
bdb4218c-174e-ed11-aac0-0afb9334277d,a57c95d0-1fcc-4a16-aba7-294259f89fd7,2022-10-17T08:28:31-04:00,,43.785370776669666,-79.186273100403696,91.666666666666671,2022-10-17T12:31:05Z
c20795d0-584e-ed11-aac0-0afb9334277d,90592e06-bcf6-4150-85b0-c5daf7e7569c,2022-10-17T16:12:50-04:00,,43.758767999720121,-79.296467924558996,91.666666666666671,2022-10-17T20:18:12Z
22f7f006-124e-ed11-aac0-0afb9334277d,a57c95d0-1fcc-4a16-aba7-294259f89fd7,2022-10-16T18:24:32-04:00,2022-10-17T07:49:42-04:00,43.887963612985459,-79.297161053462091,21.285261483143369,2022-10-17T11:51:30Z
b26b995b-8f4e-ed11-aac0-0afb9334277d,0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-17T22:46:22-04:00,,43.776101256640501,-79.168726501306537,35,2022-10-18T02:48:36Z
46846c69-8d4e-ed11-aac0-0afb9334277d,0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-17T18:53:12-04:00,2022-10-17T22:29:43-04:00,43.790308404704056,-79.193921411091097,59.571684015833696,2022-10-18T02:34:47Z
b610af43-6f4e-ed11-aac0-0afb9334277d,0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-17T18:53:12-04:00,,43.789435597316483,-79.193290242219092,106.33333333333333,2022-10-17T22:58:53Z
6c433a96-6e4e-ed11-aac0-0afb9334277d,0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-17T18:38:48-04:00,2022-10-17T18:50:10-04:00,43.783033575928421,-79.179692575594387,111.82624791978165,2022-10-17T22:54:07Z
1e45208f-6d4e-ed11-aac0-0afb9334277d,0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-17T18:38:48-04:00,,43.782960734900065,-79.17962557837572,40,2022-10-17T22:46:47Z
c086711d-6d4e-ed11-aac0-0afb9334277d,0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-17T15:57:55-04:00,2022-10-17T18:38:44-04:00,43.783361014281091,-79.187214373628592,70.713754422042541,2022-10-17T22:43:29Z
5fe20faa-564e-ed11-aac0-0afb9334277d,0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-17T15:57:55-04:00,,43.783706868949956,-79.187824829681006,35,2022-10-17T20:02:47Z
6958c2d8-554e-ed11-aac0-0afb9334277d,0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-17T15:47:29-04:00,2022-10-17T15:53:58-04:00,43.772722430717515,-79.1879431036363,40,2022-10-17T19:56:57Z
27a9205b-554e-ed11-aac0-0afb9334277d,0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-17T15:47:29-04:00,,43.771041541837953,-79.186816642824468,46,2022-10-17T19:53:30Z
e884a54b-4b4e-ed11-aac0-0afb9334277d,0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-17T14:37:08-04:00,,43.772685755079266,-79.166747482848791,40,2022-10-17T18:41:32Z
d784a54b-4b4e-ed11-aac0-0afb9334277d,0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-17T01:08:23-04:00,2022-10-17T14:36:32-04:00,43.776144663536556,-79.168409009591528,14.444950543827556,2022-10-17T18:41:32Z
fb963ac5-1a4e-ed11-aac0-0afb9334277d,6c1b2b3c-3c06-4238-830d-65b76904e8b5,2022-10-17T08:49:35-04:00,,43.784721029074397,-79.185802055962355,84.666666666666671,2022-10-17T12:54:01Z
e57a108b-554e-ed11-aac0-0afb9334277d,bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-17T15:53:57-04:00,,43.851304599999999,-79.254657300000005,3141.0450513627179,2022-10-17T19:54:53Z
e873f8ac-534e-ed11-aac0-0afb9334277d,bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-17T13:04:57-04:00,2022-10-17T15:37:27-04:00,43.78742581675133,-79.209974195940589,3662.6970391559107,2022-10-17T19:41:25Z
75999076-3e4e-ed11-aac0-0afb9334277d,bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-17T13:04:57-04:00,,43.806840418608907,-79.164167793387776,5229.9838825442557,2022-10-17T17:09:31Z
c6700817-3e4e-ed11-aac0-0afb9334277d,bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-17T11:54:33-04:00,2022-10-17T13:04:50-04:00,43.807218438097912,-79.161947844079492,5229.9838825442557,2022-10-17T17:06:58Z
b0277d62-354e-ed11-aac0-0afb9334277d,bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-17T11:54:33-04:00,,43.807497450948119,-79.164155321762465,5229.9838825442557,2022-10-17T16:04:35Z
77b23bb5-344e-ed11-aac0-0afb9334277d,bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-17T11:45:07-04:00,2022-10-17T11:54:16-04:00,43.805409323158131,-79.164092963635824,5229.9838825442557,2022-10-17T15:59:42Z
26dc916c-334e-ed11-aac0-0afb9334277d,bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-17T11:45:07-04:00,,43.807398446537547,-79.161985258955482,5229.9838825442557,2022-10-17T15:50:32Z
f164bd0c-314e-ed11-aac0-0afb9334277d,bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,2022-10-16T20:04:02-04:00,2022-10-17T11:31:51-04:00,43.851304599999999,-79.254657300000005,3141.0450513627179,2022-10-17T15:33:39Z
74b40ebb-654e-ed11-aac0-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-10-17T17:34:34-04:00,,43.818822584485254,-79.280661842776908,66.594386779312742,2022-10-17T21:50:38Z
d6ab85f2-5b4e-ed11-aac0-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-10-17T16:24:39-04:00,,43.777210756420189,-79.2586086393611,53.526089094907498,2022-10-17T20:40:38Z
cd05d2cc-554e-ed11-aac0-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-10-17T15:40:02-04:00,,43.792230428439254,-79.258235946877235,54.977826776487092,2022-10-17T19:56:39Z
3b6acf31-1c4e-ed11-aac0-0afb9334277d,90592e06-bcf6-4150-85b0-c5daf7e7569c,2022-10-17T08:59:40-04:00,,43.783580132659047,-79.186243479951472,119.55406405531336,2022-10-17T13:04:19Z
30989ce8-634e-ed11-aac0-0afb9334277d,90592e06-bcf6-4150-85b0-c5daf7e7569c,2022-10-17T16:12:50-04:00,2022-10-17T17:30:17-04:00,43.759090671034407,-79.297107431828536,63.253297717664282,2022-10-17T21:37:37Z
c1219d06-544e-ed11-aac0-0afb9334277d,0501ba67-3406-4779-aff1-878a0e9f7885,2022-10-17T14:37:08-04:00,2022-10-17T15:42:12-04:00,43.772489421172182,-79.166508886874169,79.180220667082921,2022-10-17T19:43:58Z
3b829a99-674e-ed11-aac0-0afb9334277d,90592e06-bcf6-4150-85b0-c5daf7e7569c,2022-10-17T18:00:05-04:00,,43.79672529769914,-79.322899213172235,21.811123311461309,2022-10-17T22:04:02Z
6297b5ea-0e4e-ed11-aac0-0afb9334277d,38bcd1b2-f8bc-48ee-bff2-5bca24012983,2022-10-17T07:28:41-04:00,,43.839928387516373,-79.426998858685948,201.66666666666666,2022-10-17T11:29:19Z
696b233d-2d4e-ed11-aac0-0afb9334277d,6b827de8-fe47-4007-aad3-202655b954e3,2022-10-17T10:59:34-04:00,,43.78437841297432,-79.290915383252084,40,2022-10-17T15:06:20Z
950918a3-3b4e-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-17T12:42:05-04:00,2022-10-17T12:48:04-04:00,43.887326816950818,-78.9824676037572,35,2022-10-17T16:49:19Z
70b42a36-494e-ed11-aac0-0afb9334277d,38bcd1b2-f8bc-48ee-bff2-5bca24012983,2022-10-17T14:04:08-04:00,2022-10-17T14:22:08-04:00,43.839858015563337,-79.42566874467785,45.610689872260934,2022-10-17T18:26:28Z
13fe6407-8a4e-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-17T22:10:02-04:00,,43.886991832921019,-78.982317906249406,35,2022-10-18T02:10:30Z
05de5713-8a4e-ed11-aac0-0afb9334277d,2262249f-9158-4ba1-9555-fa961d86e92e,2022-10-17T22:02:22-04:00,2022-10-17T22:07:02-04:00,43.788640904512135,-79.207006831263413,3662.6970391559107,2022-10-18T02:10:56Z
75cceb7e-8a4e-ed11-aac0-0afb9334277d,2262249f-9158-4ba1-9555-fa961d86e92e,2022-10-17T22:13:14-04:00,,43.807317442806841,-79.163431967493466,5229.9838825442557,2022-10-18T02:13:49Z
f341240d-0e4e-ed11-aac0-0afb9334277d,5e509967-0d3b-4fe1-a275-231ba42473d5,2022-10-16T10:57:39-04:00,2022-10-17T07:17:21-04:00,43.775371647063835,-79.575642779577962,10.028870690174937,2022-10-17T11:23:08Z
e97788c2-0f4e-ed11-aac0-0afb9334277d,5e509967-0d3b-4fe1-a275-231ba42473d5,2022-10-17T07:33:23-04:00,,43.789663727605586,-79.535031076872883,39,2022-10-17T11:35:19Z
a4c6a30f-184e-ed11-aac0-0afb9334277d,38bcd1b2-f8bc-48ee-bff2-5bca24012983,2022-10-17T08:34:04-04:00,,43.784707263324258,-79.185255525665909,18.313086864578288,2022-10-17T12:34:46Z
831688f0-204e-ed11-aac0-0afb9334277d,5e509967-0d3b-4fe1-a275-231ba42473d5,2022-10-17T09:36:33-04:00,,43.775535297714349,-79.575373499011874,49.666666666666664,2022-10-17T13:38:15Z
c2317877-234e-ed11-aac0-0afb9334277d,5e509967-0d3b-4fe1-a275-231ba42473d5,2022-10-17T09:36:33-04:00,2022-10-17T09:50:22-04:00,43.775658896710915,-79.575559852534454,91.054950787927325,2022-10-17T13:56:19Z
4ddf3ed1-234e-ed11-aac0-0afb9334277d,5e509967-0d3b-4fe1-a275-231ba42473d5,2022-10-17T09:52:34-04:00,,43.77787322311729,-79.575227505871482,164.34884013981895,2022-10-17T13:58:55Z
40f17f5c-254e-ed11-aac0-0afb9334277d,5e509967-0d3b-4fe1-a275-231ba42473d5,2022-10-17T09:52:34-04:00,2022-10-17T10:05:04-04:00,43.777878620702268,-79.575561560040356,62.208940407584691,2022-10-17T14:09:50Z
c930b809-264e-ed11-aac0-0afb9334277d,5e509967-0d3b-4fe1-a275-231ba42473d5,2022-10-17T10:06:05-04:00,,43.775309225156917,-79.576055965173524,40,2022-10-17T14:14:49Z
430ef404-274e-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-16T21:26:21-04:00,2022-10-17T10:19:41-04:00,43.886991160548,-78.982335042235093,8.2043963059528089,2022-10-17T14:21:45Z
6815721e-2c4e-ed11-aac0-0afb9334277d,6b827de8-fe47-4007-aad3-202655b954e3,2022-10-17T10:20:27-04:00,2022-10-17T10:48:00-04:00,43.759239081233076,-79.297373773283823,61.721125477248719,2022-10-17T14:58:21Z
6915721e-2c4e-ed11-aac0-0afb9334277d,6b827de8-fe47-4007-aad3-202655b954e3,2022-10-17T10:20:27-04:00,,43.759075206728021,-79.297960555929109,40,2022-10-17T14:58:21Z
70af63f0-2d4e-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-17T11:06:34-04:00,,43.783619598996736,-79.186834846960267,133,2022-10-17T15:11:19Z
f36953fc-2d4e-ed11-aac0-0afb9334277d,6b827de8-fe47-4007-aad3-202655b954e3,2022-10-17T10:59:34-04:00,2022-10-17T11:10:12-04:00,43.78403364655211,-79.290912655221419,79.407329620867586,2022-10-17T15:11:34Z
bb5e7b8e-2f4e-ed11-aac0-0afb9334277d,6b827de8-fe47-4007-aad3-202655b954e3,2022-10-17T11:17:13-04:00,,43.793717931110848,-79.315760731814066,210.66666666666666,2022-10-17T15:22:54Z
0555c22f-304e-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-17T11:06:34-04:00,2022-10-17T11:22:31-04:00,43.784717068220139,-79.186760833293917,102.37077131390896,2022-10-17T15:27:22Z
