SurveyReactionTimeResultKey,SurveyStepResultKey,SurveyResultKey,ParticipantIdentifier,ReactionTime,StartDate,EndDate
2c85c57a-3351-ed11-aac1-0afb9334277d,1b85c57a-3351-ed11-aac1-0afb9334277d,1085c57a-3351-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,180733.38872466667,2022-10-21T07:28:07-04:00,2022-10-21T07:28:07-04:00
2e85c57a-3351-ed11-aac1-0afb9334277d,1b85c57a-3351-ed11-aac1-0afb9334277d,1085c57a-3351-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,180740.93652045834,2022-10-21T07:28:15-04:00,2022-10-21T07:28:15-04:00
2f85c57a-3351-ed11-aac1-0afb9334277d,1b85c57a-3351-ed11-aac1-0afb9334277d,1085c57a-3351-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,180752.22723808335,2022-10-21T07:28:26-04:00,2022-10-21T07:28:26-04:00
9de976e5-3851-ed11-aac1-0afb9334277d,8ce976e5-3851-ed11-aac1-0afb9334277d,7ce976e5-3851-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,103059.3186615,2022-10-21T08:06:50-04:00,2022-10-21T08:06:50-04:00
a0e976e5-3851-ed11-aac1-0afb9334277d,8ce976e5-3851-ed11-aac1-0afb9334277d,7ce976e5-3851-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,103070.57865670834,2022-10-21T08:07:01-04:00,2022-10-21T08:07:01-04:00
a2e976e5-3851-ed11-aac1-0afb9334277d,8ce976e5-3851-ed11-aac1-0afb9334277d,7ce976e5-3851-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,103080.21474187501,2022-10-21T08:07:11-04:00,2022-10-21T08:07:11-04:00
8c5648c1-3d51-ed11-aac1-0afb9334277d,755648c1-3d51-ed11-aac1-0afb9334277d,5d5648c1-3d51-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,873017.50281850004,2022-10-21T08:41:48-04:00,2022-10-21T08:41:48-04:00
8e5648c1-3d51-ed11-aac1-0afb9334277d,755648c1-3d51-ed11-aac1-0afb9334277d,5d5648c1-3d51-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,873025.70146925002,2022-10-21T08:41:55-04:00,2022-10-21T08:41:55-04:00
905648c1-3d51-ed11-aac1-0afb9334277d,755648c1-3d51-ed11-aac1-0afb9334277d,5d5648c1-3d51-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,873037.09569620842,2022-10-21T08:42:07-04:00,2022-10-21T08:42:07-04:00
ddc875a7-4151-ed11-aac1-0afb9334277d,d0c875a7-4151-ed11-aac1-0afb9334277d,c0c875a7-4151-ed11-aac1-0afb9334277d,bf670311-c590-473a-98ab-d719ebf0f2ab,105747.41822979167,2022-10-21T09:09:40-04:00,2022-10-21T09:09:40-04:00
dec875a7-4151-ed11-aac1-0afb9334277d,d0c875a7-4151-ed11-aac1-0afb9334277d,c0c875a7-4151-ed11-aac1-0afb9334277d,bf670311-c590-473a-98ab-d719ebf0f2ab,105755.31371870833,2022-10-21T09:09:48-04:00,2022-10-21T09:09:48-04:00
dfc875a7-4151-ed11-aac1-0afb9334277d,d0c875a7-4151-ed11-aac1-0afb9334277d,c0c875a7-4151-ed11-aac1-0afb9334277d,bf670311-c590-473a-98ab-d719ebf0f2ab,105767.05818608333,2022-10-21T09:10:00-04:00,2022-10-21T09:10:00-04:00
c1552c1f-4251-ed11-aac1-0afb9334277d,af552c1f-4251-ed11-aac1-0afb9334277d,a6552c1f-4251-ed11-aac1-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,35445.851228750005,2022-10-21T09:12:55-04:00,2022-10-21T09:12:55-04:00
c3552c1f-4251-ed11-aac1-0afb9334277d,af552c1f-4251-ed11-aac1-0afb9334277d,a6552c1f-4251-ed11-aac1-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,35453.626224083338,2022-10-21T09:13:03-04:00,2022-10-21T09:13:03-04:00
c5552c1f-4251-ed11-aac1-0afb9334277d,af552c1f-4251-ed11-aac1-0afb9334277d,a6552c1f-4251-ed11-aac1-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,35466.658886750003,2022-10-21T09:13:16-04:00,2022-10-21T09:13:16-04:00
19b6aa90-4251-ed11-aac1-0afb9334277d,02b6aa90-4251-ed11-aac1-0afb9334277d,f9b5aa90-4251-ed11-aac1-0afb9334277d,a33e1d38-6ee8-4da6-993b-a94a8ae7fc30,339015.23505275004,2022-10-21T09:16:15-04:00,2022-10-21T09:16:15-04:00
1ab6aa90-4251-ed11-aac1-0afb9334277d,02b6aa90-4251-ed11-aac1-0afb9334277d,f9b5aa90-4251-ed11-aac1-0afb9334277d,a33e1d38-6ee8-4da6-993b-a94a8ae7fc30,339022.683207625,2022-10-21T09:16:22-04:00,2022-10-21T09:16:22-04:00
1bb6aa90-4251-ed11-aac1-0afb9334277d,02b6aa90-4251-ed11-aac1-0afb9334277d,f9b5aa90-4251-ed11-aac1-0afb9334277d,a33e1d38-6ee8-4da6-993b-a94a8ae7fc30,339033.80670754169,2022-10-21T09:16:34-04:00,2022-10-21T09:16:34-04:00
ca384219-4851-ed11-aac1-0afb9334277d,a6384219-4851-ed11-aac1-0afb9334277d,91384219-4851-ed11-aac1-0afb9334277d,64755242-4b1b-4ed6-86d3-4f48d695beab,601534.31655987503,2022-10-21T09:55:40-04:00,2022-10-21T09:55:40-04:00
cd384219-4851-ed11-aac1-0afb9334277d,a6384219-4851-ed11-aac1-0afb9334277d,91384219-4851-ed11-aac1-0afb9334277d,64755242-4b1b-4ed6-86d3-4f48d695beab,601541.94433441665,2022-10-21T09:55:49-04:00,2022-10-21T09:55:49-04:00
ce384219-4851-ed11-aac1-0afb9334277d,a6384219-4851-ed11-aac1-0afb9334277d,91384219-4851-ed11-aac1-0afb9334277d,64755242-4b1b-4ed6-86d3-4f48d695beab,601557.11218537507,2022-10-21T09:56:04-04:00,2022-10-21T09:56:04-04:00
c27ff36c-4851-ed11-aac1-0afb9334277d,7e7ff36c-4851-ed11-aac1-0afb9334277d,a736fc66-4851-ed11-aac1-0afb9334277d,151eec8c-0ba1-48ba-afc8-f2874dad3a2b,459731.88486800005,2022-10-21T09:58:02-04:00,2022-10-21T09:58:02-04:00
e47ff36c-4851-ed11-aac1-0afb9334277d,7e7ff36c-4851-ed11-aac1-0afb9334277d,a736fc66-4851-ed11-aac1-0afb9334277d,151eec8c-0ba1-48ba-afc8-f2874dad3a2b,459740.8068354167,2022-10-21T09:58:09-04:00,2022-10-21T09:58:09-04:00
ea7ff36c-4851-ed11-aac1-0afb9334277d,7e7ff36c-4851-ed11-aac1-0afb9334277d,a736fc66-4851-ed11-aac1-0afb9334277d,151eec8c-0ba1-48ba-afc8-f2874dad3a2b,459752.76811916672,2022-10-21T09:58:21-04:00,2022-10-21T09:58:21-04:00
8a0d70ea-4851-ed11-aac1-0afb9334277d,790d70ea-4851-ed11-aac1-0afb9334277d,6c0d70ea-4851-ed11-aac1-0afb9334277d,bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,1306050.4399047501,2022-10-21T10:01:39-04:00,2022-10-21T10:01:39-04:00
8c0d70ea-4851-ed11-aac1-0afb9334277d,790d70ea-4851-ed11-aac1-0afb9334277d,6c0d70ea-4851-ed11-aac1-0afb9334277d,bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,1306058.0425979167,2022-10-21T10:01:46-04:00,2022-10-21T10:01:46-04:00
8d0d70ea-4851-ed11-aac1-0afb9334277d,790d70ea-4851-ed11-aac1-0afb9334277d,6c0d70ea-4851-ed11-aac1-0afb9334277d,bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,1306069.3899980835,2022-10-21T10:01:58-04:00,2022-10-21T10:01:58-04:00
d19d470e-4951-ed11-aac1-0afb9334277d,bb9d470e-4951-ed11-aac1-0afb9334277d,a59d470e-4951-ed11-aac1-0afb9334277d,5e0ae9ff-7cb8-499d-bee1-b1226869c14e,140774.80842283333,2022-10-21T10:02:34-04:00,2022-10-21T10:02:34-04:00
