SurveyResultKey,SurveyKey,SurveyName,SurveyVersion,ParticipantIdentifier,SurveyTaskKey,Type,StartDate,EndDate,DevicePlatform,DeviceName,DeviceOSVersion,InsertedDate
97b0c550-3351-ed11-aac1-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,528bc5d6-2051-ed11-aac1-0afb9334277d,Survey,2022-10-21T07:27:13-04:00,2022-10-21T07:27:19-04:00,iOS,"iPhone12,3",15.1,2022-10-21T11:27:19Z
1b5fbe62-3351-ed11-aac1-0afb9334277d,98a85f7f-e2d6-ec11-aaba-0afb9334277d,survey_daily-affect-custom-morning,2,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,548dc5d6-2051-ed11-aac1-0afb9334277d,Survey,2022-10-21T07:27:25-04:00,2022-10-21T07:27:54-04:00,iOS,"iPhone12,3",15.1,2022-10-21T11:27:54Z
1085c57a-3351-ed11-aac1-0afb9334277d,a440594e-cf64-eb11-aaa4-0afb9334277d,task_hk_reaction_time,0,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,e39dbddc-2051-ed11-aac1-0afb9334277d,Survey,2022-10-21T07:28:01-04:00,2022-10-21T07:28:29-04:00,iOS,"iPhone12,3",15.1,2022-10-21T11:28:29Z
afc2a592-3351-ed11-aac1-0afb9334277d,956c3f6c-cf64-eb11-aaa4-0afb9334277d,task_hk_stroop,1,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,af9fbddc-2051-ed11-aac1-0afb9334277d,Survey,2022-10-21T07:28:39-04:00,2022-10-21T07:29:11-04:00,iOS,"iPhone12,3",15.1,2022-10-21T11:29:11Z
a86e76c2-3351-ed11-aac1-0afb9334277d,30b5277e-cf64-eb11-aaa4-0afb9334277d,task_hk_tower_of_hanoi,0,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,5ea1bddc-2051-ed11-aac1-0afb9334277d,Survey,2022-10-21T07:29:18-04:00,2022-10-21T07:30:32-04:00,iOS,"iPhone12,3",15.1,2022-10-21T11:30:32Z
72bd66d4-3351-ed11-aac1-0afb9334277d,448c340b-ed6b-eb11-aaa4-0afb9334277d,task_hk_trail_making,0,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,26a3bddc-2051-ed11-aac1-0afb9334277d,Survey,2022-10-21T07:30:38-04:00,2022-10-21T07:30:57-04:00,iOS,"iPhone12,3",15.1,2022-10-21T11:30:57Z
9df15de0-3351-ed11-aac1-0afb9334277d,1dbf3011-565c-ec11-aab5-0afb9334277d,task_hk_trailmaking_a1,1,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,e1a4bddc-2051-ed11-aac1-0afb9334277d,Survey,2022-10-21T07:31:04-04:00,2022-10-21T07:31:17-04:00,iOS,"iPhone12,3",15.1,2022-10-21T11:31:18Z
e02aec4b-3451-ed11-aac1-0afb9334277d,4bfb5eb9-9e7f-eb11-aaa6-0afb9334277d,task_hk_addition_task,2,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,97a6bddc-2051-ed11-aac1-0afb9334277d,Survey,2022-10-21T07:32:42-04:00,2022-10-21T07:34:23-04:00,iOS,"iPhone12,3",15.1,2022-10-21T11:34:23Z
4311a387-3451-ed11-aac1-0afb9334277d,217f9e1b-e767-eb11-aaa4-0afb9334277d,task_hk_spatial_span_memory,1,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,5da8bddc-2051-ed11-aac1-0afb9334277d,Survey,2022-10-21T07:34:49-04:00,2022-10-21T07:36:02-04:00,iOS,"iPhone12,3",15.1,2022-10-21T11:36:02Z
13b8849f-3451-ed11-aac1-0afb9334277d,42ec94da-5e37-ec11-aab3-0afb9334277d,task_custom_bart-left-skewed,13,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,0b82b5e2-2051-ed11-aac1-0afb9334277d,Survey,2022-10-21T07:36:10-04:00,2022-10-21T07:36:45-04:00,iOS,"iPhone12,3",15.1,2022-10-21T11:36:45Z
fde543db-3451-ed11-aac1-0afb9334277d,dc3a72f8-5e37-ec11-aab3-0afb9334277d,task_custom_emotional-stroop,10,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,bc83b5e2-2051-ed11-aac1-0afb9334277d,Survey,2022-10-21T07:36:50-04:00,2022-10-21T07:38:18-04:00,iOS,"iPhone12,3",15.1,2022-10-21T11:38:18Z
