AppleLocationVisitKey,ParticipantIdentifier,ArrivalTime,DepartureTime,Latitude,Longitude,HorizontalAccuracy,InsertedDate
b19ace1e-6451-ed11-aac1-0afb9334277d,6d9ce034-4fcd-407e-9e35-9dd9caafe1fe,2022-10-21T13:10:10-04:00,,43.784786271903464,-79.186650049015114,6.6659765611735358,2022-10-21T17:16:44Z
fed486cc-4d51-ed11-aac1-0afb9334277d,0ca43379-41b5-47fb-90ba-0a22e6bf5586,2022-10-19T20:07:58-04:00,2022-10-21T10:33:32-04:00,43.660465555710758,-79.332210775835065,20.805492014415726,2022-10-21T14:36:51Z
84c0cf23-5651-ed11-aac1-0afb9334277d,0ca43379-41b5-47fb-90ba-0a22e6bf5586,2022-10-21T11:35:37-04:00,,43.784535352989764,-79.186090946126527,51.295639051945308,2022-10-21T15:36:42Z
feee313b-7351-ed11-aac1-0afb9334277d,2262249f-9158-4ba1-9555-fa961d86e92e,2022-10-21T14:58:16-04:00,,43.806768414625488,-79.165701803303079,5229.9838825442557,2022-10-21T19:04:57Z
97cd0697-a351-ed11-aac1-0afb9334277d,d8d66285-3bef-4819-b993-98c812a7c233,2022-10-21T20:34:48-04:00,,43.791878140929065,-79.249490517356591,35.27425342736646,2022-10-22T00:51:04Z
80f6db9b-5251-ed11-aac1-0afb9334277d,0ca43379-41b5-47fb-90ba-0a22e6bf5586,2022-10-21T11:05:06-04:00,,43.733242708065703,-79.262484248360664,104.04708177310248,2022-10-21T15:11:18Z
198f1e30-6851-ed11-aac1-0afb9334277d,2262249f-9158-4ba1-9555-fa961d86e92e,2022-10-20T23:14:46-04:00,2022-10-21T13:43:13-04:00,43.807317442806841,-79.163407024242801,5229.9838825442557,2022-10-21T17:45:47Z
530860f1-6a51-ed11-aac1-0afb9334277d,2262249f-9158-4ba1-9555-fa961d86e92e,2022-10-21T13:53:59-04:00,,43.787506823370521,-79.209812112996019,3662.6970391559107,2022-10-21T18:05:36Z
2bcad9c1-6e51-ed11-aac1-0afb9334277d,0ca43379-41b5-47fb-90ba-0a22e6bf5586,2022-10-21T11:35:37-04:00,2022-10-21T14:27:14-04:00,43.784031952020506,-79.187936988348554,107.90569415042094,2022-10-21T18:32:48Z
c8172f4c-7251-ed11-aac1-0afb9334277d,2262249f-9158-4ba1-9555-fa961d86e92e,2022-10-21T13:53:59-04:00,2022-10-21T14:55:17-04:00,43.788199875513897,-79.206956959588183,3662.6970391559107,2022-10-21T18:58:15Z
54ccafd6-7751-ed11-aac1-0afb9334277d,0ca43379-41b5-47fb-90ba-0a22e6bf5586,2022-10-21T15:18:45-04:00,2022-10-21T15:25:32-04:00,43.679974416140098,-79.339632942465997,29,2022-10-21T19:37:50Z
55ccafd6-7751-ed11-aac1-0afb9334277d,0ca43379-41b5-47fb-90ba-0a22e6bf5586,2022-10-21T15:36:02-04:00,,43.660652413949386,-79.332563581323853,35,2022-10-21T19:37:50Z
