AppleLocationVisitKey,ParticipantIdentifier,ArrivalTime,DepartureTime,Latitude,Longitude,HorizontalAccuracy,InsertedDate
7ea5312d-744d-ed11-aac0-0afb9334277d,38bcd1b2-f8bc-48ee-bff2-5bca24012983,2022-10-16T12:50:22-04:00,2022-10-16T12:59:09-04:00,43.864541691321577,-79.429596375258157,44.858107840321551,2022-10-16T17:01:35Z
d632a629-b34d-ed11-aac0-0afb9334277d,151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-10-16T20:31:32-04:00,2022-10-16T20:31:50-04:00,43.875198877967868,-79.757010050389326,10,2022-10-17T00:32:31Z
926170a9-b44d-ed11-aac0-0afb9334277d,151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-10-16T20:37:09-04:00,,43.871341072050527,-79.711679677165492,40,2022-10-17T00:43:11Z
d3776be1-b54d-ed11-aac0-0afb9334277d,151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-10-16T20:47:06-04:00,,43.858662657104425,-79.709939586490336,35,2022-10-17T00:51:49Z
ca2fcd55-b74d-ed11-aac0-0afb9334277d,151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-10-16T20:56:31-04:00,,43.869330124539651,-79.723029387495885,43,2022-10-17T01:02:16Z
591cd0ce-b84d-ed11-aac0-0afb9334277d,151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-10-16T21:03:15-04:00,2022-10-16T21:11:32-04:00,43.860374507487514,-79.712468065642327,72.202372286224346,2022-10-17T01:12:47Z
9f38ad89-6e4d-ed11-aac0-0afb9334277d,38bcd1b2-f8bc-48ee-bff2-5bca24012983,2022-10-16T10:44:07-04:00,2022-10-16T12:18:16-04:00,43.85735308887319,-79.437101854375015,48.6079211811766,2022-10-16T16:21:17Z
aff08339-704d-ed11-aac0-0afb9334277d,38bcd1b2-f8bc-48ee-bff2-5bca24012983,2022-10-16T12:27:58-04:00,,43.866949267768128,-79.458360355313502,40,2022-10-16T16:33:19Z
754acf4d-724d-ed11-aac0-0afb9334277d,38bcd1b2-f8bc-48ee-bff2-5bca24012983,2022-10-16T12:27:58-04:00,2022-10-16T12:45:54-04:00,43.866924031747835,-79.458367906360095,34.101822517574227,2022-10-16T16:48:09Z
cc661c3e-734d-ed11-aac0-0afb9334277d,38bcd1b2-f8bc-48ee-bff2-5bca24012983,2022-10-16T12:50:22-04:00,,43.864634767727402,-79.429494847366044,35,2022-10-16T16:54:51Z
72ceaf7b-754d-ed11-aac0-0afb9334277d,38bcd1b2-f8bc-48ee-bff2-5bca24012983,2022-10-16T13:10:06-04:00,,43.841044964628175,-79.422134689655678,35,2022-10-16T17:10:58Z
