SurveyResultKey,SurveyKey,SurveyName,SurveyVersion,ParticipantIdentifier,SurveyTaskKey,Type,StartDate,EndDate,DevicePlatform,DeviceName,DeviceOSVersion,InsertedDate
8d009e93-424d-ed11-aac0-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,412330b3-cc02-4030-96cd-f4cfdcc45fa6,d4f05d08-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T07:06:28-04:00,2022-10-16T07:06:34-04:00,iOS,"iPhone13,2",16.0,2022-10-16T11:06:34Z
669ba680-464d-ed11-aac0-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,2baee05a-5e5a-4436-8c25-2628d46d1e08,75f05d08-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T07:34:34-04:00,2022-10-16T07:34:37-04:00,iOS,"iPhone13,2",16.0,2022-10-16T11:34:38Z
77e19f86-464d-ed11-aac0-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,2baee05a-5e5a-4436-8c25-2628d46d1e08,,Survey,2022-10-16T07:34:45-04:00,2022-10-16T07:34:51-04:00,iOS,"iPhone13,2",16.0,2022-10-16T11:34:51Z
221f79a4-464d-ed11-aac0-0afb9334277d,98a85f7f-e2d6-ec11-aaba-0afb9334277d,survey_daily-affect-custom-morning,2,2baee05a-5e5a-4436-8c25-2628d46d1e08,b009550e-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T07:34:58-04:00,2022-10-16T07:35:40-04:00,iOS,"iPhone13,2",16.0,2022-10-16T11:35:40Z
5ad65ac2-464d-ed11-aac0-0afb9334277d,a440594e-cf64-eb11-aaa4-0afb9334277d,task_hk_reaction_time,0,2baee05a-5e5a-4436-8c25-2628d46d1e08,890b550e-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T07:35:53-04:00,2022-10-16T07:36:31-04:00,iOS,"iPhone13,2",16.0,2022-10-16T11:36:31Z
cf4c1df2-464d-ed11-aac0-0afb9334277d,30b5277e-cf64-eb11-aaa4-0afb9334277d,task_hk_tower_of_hanoi,0,2baee05a-5e5a-4436-8c25-2628d46d1e08,0e464d14-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T07:36:43-04:00,2022-10-16T07:37:46-04:00,iOS,"iPhone13,2",16.0,2022-10-16T11:37:46Z
a005070a-474d-ed11-aac0-0afb9334277d,956c3f6c-cf64-eb11-aaa4-0afb9334277d,task_hk_stroop,1,2baee05a-5e5a-4436-8c25-2628d46d1e08,ad0e550e-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T07:37:55-04:00,2022-10-16T07:38:30-04:00,iOS,"iPhone13,2",16.0,2022-10-16T11:38:30Z
675bfd1b-474d-ed11-aac0-0afb9334277d,448c340b-ed6b-eb11-aaa4-0afb9334277d,task_hk_trail_making,0,2baee05a-5e5a-4436-8c25-2628d46d1e08,51484d14-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T07:38:42-04:00,2022-10-16T07:39:02-04:00,iOS,"iPhone13,2",16.0,2022-10-16T11:39:02Z
1fd6e333-474d-ed11-aac0-0afb9334277d,1dbf3011-565c-ec11-aab5-0afb9334277d,task_hk_trailmaking_a1,1,2baee05a-5e5a-4436-8c25-2628d46d1e08,1f4a4d14-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T07:39:10-04:00,2022-10-16T07:39:36-04:00,iOS,"iPhone13,2",16.0,2022-10-16T11:39:36Z
2ae6a281-474d-ed11-aac0-0afb9334277d,217f9e1b-e767-eb11-aaa4-0afb9334277d,task_hk_spatial_span_memory,1,2baee05a-5e5a-4436-8c25-2628d46d1e08,d52d461a-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T07:40:27-04:00,2022-10-16T07:41:51-04:00,iOS,"iPhone13,2",16.0,2022-10-16T11:41:51Z
727152c9-474d-ed11-aac0-0afb9334277d,dc3a72f8-5e37-ec11-aab3-0afb9334277d,task_custom_emotional-stroop,10,2baee05a-5e5a-4436-8c25-2628d46d1e08,b7243e20-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T07:42:08-04:00,2022-10-16T07:43:48-04:00,iOS,"iPhone13,2",16.0,2022-10-16T11:43:49Z
1a62bac5-494d-ed11-aac0-0afb9334277d,4bfb5eb9-9e7f-eb11-aaa6-0afb9334277d,task_hk_addition_task,2,fa996c7b-fd1c-4cba-990a-336f4cefaeb4,1d9c09de-694c-ed11-aac0-0afb9334277d,Survey,2022-10-15T23:06:22-04:00,2022-10-16T07:58:04-04:00,iOS,"iPhone11,8",16.0,2022-10-16T11:58:05Z
3cc1b1f1-4b4d-ed11-aac0-0afb9334277d,98a85f7f-e2d6-ec11-aaba-0afb9334277d,survey_daily-affect-custom-morning,2,412330b3-cc02-4030-96cd-f4cfdcc45fa6,360a550e-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T08:12:52-04:00,2022-10-16T08:13:33-04:00,iOS,"iPhone13,2",16.0,2022-10-16T12:13:34Z
9d728215-4c4d-ed11-aac0-0afb9334277d,a440594e-cf64-eb11-aaa4-0afb9334277d,task_hk_reaction_time,0,412330b3-cc02-4030-96cd-f4cfdcc45fa6,fa0b550e-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T08:13:56-04:00,2022-10-16T08:14:34-04:00,iOS,"iPhone13,2",16.0,2022-10-16T12:14:35Z
bb985839-4c4d-ed11-aac0-0afb9334277d,956c3f6c-cf64-eb11-aaa4-0afb9334277d,task_hk_stroop,1,412330b3-cc02-4030-96cd-f4cfdcc45fa6,590f550e-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T08:14:47-04:00,2022-10-16T08:15:38-04:00,iOS,"iPhone13,2",16.0,2022-10-16T12:15:39Z
f2263851-4c4d-ed11-aac0-0afb9334277d,30b5277e-cf64-eb11-aaa4-0afb9334277d,task_hk_tower_of_hanoi,0,412330b3-cc02-4030-96cd-f4cfdcc45fa6,93464d14-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T08:15:49-04:00,2022-10-16T08:16:18-04:00,iOS,"iPhone13,2",16.0,2022-10-16T12:16:18Z
c90d1a69-4c4d-ed11-aac0-0afb9334277d,448c340b-ed6b-eb11-aaa4-0afb9334277d,task_hk_trail_making,0,412330b3-cc02-4030-96cd-f4cfdcc45fa6,c5484d14-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T08:16:33-04:00,2022-10-16T08:16:56-04:00,iOS,"iPhone13,2",16.0,2022-10-16T12:16:57Z
f6f4047b-4c4d-ed11-aac0-0afb9334277d,1dbf3011-565c-ec11-aab5-0afb9334277d,task_hk_trailmaking_a1,1,412330b3-cc02-4030-96cd-f4cfdcc45fa6,e229461a-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T08:17:06-04:00,2022-10-16T08:17:25-04:00,iOS,"iPhone13,2",16.0,2022-10-16T12:17:25Z
b4753d05-4d4d-ed11-aac0-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,fed3a16b-c5a3-4a84-a111-32b7574e04b5,6f09550e-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T08:21:07-04:00,2022-10-16T08:21:12-04:00,iOS,"iPhone11,8",16.0,2022-10-16T12:21:12Z
c74a1d1d-4d4d-ed11-aac0-0afb9334277d,a440594e-cf64-eb11-aaa4-0afb9334277d,task_hk_reaction_time,0,fed3a16b-c5a3-4a84-a111-32b7574e04b5,5f0e550e-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T08:21:19-04:00,2022-10-16T08:21:58-04:00,iOS,"iPhone11,8",16.0,2022-10-16T12:21:59Z
8e5755a7-4e4d-ed11-aac0-0afb9334277d,4bfb5eb9-9e7f-eb11-aaa6-0afb9334277d,task_hk_addition_task,2,412330b3-cc02-4030-96cd-f4cfdcc45fa6,2b2c461a-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T08:30:04-04:00,2022-10-16T08:32:51-04:00,iOS,"iPhone13,2",16.0,2022-10-16T12:32:54Z
be891cb8-514d-ed11-aac0-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,a5f15d08-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T08:54:47-04:00,2022-10-16T08:54:51-04:00,iOS,"iPhone14,4",16.0,2022-10-16T12:54:51Z
e1630cc4-514d-ed11-aac0-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,76acef3c-d659-4fdd-b258-3668a1597584,95f15d08-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T08:51:35-04:00,2022-10-16T08:55:13-04:00,iOS,"iPhone14,5",15.6.1,2022-10-16T12:55:14Z
e3e800d0-514d-ed11-aac0-0afb9334277d,98a85f7f-e2d6-ec11-aaba-0afb9334277d,survey_daily-affect-custom-morning,2,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,fd0a550e-334d-ed11-aac0-0afb9334277d,Survey,2022-10-16T08:54:59-04:00,2022-10-16T08:55:35-04:00,iOS,"iPhone14,4",16.0,2022-10-16T12:55:36Z
