SurveyResultKey,SurveyKey,SurveyName,SurveyVersion,ParticipantIdentifier,SurveyTaskKey,Type,StartDate,EndDate,DevicePlatform,DeviceName,DeviceOSVersion,InsertedDate
bf90fa05-6645-ed11-aac0-0afb9334277d,1dbf3011-565c-ec11-aab5-0afb9334277d,task_hk_trailmaking_a1,1,2baee05a-5e5a-4436-8c25-2628d46d1e08,909c3862-5745-ed11-aac0-0afb9334277d,Survey,2022-10-06T06:59:41-04:00,2022-10-06T07:00:01-04:00,iOS,"iPhone13,2",16.0,2022-10-06T11:00:01Z
7c94f40b-6645-ed11-aac0-0afb9334277d,4bfb5eb9-9e7f-eb11-aaa6-0afb9334277d,task_hk_addition_task,2,98cb45a7-4057-4e81-b1d7-e7aede5e106e,c89f3862-5745-ed11-aac0-0afb9334277d,Survey,2022-10-06T06:58:36-04:00,2022-10-06T07:00:19-04:00,iOS,"iPhone11,8",16.0,2022-10-06T11:00:21Z
de3ae717-6645-ed11-aac0-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,98cb45a7-4057-4e81-b1d7-e7aede5e106e,67f93f5c-5745-ed11-aac0-0afb9334277d,Survey,2022-10-06T07:00:31-04:00,2022-10-06T07:00:35-04:00,iOS,"iPhone11,8",16.0,2022-10-06T11:00:36Z
c2bc4845-6645-ed11-aac0-0afb9334277d,98a85f7f-e2d6-ec11-aaba-0afb9334277d,survey_daily-affect-custom-morning,2,98cb45a7-4057-4e81-b1d7-e7aede5e106e,16fb3f5c-5745-ed11-aac0-0afb9334277d,Survey,2022-10-06T07:00:44-04:00,2022-10-06T07:01:35-04:00,iOS,"iPhone11,8",16.0,2022-10-06T11:01:49Z
74613157-6645-ed11-aac0-0afb9334277d,217f9e1b-e767-eb11-aaa4-0afb9334277d,task_hk_spatial_span_memory,1,2baee05a-5e5a-4436-8c25-2628d46d1e08,e99f3862-5745-ed11-aac0-0afb9334277d,Survey,2022-10-06T07:01:22-04:00,2022-10-06T07:02:20-04:00,iOS,"iPhone13,2",16.0,2022-10-06T11:02:20Z
387ad2b0-6645-ed11-aac0-0afb9334277d,448c340b-ed6b-eb11-aaa4-0afb9334277d,task_hk_trail_making,0,2baee05a-5e5a-4436-8c25-2628d46d1e08,e59a3862-5745-ed11-aac0-0afb9334277d,Survey,2022-10-06T07:04:30-04:00,2022-10-06T07:04:50-04:00,iOS,"iPhone13,2",16.0,2022-10-06T11:04:50Z
2671c8c8-6645-ed11-aac0-0afb9334277d,9b8c2783-5635-ed11-aabf-0afb9334277d,task_custom_gonogo,30,2baee05a-5e5a-4436-8c25-2628d46d1e08,02a53862-5745-ed11-aac0-0afb9334277d,Survey,2022-10-06T07:04:53-04:00,2022-10-06T07:05:32-04:00,iOS,"iPhone13,2",16.0,2022-10-06T11:05:32Z
3ff4c8e6-6645-ed11-aac0-0afb9334277d,42ec94da-5e37-ec11-aab3-0afb9334277d,task_custom_bart-left-skewed,13,2baee05a-5e5a-4436-8c25-2628d46d1e08,f6a13862-5745-ed11-aac0-0afb9334277d,Survey,2022-10-06T07:05:37-04:00,2022-10-06T07:06:21-04:00,iOS,"iPhone13,2",16.0,2022-10-06T11:06:21Z
c7af2a17-6745-ed11-aac0-0afb9334277d,56b6df2e-ae3c-ec11-aab3-0afb9334277d,task_custom_effort-avoidance-reward-motivation,66,2baee05a-5e5a-4436-8c25-2628d46d1e08,59244168-5745-ed11-aac0-0afb9334277d,Survey,2022-10-06T07:06:27-04:00,2022-10-06T07:07:49-04:00,iOS,"iPhone13,2",16.0,2022-10-06T11:07:49Z
72e2ed52-6745-ed11-aac0-0afb9334277d,dc3a72f8-5e37-ec11-aab3-0afb9334277d,task_custom_emotional-stroop,10,2baee05a-5e5a-4436-8c25-2628d46d1e08,81a33862-5745-ed11-aac0-0afb9334277d,Survey,2022-10-06T07:07:52-04:00,2022-10-06T07:09:24-04:00,iOS,"iPhone13,2",16.0,2022-10-06T11:09:24Z
