SurveyReactionTimeResultKey,SurveyStepResultKey,SurveyResultKey,ParticipantIdentifier,ReactionTime,StartDate,EndDate
38443554-6845-ed11-aac0-0afb9334277d,2c443554-6845-ed11-aac0-0afb9334277d,23443554-6845-ed11-aac0-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,66615.984835166673,2022-10-06T07:16:05-04:00,2022-10-06T07:16:05-04:00
39443554-6845-ed11-aac0-0afb9334277d,2c443554-6845-ed11-aac0-0afb9334277d,23443554-6845-ed11-aac0-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,66623.593517666668,2022-10-06T07:16:13-04:00,2022-10-06T07:16:13-04:00
3a443554-6845-ed11-aac0-0afb9334277d,2c443554-6845-ed11-aac0-0afb9334277d,23443554-6845-ed11-aac0-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,66635.924556666665,2022-10-06T07:16:25-04:00,2022-10-06T07:16:25-04:00
821e4ae9-6c45-ed11-aac0-0afb9334277d,701e4ae9-6c45-ed11-aac0-0afb9334277d,611e4ae9-6c45-ed11-aac0-0afb9334277d,39efadc3-7957-4b75-b560-d0d6c89cfe8b,1043930.6146895834,2022-10-06T07:49:06-04:00,2022-10-06T07:49:06-04:00
851e4ae9-6c45-ed11-aac0-0afb9334277d,701e4ae9-6c45-ed11-aac0-0afb9334277d,611e4ae9-6c45-ed11-aac0-0afb9334277d,39efadc3-7957-4b75-b560-d0d6c89cfe8b,1043938.1716342084,2022-10-06T07:49:13-04:00,2022-10-06T07:49:13-04:00
861e4ae9-6c45-ed11-aac0-0afb9334277d,701e4ae9-6c45-ed11-aac0-0afb9334277d,611e4ae9-6c45-ed11-aac0-0afb9334277d,39efadc3-7957-4b75-b560-d0d6c89cfe8b,1043949.5107979167,2022-10-06T07:49:25-04:00,2022-10-06T07:49:25-04:00
7d3df242-6d45-ed11-aac0-0afb9334277d,5c3df242-6d45-ed11-aac0-0afb9334277d,403df242-6d45-ed11-aac0-0afb9334277d,98cb45a7-4057-4e81-b1d7-e7aede5e106e,1250879.2264547085,2022-10-06T07:51:15-04:00,2022-10-06T07:51:15-04:00
803df242-6d45-ed11-aac0-0afb9334277d,5c3df242-6d45-ed11-aac0-0afb9334277d,403df242-6d45-ed11-aac0-0afb9334277d,98cb45a7-4057-4e81-b1d7-e7aede5e106e,1250888.0022352501,2022-10-06T07:51:22-04:00,2022-10-06T07:51:22-04:00
823df242-6d45-ed11-aac0-0afb9334277d,5c3df242-6d45-ed11-aac0-0afb9334277d,403df242-6d45-ed11-aac0-0afb9334277d,98cb45a7-4057-4e81-b1d7-e7aede5e106e,1250899.5424783335,2022-10-06T07:51:34-04:00,2022-10-06T07:51:34-04:00
15d4ec87-6e45-ed11-aac0-0afb9334277d,f9d3ec87-6e45-ed11-aac0-0afb9334277d,d9d3ec87-6e45-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,149406.5983285,2022-10-06T08:00:43-04:00,2022-10-06T08:00:43-04:00
17d4ec87-6e45-ed11-aac0-0afb9334277d,f9d3ec87-6e45-ed11-aac0-0afb9334277d,d9d3ec87-6e45-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,149414.67743925002,2022-10-06T08:00:51-04:00,2022-10-06T08:00:51-04:00
18d4ec87-6e45-ed11-aac0-0afb9334277d,f9d3ec87-6e45-ed11-aac0-0afb9334277d,d9d3ec87-6e45-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,149421.79146116666,2022-10-06T08:00:58-04:00,2022-10-06T08:00:58-04:00
