AppleLocationVisitKey,ParticipantIdentifier,ArrivalTime,DepartureTime,Latitude,Longitude,HorizontalAccuracy,InsertedDate
c2dcac5e-8845-ed11-aac0-0afb9334277d,4217d9ff-07c0-42a5-9da9-f2e351b40709,2022-10-06T10:58:43-04:00,,43.786770301615135,-79.189689478359398,35,2022-10-06T15:05:57Z
5ea7e61c-8845-ed11-aac0-0afb9334277d,4217d9ff-07c0-42a5-9da9-f2e351b40709,2022-10-06T07:38:38-04:00,2022-10-06T10:50:46-04:00,43.783331821862781,-79.186903764027562,67.896314423976847,2022-10-06T15:04:04Z
2ae3daa5-6b45-ed11-aac0-0afb9334277d,4217d9ff-07c0-42a5-9da9-f2e351b40709,2022-10-06T07:38:38-04:00,,43.783801282246756,-79.187013270245544,84,2022-10-06T11:40:23Z
3d141170-6b45-ed11-aac0-0afb9334277d,4217d9ff-07c0-42a5-9da9-f2e351b40709,2022-10-06T07:21:44-04:00,2022-10-06T07:33:19-04:00,43.785503046073039,-79.187682695248569,140,2022-10-06T11:38:56Z
34cc4fea-6d45-ed11-aac0-0afb9334277d,38bcd1b2-f8bc-48ee-bff2-5bca24012983,2022-10-06T07:55:48-04:00,,43.784624616932049,-79.185341949757046,9.3693818471512209,2022-10-06T11:56:32Z
ad113c04-ef45-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-06T15:59:04-04:00,2022-10-06T23:13:56-04:00,43.883367062164673,-78.912292269709639,23.269142236729131,2022-10-07T03:20:46Z
adbbb99f-ef45-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-06T23:20:09-04:00,,43.876639992753496,-78.941173302673491,40,2022-10-07T03:25:03Z
6f6b63a6-f245-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-06T23:29:27-04:00,,43.876556822300749,-78.955124688493427,42.567054809282688,2022-10-07T03:46:42Z
b1d03eaf-6845-ed11-aac0-0afb9334277d,38bcd1b2-f8bc-48ee-bff2-5bca24012983,2022-10-06T06:51:38-04:00,2022-10-06T07:10:45-04:00,43.840008364525161,-79.425257874499422,33.031169311917182,2022-10-06T11:19:05Z
bda97dc8-ab45-ed11-aac0-0afb9334277d,38bcd1b2-f8bc-48ee-bff2-5bca24012983,2022-10-06T07:55:48-04:00,2022-10-06T15:18:14-04:00,43.783961527623369,-79.186734101947209,103.69295456230508,2022-10-06T19:19:26Z
f39658c8-af45-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-05T11:08:34-04:00,2022-10-06T15:47:10-04:00,43.886966824989315,-78.982348572515619,12.011773745108428,2022-10-06T19:48:06Z
80fc6b6b-b145-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-06T15:59:04-04:00,,43.8836439037375,-78.912278900162065,50,2022-10-06T19:59:47Z
e15fa3e6-b445-ed11-aac0-0afb9334277d,38bcd1b2-f8bc-48ee-bff2-5bca24012983,2022-10-06T16:24:10-04:00,,43.841423087067753,-79.422990648227184,78.308778988,2022-10-06T20:24:48Z
5b6efe9b-dd45-ed11-aac0-0afb9334277d,38bcd1b2-f8bc-48ee-bff2-5bca24012983,2022-10-06T16:24:10-04:00,2022-10-06T21:14:14-04:00,43.841384454801471,-79.42186732827156,69.669887404502944,2022-10-07T01:16:10Z
e9c59cd2-de45-ed11-aac0-0afb9334277d,38bcd1b2-f8bc-48ee-bff2-5bca24012983,2022-10-06T21:20:06-04:00,,43.864594307581527,-79.429420118538147,20,2022-10-07T01:24:47Z
