SurveyResultKey,SurveyKey,SurveyName,SurveyVersion,ParticipantIdentifier,SurveyTaskKey,Type,StartDate,EndDate,DevicePlatform,DeviceName,DeviceOSVersion,InsertedDate
6120d31b-d94e-ed11-aac0-0afb9334277d,448c340b-ed6b-eb11-aaa4-0afb9334277d,task_hk_trail_making,0,fed3a16b-c5a3-4a84-a111-32b7574e04b5,6718b35c-c54e-ed11-aac0-0afb9334277d,Survey,2022-10-18T07:36:15-04:00,2022-10-18T07:36:33-04:00,iOS,"iPhone11,8",16.0,2022-10-18T11:36:33Z
5812be2d-d94e-ed11-aac0-0afb9334277d,a440594e-cf64-eb11-aaa4-0afb9334277d,task_hk_reaction_time,0,fed3a16b-c5a3-4a84-a111-32b7574e04b5,0313b35c-c54e-ed11-aac0-0afb9334277d,Survey,2022-10-18T07:36:37-04:00,2022-10-18T07:37:05-04:00,iOS,"iPhone11,8",16.0,2022-10-18T11:37:05Z
b009a73f-d94e-ed11-aac0-0afb9334277d,98a85f7f-e2d6-ec11-aaba-0afb9334277d,survey_daily-affect-custom-morning,2,fed3a16b-c5a3-4a84-a111-32b7574e04b5,d410b35c-c54e-ed11-aac0-0afb9334277d,Survey,2022-10-18T07:37:10-04:00,2022-10-18T07:37:33-04:00,iOS,"iPhone11,8",16.0,2022-10-18T11:37:34Z
e5a4a045-d94e-ed11-aac0-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,fed3a16b-c5a3-4a84-a111-32b7574e04b5,5f65bb56-c54e-ed11-aac0-0afb9334277d,Survey,2022-10-18T07:37:39-04:00,2022-10-18T07:37:43-04:00,iOS,"iPhone11,8",16.0,2022-10-18T11:37:43Z
7c286675-d94e-ed11-aac0-0afb9334277d,56b6df2e-ae3c-ec11-aab3-0afb9334277d,task_custom_effort-avoidance-reward-motivation,66,fed3a16b-c5a3-4a84-a111-32b7574e04b5,ed5ea468-c54e-ed11-aac0-0afb9334277d,Survey,2022-10-18T07:37:49-04:00,2022-10-18T07:39:03-04:00,iOS,"iPhone11,8",16.0,2022-10-18T11:39:03Z
8ac65e7b-d94e-ed11-aac0-0afb9334277d,6a556f5c-ec31-ec11-aab2-0afb9334277d,task_survey_NASA_TLX,3,fed3a16b-c5a3-4a84-a111-32b7574e04b5,a160a468-c54e-ed11-aac0-0afb9334277d,Survey,2022-10-18T07:39:10-04:00,2022-10-18T07:39:18-04:00,iOS,"iPhone11,8",16.0,2022-10-18T11:39:19Z
8ef14b8d-d94e-ed11-aac0-0afb9334277d,42ec94da-5e37-ec11-aab3-0afb9334277d,task_custom_bart-left-skewed,13,fed3a16b-c5a3-4a84-a111-32b7574e04b5,e0d1ac62-c54e-ed11-aac0-0afb9334277d,Survey,2022-10-18T07:39:23-04:00,2022-10-18T07:39:47-04:00,iOS,"iPhone11,8",16.0,2022-10-18T11:39:47Z
e3d83fab-d94e-ed11-aac0-0afb9334277d,9b8c2783-5635-ed11-aabf-0afb9334277d,task_custom_gonogo,32,fed3a16b-c5a3-4a84-a111-32b7574e04b5,225da468-c54e-ed11-aac0-0afb9334277d,Survey,2022-10-18T07:39:51-04:00,2022-10-18T07:40:36-04:00,iOS,"iPhone11,8",16.0,2022-10-18T11:40:36Z
ecbb21c3-d94e-ed11-aac0-0afb9334277d,1dbf3011-565c-ec11-aab5-0afb9334277d,task_hk_trailmaking_a1,1,fed3a16b-c5a3-4a84-a111-32b7574e04b5,e919b35c-c54e-ed11-aac0-0afb9334277d,Survey,2022-10-18T07:40:52-04:00,2022-10-18T07:41:12-04:00,iOS,"iPhone11,8",16.0,2022-10-18T11:41:12Z
e6f2011d-da4e-ed11-aac0-0afb9334277d,30b5277e-cf64-eb11-aaa4-0afb9334277d,task_hk_tower_of_hanoi,0,fed3a16b-c5a3-4a84-a111-32b7574e04b5,d516b35c-c54e-ed11-aac0-0afb9334277d,Survey,2022-10-18T07:43:40-04:00,2022-10-18T07:43:43-04:00,iOS,"iPhone11,8",16.0,2022-10-18T11:43:43Z
