SurveyResultKey,SurveyKey,SurveyName,SurveyVersion,ParticipantIdentifier,SurveyTaskKey,Type,StartDate,EndDate,DevicePlatform,DeviceName,DeviceOSVersion,InsertedDate
b8b41d3d-1d4a-ed11-aac0-0afb9334277d,4bfb5eb9-9e7f-eb11-aaa6-0afb9334277d,task_hk_addition_task,2,596d1036-bafa-47c3-9886-a588a37789bb,6cfa9b68-0e4a-ed11-aac0-0afb9334277d,Survey,2022-10-12T07:00:03-04:00,2022-10-12T07:01:44-04:00,iOS,"iPhone8,1",15.6.1,2022-10-12T11:01:44Z
42cd2a61-1d4a-ed11-aac0-0afb9334277d,217f9e1b-e767-eb11-aaa4-0afb9334277d,task_hk_spatial_span_memory,1,596d1036-bafa-47c3-9886-a588a37789bb,edfb9b68-0e4a-ed11-aac0-0afb9334277d,Survey,2022-10-12T07:01:49-04:00,2022-10-12T07:02:46-04:00,iOS,"iPhone8,1",15.6.1,2022-10-12T11:02:47Z
dafff196-1d4a-ed11-aac0-0afb9334277d,dc3a72f8-5e37-ec11-aab3-0afb9334277d,task_custom_emotional-stroop,10,596d1036-bafa-47c3-9886-a588a37789bb,8355a56e-0e4a-ed11-aac0-0afb9334277d,Survey,2022-10-12T07:02:54-04:00,2022-10-12T07:04:17-04:00,iOS,"iPhone8,1",15.6.1,2022-10-12T11:04:17Z
2ba5deb4-1d4a-ed11-aac0-0afb9334277d,9b8c2783-5635-ed11-aabf-0afb9334277d,task_custom_gonogo,32,596d1036-bafa-47c3-9886-a588a37789bb,0b57a56e-0e4a-ed11-aac0-0afb9334277d,Survey,2022-10-12T07:04:21-04:00,2022-10-12T07:05:02-04:00,iOS,"iPhone8,1",15.6.1,2022-10-12T11:05:02Z
0494ade4-1d4a-ed11-aac0-0afb9334277d,56b6df2e-ae3c-ec11-aab3-0afb9334277d,task_custom_effort-avoidance-reward-motivation,66,596d1036-bafa-47c3-9886-a588a37789bb,f1a89d74-0e4a-ed11-aac0-0afb9334277d,Survey,2022-10-12T07:05:05-04:00,2022-10-12T07:06:22-04:00,iOS,"iPhone8,1",15.6.1,2022-10-12T11:06:22Z
e73296f6-1d4a-ed11-aac0-0afb9334277d,6a556f5c-ec31-ec11-aab2-0afb9334277d,task_survey_NASA_TLX,3,596d1036-bafa-47c3-9886-a588a37789bb,83aa9d74-0e4a-ed11-aac0-0afb9334277d,Survey,2022-10-12T07:06:26-04:00,2022-10-12T07:06:54-04:00,iOS,"iPhone8,1",15.6.1,2022-10-12T11:06:54Z
ba0af444-234a-ed11-aac0-0afb9334277d,98a85f7f-e2d6-ec11-aaba-0afb9334277d,survey_daily-affect-custom-morning,2,412330b3-cc02-4030-96cd-f4cfdcc45fa6,f7a8a85c-0e4a-ed11-aac0-0afb9334277d,Survey,2022-10-12T07:44:15-04:00,2022-10-12T07:44:54-04:00,iOS,"iPhone13,2",16.0,2022-10-12T11:44:54Z
10c2c672-254a-ed11-aac0-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,f4a7a85c-0e4a-ed11-aac0-0afb9334277d,Survey,2022-10-12T08:00:16-04:00,2022-10-12T08:00:23-04:00,iOS,"iPhone14,4",16.0,2022-10-12T12:00:23Z
88c8c672-254a-ed11-aac0-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,6b827de8-fe47-4007-aad3-202655b954e3,26a7a85c-0e4a-ed11-aac0-0afb9334277d,Survey,2022-10-12T08:00:25-04:00,2022-10-12T08:00:29-04:00,iOS,"iPhone13,2",15.6.1,2022-10-12T12:00:29Z
70cbad8a-254a-ed11-aac0-0afb9334277d,98a85f7f-e2d6-ec11-aaba-0afb9334277d,survey_daily-affect-custom-morning,2,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,baa9a85c-0e4a-ed11-aac0-0afb9334277d,Survey,2022-10-12T08:00:28-04:00,2022-10-12T08:01:12-04:00,iOS,"iPhone14,4",16.0,2022-10-12T12:01:12Z
db41a590-254a-ed11-aac0-0afb9334277d,98a85f7f-e2d6-ec11-aaba-0afb9334277d,survey_daily-affect-custom-morning,2,6b827de8-fe47-4007-aad3-202655b954e3,06a9a85c-0e4a-ed11-aac0-0afb9334277d,Survey,2022-10-12T08:00:32-04:00,2022-10-12T08:01:12-04:00,iOS,"iPhone13,2",15.6.1,2022-10-12T12:01:12Z
36b48da2-254a-ed11-aac0-0afb9334277d,a440594e-cf64-eb11-aaa4-0afb9334277d,task_hk_reaction_time,0,6b827de8-fe47-4007-aad3-202655b954e3,8faaa85c-0e4a-ed11-aac0-0afb9334277d,Survey,2022-10-12T08:01:17-04:00,2022-10-12T08:01:44-04:00,iOS,"iPhone13,2",15.6.1,2022-10-12T12:01:44Z
b3ea89ae-254a-ed11-aac0-0afb9334277d,a440594e-cf64-eb11-aaa4-0afb9334277d,task_hk_reaction_time,0,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,44aba85c-0e4a-ed11-aac0-0afb9334277d,Survey,2022-10-12T08:01:23-04:00,2022-10-12T08:02:04-04:00,iOS,"iPhone14,4",16.0,2022-10-12T12:02:04Z
712a9eba-254a-ed11-aac0-0afb9334277d,956c3f6c-cf64-eb11-aaa4-0afb9334277d,task_hk_stroop,1,6b827de8-fe47-4007-aad3-202655b954e3,0dada162-0e4a-ed11-aac0-0afb9334277d,Survey,2022-10-12T08:01:48-04:00,2022-10-12T08:02:23-04:00,iOS,"iPhone13,2",15.6.1,2022-10-12T12:02:23Z
