SurveyReactionTimeResultKey,SurveyStepResultKey,SurveyResultKey,ParticipantIdentifier,ReactionTime,StartDate,EndDate
4bb48da2-254a-ed11-aac0-0afb9334277d,3fb48da2-254a-ed11-aac0-0afb9334277d,36b48da2-254a-ed11-aac0-0afb9334277d,6b827de8-fe47-4007-aad3-202655b954e3,1028978.0133676667,2022-10-12T08:01:23-04:00,2022-10-12T08:01:23-04:00
4db48da2-254a-ed11-aac0-0afb9334277d,3fb48da2-254a-ed11-aac0-0afb9334277d,36b48da2-254a-ed11-aac0-0afb9334277d,6b827de8-fe47-4007-aad3-202655b954e3,1028985.7526093334,2022-10-12T08:01:31-04:00,2022-10-12T08:01:31-04:00
c8ea89ae-254a-ed11-aac0-0afb9334277d,bcea89ae-254a-ed11-aac0-0afb9334277d,b3ea89ae-254a-ed11-aac0-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,1556.1263831250001,2022-10-12T08:01:36-04:00,2022-10-12T08:01:36-04:00
4eb48da2-254a-ed11-aac0-0afb9334277d,3fb48da2-254a-ed11-aac0-0afb9334277d,36b48da2-254a-ed11-aac0-0afb9334277d,6b827de8-fe47-4007-aad3-202655b954e3,1028997.2140152918,2022-10-12T08:01:42-04:00,2022-10-12T08:01:42-04:00
c9ea89ae-254a-ed11-aac0-0afb9334277d,bcea89ae-254a-ed11-aac0-0afb9334277d,b3ea89ae-254a-ed11-aac0-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,1567.4832917083334,2022-10-12T08:01:48-04:00,2022-10-12T08:01:48-04:00
caea89ae-254a-ed11-aac0-0afb9334277d,bcea89ae-254a-ed11-aac0-0afb9334277d,b3ea89ae-254a-ed11-aac0-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,1576.9676623333335,2022-10-12T08:01:57-04:00,2022-10-12T08:01:57-04:00
749b6509-274a-ed11-aac0-0afb9334277d,689b6509-274a-ed11-aac0-0afb9334277d,5f9b6509-274a-ed11-aac0-0afb9334277d,bf670311-c590-473a-98ab-d719ebf0f2ab,415136.52316875005,2022-10-12T08:11:24-04:00,2022-10-12T08:11:24-04:00
759b6509-274a-ed11-aac0-0afb9334277d,689b6509-274a-ed11-aac0-0afb9334277d,5f9b6509-274a-ed11-aac0-0afb9334277d,bf670311-c590-473a-98ab-d719ebf0f2ab,415144.38555133337,2022-10-12T08:11:32-04:00,2022-10-12T08:11:32-04:00
769b6509-274a-ed11-aac0-0afb9334277d,689b6509-274a-ed11-aac0-0afb9334277d,5f9b6509-274a-ed11-aac0-0afb9334277d,bf670311-c590-473a-98ab-d719ebf0f2ab,415155.97865170834,2022-10-12T08:11:43-04:00,2022-10-12T08:11:43-04:00
0e72c298-274a-ed11-aac0-0afb9334277d,e071c298-274a-ed11-aac0-0afb9334277d,c971c298-274a-ed11-aac0-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,5271.8819508750003,2022-10-12T08:15:33-04:00,2022-10-12T08:15:33-04:00
0f72c298-274a-ed11-aac0-0afb9334277d,e071c298-274a-ed11-aac0-0afb9334277d,c971c298-274a-ed11-aac0-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,5279.5030606250002,2022-10-12T08:15:41-04:00,2022-10-12T08:15:41-04:00
1272c298-274a-ed11-aac0-0afb9334277d,e071c298-274a-ed11-aac0-0afb9334277d,c971c298-274a-ed11-aac0-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,5290.6923102500004,2022-10-12T08:15:52-04:00,2022-10-12T08:15:52-04:00
ae20222a-294a-ed11-aac0-0afb9334277d,7d20222a-294a-ed11-aac0-0afb9334277d,6220222a-294a-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,360404.97114962502,2022-10-12T08:26:40-04:00,2022-10-12T08:26:40-04:00
b020222a-294a-ed11-aac0-0afb9334277d,7d20222a-294a-ed11-aac0-0afb9334277d,6220222a-294a-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,360412.85070170835,2022-10-12T08:26:48-04:00,2022-10-12T08:26:48-04:00
b220222a-294a-ed11-aac0-0afb9334277d,7d20222a-294a-ed11-aac0-0afb9334277d,6220222a-294a-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,360424.2536650417,2022-10-12T08:26:59-04:00,2022-10-12T08:26:59-04:00
17a0e19e-2e4a-ed11-aac0-0afb9334277d,0ba0e19e-2e4a-ed11-aac0-0afb9334277d,01a0e19e-2e4a-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,51094.031278958333,2022-10-12T09:05:41-04:00,2022-10-12T09:05:41-04:00
19a0e19e-2e4a-ed11-aac0-0afb9334277d,0ba0e19e-2e4a-ed11-aac0-0afb9334277d,01a0e19e-2e4a-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,51101.631215791669,2022-10-12T09:05:49-04:00,2022-10-12T09:05:49-04:00
1aa0e19e-2e4a-ed11-aac0-0afb9334277d,0ba0e19e-2e4a-ed11-aac0-0afb9334277d,01a0e19e-2e4a-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,51113.060712500002,2022-10-12T09:06:00-04:00,2022-10-12T09:06:00-04:00
5418acb8-314a-ed11-aac0-0afb9334277d,4618acb8-314a-ed11-aac0-0afb9334277d,3c18acb8-314a-ed11-aac0-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,486527.12393070839,2022-10-12T09:27:59-04:00,2022-10-12T09:27:59-04:00
5818acb8-314a-ed11-aac0-0afb9334277d,4618acb8-314a-ed11-aac0-0afb9334277d,3c18acb8-314a-ed11-aac0-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,486534.80616175005,2022-10-12T09:28:06-04:00,2022-10-12T09:28:06-04:00
