SurveyReactionTimeResultKey,SurveyStepResultKey,SurveyResultKey,ParticipantIdentifier,ReactionTime,StartDate,EndDate
59f0929e-9648-ed11-aac0-0afb9334277d,37f0929e-9648-ed11-aac0-0afb9334277d,14f0929e-9648-ed11-aac0-0afb9334277d,bf670311-c590-473a-98ab-d719ebf0f2ab,346138.21533070836,2022-10-10T08:25:09-04:00,2022-10-10T08:25:09-04:00
68f0929e-9648-ed11-aac0-0afb9334277d,37f0929e-9648-ed11-aac0-0afb9334277d,14f0929e-9648-ed11-aac0-0afb9334277d,bf670311-c590-473a-98ab-d719ebf0f2ab,346146.39146258333,2022-10-10T08:25:17-04:00,2022-10-10T08:25:17-04:00
69f0929e-9648-ed11-aac0-0afb9334277d,37f0929e-9648-ed11-aac0-0afb9334277d,14f0929e-9648-ed11-aac0-0afb9334277d,bf670311-c590-473a-98ab-d719ebf0f2ab,346158.20153125003,2022-10-10T08:25:30-04:00,2022-10-10T08:25:30-04:00
9cfcb70b-9948-ed11-aac0-0afb9334277d,77fcb70b-9948-ed11-aac0-0afb9334277d,55fcb70b-9948-ed11-aac0-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,115.56322800000001,2022-10-10T08:42:30-04:00,2022-10-10T08:42:30-04:00
a1fcb70b-9948-ed11-aac0-0afb9334277d,77fcb70b-9948-ed11-aac0-0afb9334277d,55fcb70b-9948-ed11-aac0-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,123.48846191666668,2022-10-10T08:42:38-04:00,2022-10-10T08:42:38-04:00
a3fcb70b-9948-ed11-aac0-0afb9334277d,77fcb70b-9948-ed11-aac0-0afb9334277d,55fcb70b-9948-ed11-aac0-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,134.73270775,2022-10-10T08:42:49-04:00,2022-10-10T08:42:49-04:00
c9b26b47-9948-ed11-aac0-0afb9334277d,b4b26b47-9948-ed11-aac0-0afb9334277d,a8b26b47-9948-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,53262.154937916668,2022-10-10T08:44:15-04:00,2022-10-10T08:44:15-04:00
ccb26b47-9948-ed11-aac0-0afb9334277d,b4b26b47-9948-ed11-aac0-0afb9334277d,a8b26b47-9948-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,53269.751909791667,2022-10-10T08:44:22-04:00,2022-10-10T08:44:22-04:00
ceb26b47-9948-ed11-aac0-0afb9334277d,b4b26b47-9948-ed11-aac0-0afb9334277d,a8b26b47-9948-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,53281.101264416669,2022-10-10T08:44:34-04:00,2022-10-10T08:44:34-04:00
1201d3c5-9a48-ed11-aac0-0afb9334277d,f700d3c5-9a48-ed11-aac0-0afb9334277d,e700d3c5-9a48-ed11-aac0-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,505814.25942883338,2022-10-10T08:54:53-04:00,2022-10-10T08:54:53-04:00
1501d3c5-9a48-ed11-aac0-0afb9334277d,f700d3c5-9a48-ed11-aac0-0afb9334277d,e700d3c5-9a48-ed11-aac0-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,505824.1961529167,2022-10-10T08:55:03-04:00,2022-10-10T08:55:03-04:00
1601d3c5-9a48-ed11-aac0-0afb9334277d,f700d3c5-9a48-ed11-aac0-0afb9334277d,e700d3c5-9a48-ed11-aac0-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,505832.24243591668,2022-10-10T08:55:11-04:00,2022-10-10T08:55:11-04:00
a6eba145-9c48-ed11-aac0-0afb9334277d,88eba145-9c48-ed11-aac0-0afb9334277d,75eba145-9c48-ed11-aac0-0afb9334277d,a8b5a9ea-b762-4f46-a431-6c530215c498,212996.01822737503,2022-10-10T09:05:39-04:00,2022-10-10T09:05:39-04:00
a8eba145-9c48-ed11-aac0-0afb9334277d,88eba145-9c48-ed11-aac0-0afb9334277d,75eba145-9c48-ed11-aac0-0afb9334277d,a8b5a9ea-b762-4f46-a431-6c530215c498,213003.57383025001,2022-10-10T09:05:46-04:00,2022-10-10T09:05:46-04:00
abeba145-9c48-ed11-aac0-0afb9334277d,88eba145-9c48-ed11-aac0-0afb9334277d,75eba145-9c48-ed11-aac0-0afb9334277d,a8b5a9ea-b762-4f46-a431-6c530215c498,213014.88609033334,2022-10-10T09:05:57-04:00,2022-10-10T09:05:57-04:00
27522926-a148-ed11-aac0-0afb9334277d,1a522926-a148-ed11-aac0-0afb9334277d,10522926-a148-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,297239.48020350002,2022-10-10T09:40:27-04:00,2022-10-10T09:40:27-04:00
29522926-a148-ed11-aac0-0afb9334277d,1a522926-a148-ed11-aac0-0afb9334277d,10522926-a148-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,297247.68391591666,2022-10-10T09:40:35-04:00,2022-10-10T09:40:35-04:00
2a522926-a148-ed11-aac0-0afb9334277d,1a522926-a148-ed11-aac0-0afb9334277d,10522926-a148-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,297259.34212287504,2022-10-10T09:40:48-04:00,2022-10-10T09:40:48-04:00
febd8741-bc48-ed11-aac0-0afb9334277d,f1bd8741-bc48-ed11-aac0-0afb9334277d,e7bd8741-bc48-ed11-aac0-0afb9334277d,01801252-3a7e-4f5f-8b6d-49e8da3902f3,361531.49455016671,2022-10-10T09:54:27-07:00,2022-10-10T09:54:27-07:00
ffbd8741-bc48-ed11-aac0-0afb9334277d,f1bd8741-bc48-ed11-aac0-0afb9334277d,e7bd8741-bc48-ed11-aac0-0afb9334277d,01801252-3a7e-4f5f-8b6d-49e8da3902f3,361539.20745804167,2022-10-10T09:54:35-07:00,2022-10-10T09:54:35-07:00
00be8741-bc48-ed11-aac0-0afb9334277d,f1bd8741-bc48-ed11-aac0-0afb9334277d,e7bd8741-bc48-ed11-aac0-0afb9334277d,01801252-3a7e-4f5f-8b6d-49e8da3902f3,361558.9749866667,2022-10-10T09:54:55-07:00,2022-10-10T09:54:55-07:00
30cb851d-a648-ed11-aac0-0afb9334277d,e9ca851d-a648-ed11-aac0-0afb9334277d,ceca851d-a648-ed11-aac0-0afb9334277d,bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,818244.12476558343,2022-10-10T10:15:55-04:00,2022-10-10T10:15:55-04:00
31cb851d-a648-ed11-aac0-0afb9334277d,e9ca851d-a648-ed11-aac0-0afb9334277d,ceca851d-a648-ed11-aac0-0afb9334277d,bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,818251.75598529167,2022-10-10T10:16:02-04:00,2022-10-10T10:16:02-04:00
32cb851d-a648-ed11-aac0-0afb9334277d,e9ca851d-a648-ed11-aac0-0afb9334277d,ceca851d-a648-ed11-aac0-0afb9334277d,bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,818263.09845787508,2022-10-10T10:16:14-04:00,2022-10-10T10:16:14-04:00
134f0930-a848-ed11-aac0-0afb9334277d,f84e0930-a848-ed11-aac0-0afb9334277d,eb4e0930-a848-ed11-aac0-0afb9334277d,837ea159-60c6-4bde-b3ba-2c107844a9bb,22015.364319791668,2022-10-10T10:30:57-04:00,2022-10-10T10:30:57-04:00
174f0930-a848-ed11-aac0-0afb9334277d,f84e0930-a848-ed11-aac0-0afb9334277d,eb4e0930-a848-ed11-aac0-0afb9334277d,837ea159-60c6-4bde-b3ba-2c107844a9bb,22023.011486250001,2022-10-10T10:31:05-04:00,2022-10-10T10:31:05-04:00
194f0930-a848-ed11-aac0-0afb9334277d,f84e0930-a848-ed11-aac0-0afb9334277d,eb4e0930-a848-ed11-aac0-0afb9334277d,837ea159-60c6-4bde-b3ba-2c107844a9bb,22034.406925750001,2022-10-10T10:31:16-04:00,2022-10-10T10:31:16-04:00
25eb56d7-a848-ed11-aac0-0afb9334277d,09eb56d7-a848-ed11-aac0-0afb9334277d,fbea56d7-a848-ed11-aac0-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,279070.69692350004,2022-10-10T10:35:27-04:00,2022-10-10T10:35:27-04:00
28eb56d7-a848-ed11-aac0-0afb9334277d,09eb56d7-a848-ed11-aac0-0afb9334277d,fbea56d7-a848-ed11-aac0-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,279082.69405670837,2022-10-10T10:35:39-04:00,2022-10-10T10:35:39-04:00
2aeb56d7-a848-ed11-aac0-0afb9334277d,09eb56d7-a848-ed11-aac0-0afb9334277d,fbea56d7-a848-ed11-aac0-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,279092.67902124999,2022-10-10T10:35:49-04:00,2022-10-10T10:35:49-04:00
ffa891b1-ab48-ed11-aac0-0afb9334277d,f3a891b1-ab48-ed11-aac0-0afb9334277d,e8a891b1-ab48-ed11-aac0-0afb9334277d,64755242-4b1b-4ed6-86d3-4f48d695beab,326983.77119066671,2022-10-10T10:55:59-04:00,2022-10-10T10:55:59-04:00
01a991b1-ab48-ed11-aac0-0afb9334277d,f3a891b1-ab48-ed11-aac0-0afb9334277d,e8a891b1-ab48-ed11-aac0-0afb9334277d,64755242-4b1b-4ed6-86d3-4f48d695beab,326991.65384495835,2022-10-10T10:56:06-04:00,2022-10-10T10:56:06-04:00
02a991b1-ab48-ed11-aac0-0afb9334277d,f3a891b1-ab48-ed11-aac0-0afb9334277d,e8a891b1-ab48-ed11-aac0-0afb9334277d,64755242-4b1b-4ed6-86d3-4f48d695beab,327002.99127850001,2022-10-10T10:56:18-04:00,2022-10-10T10:56:18-04:00
306a3311-ac48-ed11-aac0-0afb9334277d,1d6a3311-ac48-ed11-aac0-0afb9334277d,146a3311-ac48-ed11-aac0-0afb9334277d,ea3d6bc5-1a3b-4542-a06a-6c6c9328e0fa,140966.77003362501,2022-10-10T10:58:38-04:00,2022-10-10T10:58:38-04:00
316a3311-ac48-ed11-aac0-0afb9334277d,1d6a3311-ac48-ed11-aac0-0afb9334277d,146a3311-ac48-ed11-aac0-0afb9334277d,ea3d6bc5-1a3b-4542-a06a-6c6c9328e0fa,140978.17841266666,2022-10-10T10:58:49-04:00,2022-10-10T10:58:49-04:00
326a3311-ac48-ed11-aac0-0afb9334277d,1d6a3311-ac48-ed11-aac0-0afb9334277d,146a3311-ac48-ed11-aac0-0afb9334277d,ea3d6bc5-1a3b-4542-a06a-6c6c9328e0fa,140987.82242445834,2022-10-10T10:58:59-04:00,2022-10-10T10:58:59-04:00
b757727e-ad48-ed11-aac0-0afb9334277d,a957727e-ad48-ed11-aac0-0afb9334277d,9f57727e-ad48-ed11-aac0-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,516516.33443633339,2022-10-10T11:08:44-04:00,2022-10-10T11:08:44-04:00
b857727e-ad48-ed11-aac0-0afb9334277d,a957727e-ad48-ed11-aac0-0afb9334277d,9f57727e-ad48-ed11-aac0-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,516533.49147645838,2022-10-10T11:09:01-04:00,2022-10-10T11:09:01-04:00
b957727e-ad48-ed11-aac0-0afb9334277d,a957727e-ad48-ed11-aac0-0afb9334277d,9f57727e-ad48-ed11-aac0-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,516542.95987120835,2022-10-10T11:09:11-04:00,2022-10-10T11:09:11-04:00
24dd23d8-ad48-ed11-aac0-0afb9334277d,18dd23d8-ad48-ed11-aac0-0afb9334277d,0fdd23d8-ad48-ed11-aac0-0afb9334277d,afbd4906-0513-42b1-91ce-d25065842f55,66910.036028916671,2022-10-10T11:11:26-04:00,2022-10-10T11:11:26-04:00
