SurveyStroopResultKey,SurveyStepResultKey,SurveyResultKey,ParticipantIdentifier,StartTime,EndTime,ColorSelected,Color,Text,StroopStyle,StartDate,EndDate
69c7586b-2355-ed11-aac1-0afb9334277d,4ec7586b-2355-ed11-aac1-0afb9334277d,39c7586b-2355-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,2221.5698497500002,2222.9703601250003,BLUE,BLUE,YELLOW,,2022-10-26T07:43:16-04:00,2022-10-26T07:43:16-04:00
6dc7586b-2355-ed11-aac1-0afb9334277d,4ec7586b-2355-ed11-aac1-0afb9334277d,39c7586b-2355-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,2223.4730012083332,2224.1837025416667,YELLOW,YELLOW,BLUE,,2022-10-26T07:43:17-04:00,2022-10-26T07:43:17-04:00
6ec7586b-2355-ed11-aac1-0afb9334277d,4ec7586b-2355-ed11-aac1-0afb9334277d,39c7586b-2355-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,2224.6860262083333,2225.4163353333333,RED,RED,YELLOW,,2022-10-26T07:43:19-04:00,2022-10-26T07:43:19-04:00
70c7586b-2355-ed11-aac1-0afb9334277d,4ec7586b-2355-ed11-aac1-0afb9334277d,39c7586b-2355-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,2225.9187078750001,2226.9156471250003,YELLOW,YELLOW,BLUE,,2022-10-26T07:43:20-04:00,2022-10-26T07:43:20-04:00
72c7586b-2355-ed11-aac1-0afb9334277d,4ec7586b-2355-ed11-aac1-0afb9334277d,39c7586b-2355-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,2227.4179859999999,2228.0817659583336,RED,BLUE,RED,,2022-10-26T07:43:21-04:00,2022-10-26T07:43:21-04:00
73c7586b-2355-ed11-aac1-0afb9334277d,4ec7586b-2355-ed11-aac1-0afb9334277d,39c7586b-2355-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,2228.5842145416668,2229.2810318750003,GREEN,GREEN,GREEN,,2022-10-26T07:43:23-04:00,2022-10-26T07:43:23-04:00
75c7586b-2355-ed11-aac1-0afb9334277d,4ec7586b-2355-ed11-aac1-0afb9334277d,39c7586b-2355-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,2229.7833674583335,2230.3975480833333,GREEN,GREEN,GREEN,,2022-10-26T07:43:24-04:00,2022-10-26T07:43:24-04:00
77c7586b-2355-ed11-aac1-0afb9334277d,4ec7586b-2355-ed11-aac1-0afb9334277d,39c7586b-2355-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,2230.8999576250003,2231.5457896666667,BLUE,BLUE,GREEN,,2022-10-26T07:43:25-04:00,2022-10-26T07:43:25-04:00
78c7586b-2355-ed11-aac1-0afb9334277d,4ec7586b-2355-ed11-aac1-0afb9334277d,39c7586b-2355-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,2232.0480632083336,2232.8450877083333,RED,RED,YELLOW,,2022-10-26T07:43:26-04:00,2022-10-26T07:43:26-04:00
7ac7586b-2355-ed11-aac1-0afb9334277d,4ec7586b-2355-ed11-aac1-0afb9334277d,39c7586b-2355-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,2233.3466637083334,2234.194237416667,GREEN,GREEN,BLUE,,2022-10-26T07:43:27-04:00,2022-10-26T07:43:27-04:00
7ec7586b-2355-ed11-aac1-0afb9334277d,4ec7586b-2355-ed11-aac1-0afb9334277d,39c7586b-2355-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,2234.6965101666669,2235.2602078333334,GREEN,GREEN,RED,,2022-10-26T07:43:29-04:00,2022-10-26T07:43:29-04:00
81c7586b-2355-ed11-aac1-0afb9334277d,4ec7586b-2355-ed11-aac1-0afb9334277d,39c7586b-2355-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,2235.7625349166669,2236.3427361250001,GREEN,GREEN,GREEN,,2022-10-26T07:43:30-04:00,2022-10-26T07:43:30-04:00
82c7586b-2355-ed11-aac1-0afb9334277d,4ec7586b-2355-ed11-aac1-0afb9334277d,39c7586b-2355-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,2236.8441212916669,2237.5589983750001,RED,RED,RED,,2022-10-26T07:43:31-04:00,2022-10-26T07:43:31-04:00
