SurveyResultKey,SurveyKey,SurveyName,SurveyVersion,ParticipantIdentifier,SurveyTaskKey,Type,StartDate,EndDate,DevicePlatform,DeviceName,DeviceOSVersion,InsertedDate
63020d29-2355-ed11-aac1-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,1cb0a8ac-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T07:41:32-04:00,2022-10-26T07:41:45-04:00,iOS,"iPhone14,4",16.0,2022-10-26T11:41:45Z
0aab5341-2355-ed11-aac1-0afb9334277d,98a85f7f-e2d6-ec11-aaba-0afb9334277d,survey_daily-affect-custom-morning,2,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,92b1a8ac-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T07:41:49-04:00,2022-10-26T07:42:28-04:00,iOS,"iPhone14,4",16.0,2022-10-26T11:42:28Z
94e54959-2355-ed11-aac1-0afb9334277d,a440594e-cf64-eb11-aaa4-0afb9334277d,task_hk_reaction_time,0,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,08b3a8ac-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T07:42:36-04:00,2022-10-26T07:43:04-04:00,iOS,"iPhone14,4",16.0,2022-10-26T11:43:04Z
39c7586b-2355-ed11-aac1-0afb9334277d,956c3f6c-cf64-eb11-aaa4-0afb9334277d,task_hk_stroop,1,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,75b4a8ac-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T07:43:08-04:00,2022-10-26T07:43:41-04:00,iOS,"iPhone14,4",16.0,2022-10-26T11:43:41Z
522b7d9b-2355-ed11-aac1-0afb9334277d,30b5277e-cf64-eb11-aaa4-0afb9334277d,task_hk_tower_of_hanoi,0,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,efb5a8ac-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T07:44:14-04:00,2022-10-26T07:44:59-04:00,iOS,"iPhone14,4",16.0,2022-10-26T11:45:00Z
fcbcaca7-2355-ed11-aac1-0afb9334277d,448c340b-ed6b-eb11-aaa4-0afb9334277d,task_hk_trail_making,0,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,296da1b2-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T07:45:05-04:00,2022-10-26T07:45:20-04:00,iOS,"iPhone14,4",16.0,2022-10-26T11:45:20Z
d47ca3b3-2355-ed11-aac1-0afb9334277d,1dbf3011-565c-ec11-aab5-0afb9334277d,task_hk_trailmaking_a1,1,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,ad6ea1b2-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T07:45:25-04:00,2022-10-26T07:45:40-04:00,iOS,"iPhone14,4",16.0,2022-10-26T11:45:41Z
abdebbef-2355-ed11-aac1-0afb9334277d,4bfb5eb9-9e7f-eb11-aaa6-0afb9334277d,task_hk_addition_task,2,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,5670a1b2-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T07:45:44-04:00,2022-10-26T07:47:25-04:00,iOS,"iPhone14,4",16.0,2022-10-26T11:47:25Z
3d9b6d1a-2455-ed11-aac1-0afb9334277d,217f9e1b-e767-eb11-aaa4-0afb9334277d,task_hk_spatial_span_memory,1,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,0f72a1b2-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T07:47:32-04:00,2022-10-26T07:48:31-04:00,iOS,"iPhone14,4",16.0,2022-10-26T11:48:31Z
ae99d0c4-2455-ed11-aac1-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,9de55851-54a0-4295-b45f-1dc7d69c22a1,92afa8ac-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T07:53:02-04:00,2022-10-26T07:53:18-04:00,iOS,"iPhone13,2",16.0,2022-10-26T11:53:18Z
0ed78612-2555-ed11-aac1-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,a33e1d38-6ee8-4da6-993b-a94a8ae7fc30,75b0a8ac-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T07:55:26-04:00,2022-10-26T07:55:32-04:00,iOS,"iPhone14,5",16.0.3,2022-10-26T11:55:32Z
912c712a-2555-ed11-aac1-0afb9334277d,98a85f7f-e2d6-ec11-aaba-0afb9334277d,survey_daily-affect-custom-morning,2,9de55851-54a0-4295-b45f-1dc7d69c22a1,ffb0a8ac-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T07:53:25-04:00,2022-10-26T07:56:08-04:00,iOS,"iPhone13,2",16.0,2022-10-26T11:56:08Z
656f6830-2555-ed11-aac1-0afb9334277d,98a85f7f-e2d6-ec11-aaba-0afb9334277d,survey_daily-affect-custom-morning,2,a33e1d38-6ee8-4da6-993b-a94a8ae7fc30,e7b1a8ac-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T07:55:44-04:00,2022-10-26T07:56:20-04:00,iOS,"iPhone14,5",16.0.3,2022-10-26T11:56:21Z
ca8e6642-2555-ed11-aac1-0afb9334277d,a440594e-cf64-eb11-aaa4-0afb9334277d,task_hk_reaction_time,0,a33e1d38-6ee8-4da6-993b-a94a8ae7fc30,5cb3a8ac-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T07:56:25-04:00,2022-10-26T07:56:51-04:00,iOS,"iPhone14,5",16.0.3,2022-10-26T11:56:52Z
3f51655a-2555-ed11-aac1-0afb9334277d,a440594e-cf64-eb11-aaa4-0afb9334277d,task_hk_reaction_time,0,9de55851-54a0-4295-b45f-1dc7d69c22a1,76b2a8ac-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T07:57:01-04:00,2022-10-26T07:57:28-04:00,iOS,"iPhone13,2",16.0,2022-10-26T11:57:28Z
898bb172-2555-ed11-aac1-0afb9334277d,956c3f6c-cf64-eb11-aaa4-0afb9334277d,task_hk_stroop,1,9de55851-54a0-4295-b45f-1dc7d69c22a1,ecb3a8ac-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T07:57:34-04:00,2022-10-26T07:58:10-04:00,iOS,"iPhone13,2",16.0,2022-10-26T11:58:10Z
4b53bbcc-2555-ed11-aac1-0afb9334277d,956c3f6c-cf64-eb11-aaa4-0afb9334277d,task_hk_stroop,1,a33e1d38-6ee8-4da6-993b-a94a8ae7fc30,d3b4a8ac-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T08:00:06-04:00,2022-10-26T08:00:41-04:00,iOS,"iPhone14,5",16.0.3,2022-10-26T12:00:42Z
eff9abd8-2555-ed11-aac1-0afb9334277d,448c340b-ed6b-eb11-aaa4-0afb9334277d,task_hk_trail_making,0,a33e1d38-6ee8-4da6-993b-a94a8ae7fc30,856da1b2-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T08:00:48-04:00,2022-10-26T08:01:06-04:00,iOS,"iPhone14,5",16.0.3,2022-10-26T12:01:06Z
c60eaff6-2555-ed11-aac1-0afb9334277d,1dbf3011-565c-ec11-aab5-0afb9334277d,task_hk_trailmaking_a1,1,a33e1d38-6ee8-4da6-993b-a94a8ae7fc30,0e6fa1b2-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T08:01:24-04:00,2022-10-26T08:01:46-04:00,iOS,"iPhone14,5",16.0.3,2022-10-26T12:01:46Z
8f24a7fc-2555-ed11-aac1-0afb9334277d,30b5277e-cf64-eb11-aaa4-0afb9334277d,task_hk_tower_of_hanoi,0,9de55851-54a0-4295-b45f-1dc7d69c22a1,65b5a8ac-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T08:01:23-04:00,2022-10-26T08:01:59-04:00,iOS,"iPhone13,2",16.0,2022-10-26T12:01:59Z
6f5eed32-2655-ed11-aac1-0afb9334277d,4bfb5eb9-9e7f-eb11-aaa6-0afb9334277d,task_hk_addition_task,2,a33e1d38-6ee8-4da6-993b-a94a8ae7fc30,cd70a1b2-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T08:01:51-04:00,2022-10-26T08:03:33-04:00,iOS,"iPhone14,5",16.0.3,2022-10-26T12:03:33Z
ea14fc56-2655-ed11-aac1-0afb9334277d,42ec94da-5e37-ec11-aab3-0afb9334277d,task_custom_bart-left-skewed,13,a33e1d38-6ee8-4da6-993b-a94a8ae7fc30,f073a1b2-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T08:03:42-04:00,2022-10-26T08:04:31-04:00,iOS,"iPhone14,5",16.0.3,2022-10-26T12:04:31Z
c511de93-2655-ed11-aac1-0afb9334277d,dc3a72f8-5e37-ec11-aab3-0afb9334277d,task_custom_emotional-stroop,10,a33e1d38-6ee8-4da6-993b-a94a8ae7fc30,d175a1b2-0e55-ed11-aac1-0afb9334277d,Survey,2022-10-26T08:04:37-04:00,2022-10-26T08:06:19-04:00,iOS,"iPhone14,5",16.0.3,2022-10-26T12:06:19Z
