SurveyReactionTimeResultKey,SurveyStepResultKey,SurveyResultKey,ParticipantIdentifier,ReactionTime,StartDate,EndDate
b8cd31fd-0252-ed11-aac1-0afb9334277d,abcd31fd-0252-ed11-aac1-0afb9334277d,9fcd31fd-0252-ed11-aac1-0afb9334277d,596d1036-bafa-47c3-9886-a588a37789bb,197283.06383629167,2022-10-22T08:13:33-04:00,2022-10-22T08:13:33-04:00
b9cd31fd-0252-ed11-aac1-0afb9334277d,abcd31fd-0252-ed11-aac1-0afb9334277d,9fcd31fd-0252-ed11-aac1-0afb9334277d,596d1036-bafa-47c3-9886-a588a37789bb,197293.16156904167,2022-10-22T08:13:44-04:00,2022-10-22T08:13:44-04:00
bacd31fd-0252-ed11-aac1-0afb9334277d,abcd31fd-0252-ed11-aac1-0afb9334277d,9fcd31fd-0252-ed11-aac1-0afb9334277d,596d1036-bafa-47c3-9886-a588a37789bb,197301.49155516669,2022-10-22T08:13:52-04:00,2022-10-22T08:13:52-04:00
89a30595-0552-ed11-aac1-0afb9334277d,30a30595-0552-ed11-aac1-0afb9334277d,03a30595-0552-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,4594.2797201250005,2022-10-22T08:32:08-04:00,2022-10-22T08:32:08-04:00
a2a30595-0552-ed11-aac1-0afb9334277d,30a30595-0552-ed11-aac1-0afb9334277d,03a30595-0552-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,4602.0226962916668,2022-10-22T08:32:16-04:00,2022-10-22T08:32:16-04:00
a5a30595-0552-ed11-aac1-0afb9334277d,30a30595-0552-ed11-aac1-0afb9334277d,03a30595-0552-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,4613.461306416667,2022-10-22T08:32:27-04:00,2022-10-22T08:32:27-04:00
a70d15b4-0652-ed11-aac1-0afb9334277d,8f0d15b4-0652-ed11-aac1-0afb9334277d,600d15b4-0652-ed11-aac1-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,18422.517242375001,2022-10-22T08:40:04-04:00,2022-10-22T08:40:04-04:00
be0d15b4-0652-ed11-aac1-0afb9334277d,8f0d15b4-0652-ed11-aac1-0afb9334277d,600d15b4-0652-ed11-aac1-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,18430.276507541668,2022-10-22T08:40:12-04:00,2022-10-22T08:40:12-04:00
ca0d15b4-0652-ed11-aac1-0afb9334277d,8f0d15b4-0652-ed11-aac1-0afb9334277d,600d15b4-0652-ed11-aac1-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,18441.727429125,2022-10-22T08:40:23-04:00,2022-10-22T08:40:23-04:00
5fb1301d-0d52-ed11-aac1-0afb9334277d,46b1301d-0d52-ed11-aac1-0afb9334277d,31b1301d-0d52-ed11-aac1-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,449679.56075250002,2022-10-22T09:25:53-04:00,2022-10-22T09:25:53-04:00
68b1301d-0d52-ed11-aac1-0afb9334277d,46b1301d-0d52-ed11-aac1-0afb9334277d,31b1301d-0d52-ed11-aac1-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,449687.4113035,2022-10-22T09:26:01-04:00,2022-10-22T09:26:01-04:00
69b1301d-0d52-ed11-aac1-0afb9334277d,46b1301d-0d52-ed11-aac1-0afb9334277d,31b1301d-0d52-ed11-aac1-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,449699.09118533338,2022-10-22T09:26:13-04:00,2022-10-22T09:26:13-04:00
1e6b4e07-0f52-ed11-aac1-0afb9334277d,096b4e07-0f52-ed11-aac1-0afb9334277d,f86a4e07-0f52-ed11-aac1-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,259309.00623987502,2022-10-22T09:39:39-04:00,2022-10-22T09:39:39-04:00
216b4e07-0f52-ed11-aac1-0afb9334277d,096b4e07-0f52-ed11-aac1-0afb9334277d,f86a4e07-0f52-ed11-aac1-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,259316.73705725002,2022-10-22T09:39:47-04:00,2022-10-22T09:39:47-04:00
246b4e07-0f52-ed11-aac1-0afb9334277d,096b4e07-0f52-ed11-aac1-0afb9334277d,f86a4e07-0f52-ed11-aac1-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,259328.17447241669,2022-10-22T09:39:58-04:00,2022-10-22T09:39:58-04:00
65f8a6a4-1152-ed11-aac1-0afb9334277d,4ff8a6a4-1152-ed11-aac1-0afb9334277d,3ef8a6a4-1152-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,227405.97411929167,2022-10-22T09:58:21-04:00,2022-10-22T09:58:21-04:00
6af8a6a4-1152-ed11-aac1-0afb9334277d,4ff8a6a4-1152-ed11-aac1-0afb9334277d,3ef8a6a4-1152-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,227413.78991012502,2022-10-22T09:58:28-04:00,2022-10-22T09:58:28-04:00
6df8a6a4-1152-ed11-aac1-0afb9334277d,4ff8a6a4-1152-ed11-aac1-0afb9334277d,3ef8a6a4-1152-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,227425.39535320835,2022-10-22T09:58:40-04:00,2022-10-22T09:58:40-04:00
2d521d2e-1252-ed11-aac1-0afb9334277d,02521d2e-1252-ed11-aac1-0afb9334277d,f0511d2e-1252-ed11-aac1-0afb9334277d,6b827de8-fe47-4007-aad3-202655b954e3,1467655.46361875,2022-10-22T10:02:20-04:00,2022-10-22T10:02:20-04:00
30521d2e-1252-ed11-aac1-0afb9334277d,02521d2e-1252-ed11-aac1-0afb9334277d,f0511d2e-1252-ed11-aac1-0afb9334277d,6b827de8-fe47-4007-aad3-202655b954e3,1467663.1534004584,2022-10-22T10:02:28-04:00,2022-10-22T10:02:28-04:00
31521d2e-1252-ed11-aac1-0afb9334277d,02521d2e-1252-ed11-aac1-0afb9334277d,f0511d2e-1252-ed11-aac1-0afb9334277d,6b827de8-fe47-4007-aad3-202655b954e3,1467674.6490848751,2022-10-22T10:02:39-04:00,2022-10-22T10:02:39-04:00
273660b3-1452-ed11-aac1-0afb9334277d,063660b3-1452-ed11-aac1-0afb9334277d,e23560b3-1452-ed11-aac1-0afb9334277d,43adea65-466c-4891-8bd9-301c4d6560c8,318459.9660475417,2022-10-22T10:20:26-04:00,2022-10-22T10:20:26-04:00
