SurveyStepResultKey,SurveyResultKey,ParticipantIdentifier,StepIdentifier,StartDate,EndDate
8eae5243-1854-ed11-aac1-0afb9334277d,7dae5243-1854-ed11-aac1-0afb9334277d,6338356d-f098-46ea-b270-10c6fff7e67e,WEEKLY_goal_report_info,2022-10-21T21:55:52-04:00,2022-10-21T21:55:53-04:00
92ae5243-1854-ed11-aac1-0afb9334277d,7dae5243-1854-ed11-aac1-0afb9334277d,6338356d-f098-46ea-b270-10c6fff7e67e,WEEKLY_goal_report1,2022-10-21T21:55:53-04:00,2022-10-21T21:55:56-04:00
94ae5243-1854-ed11-aac1-0afb9334277d,7dae5243-1854-ed11-aac1-0afb9334277d,6338356d-f098-46ea-b270-10c6fff7e67e,WEEKLY_goal_report2,2022-10-21T21:55:56-04:00,2022-10-21T21:55:59-04:00
82f64a06-8b53-ed11-aac1-0afb9334277d,78f64a06-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,instruction,2022-10-24T06:59:46-04:00,2022-10-24T06:59:46-04:00
83f64a06-8b53-ed11-aac1-0afb9334277d,78f64a06-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,instruction1,2022-10-24T06:59:46-04:00,2022-10-24T06:59:47-04:00
84f64a06-8b53-ed11-aac1-0afb9334277d,78f64a06-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,reactionTime,2022-10-24T06:59:47-04:00,2022-10-24T07:00:11-04:00
db3a3218-8b53-ed11-aac1-0afb9334277d,c43a3218-8b53-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,instruction,2022-10-24T07:00:02-04:00,2022-10-24T07:00:06-04:00
de3a3218-8b53-ed11-aac1-0afb9334277d,c43a3218-8b53-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,instruction1,2022-10-24T07:00:06-04:00,2022-10-24T07:00:06-04:00
e13a3218-8b53-ed11-aac1-0afb9334277d,c43a3218-8b53-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,reactionTime,2022-10-24T07:00:06-04:00,2022-10-24T07:00:36-04:00
85f64a06-8b53-ed11-aac1-0afb9334277d,78f64a06-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,conclusion,2022-10-24T07:00:11-04:00,2022-10-24T07:00:13-04:00
47742a1e-8b53-ed11-aac1-0afb9334277d,29742a1e-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,instruction,2022-10-24T07:00:18-04:00,2022-10-24T07:00:18-04:00
49742a1e-8b53-ed11-aac1-0afb9334277d,29742a1e-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,instruction1,2022-10-24T07:00:18-04:00,2022-10-24T07:00:19-04:00
4b742a1e-8b53-ed11-aac1-0afb9334277d,29742a1e-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,instruction2,2022-10-24T07:00:19-04:00,2022-10-24T07:00:19-04:00
4d742a1e-8b53-ed11-aac1-0afb9334277d,29742a1e-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,countdown,2022-10-24T07:00:19-04:00,2022-10-24T07:00:25-04:00
4e742a1e-8b53-ed11-aac1-0afb9334277d,29742a1e-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,stroop,2022-10-24T07:00:25-04:00,2022-10-24T07:00:49-04:00
e43a3218-8b53-ed11-aac1-0afb9334277d,c43a3218-8b53-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,conclusion,2022-10-24T07:00:36-04:00,2022-10-24T07:00:41-04:00
ac141c2a-8b53-ed11-aac1-0afb9334277d,96141c2a-8b53-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,instruction,2022-10-24T07:00:46-04:00,2022-10-24T07:00:46-04:00
b2141c2a-8b53-ed11-aac1-0afb9334277d,96141c2a-8b53-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,instruction1,2022-10-24T07:00:46-04:00,2022-10-24T07:00:47-04:00
b5141c2a-8b53-ed11-aac1-0afb9334277d,96141c2a-8b53-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,instruction2,2022-10-24T07:00:47-04:00,2022-10-24T07:00:47-04:00
b8141c2a-8b53-ed11-aac1-0afb9334277d,96141c2a-8b53-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,countdown,2022-10-24T07:00:47-04:00,2022-10-24T07:00:53-04:00
56742a1e-8b53-ed11-aac1-0afb9334277d,29742a1e-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,conclusion,2022-10-24T07:00:49-04:00,2022-10-24T07:00:50-04:00
ba141c2a-8b53-ed11-aac1-0afb9334277d,96141c2a-8b53-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,stroop,2022-10-24T07:00:53-04:00,2022-10-24T07:01:16-04:00
ed101c2a-8b53-ed11-aac1-0afb9334277d,dd101c2a-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,instruction,2022-10-24T07:00:55-04:00,2022-10-24T07:00:55-04:00
ee101c2a-8b53-ed11-aac1-0afb9334277d,dd101c2a-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,instruction1,2022-10-24T07:00:56-04:00,2022-10-24T07:00:56-04:00
ef101c2a-8b53-ed11-aac1-0afb9334277d,dd101c2a-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,towerOfHanoi,2022-10-24T07:00:56-04:00,2022-10-24T07:01:13-04:00
f0101c2a-8b53-ed11-aac1-0afb9334277d,dd101c2a-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,conclusion,2022-10-24T07:01:13-04:00,2022-10-24T07:01:14-04:00
bc141c2a-8b53-ed11-aac1-0afb9334277d,96141c2a-8b53-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,conclusion,2022-10-24T07:01:16-04:00,2022-10-24T07:01:18-04:00
e89e0b36-8b53-ed11-aac1-0afb9334277d,d69e0b36-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,instruction,2022-10-24T07:01:19-04:00,2022-10-24T07:01:20-04:00
ea9e0b36-8b53-ed11-aac1-0afb9334277d,d69e0b36-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,instruction1,2022-10-24T07:01:20-04:00,2022-10-24T07:01:20-04:00
ed9e0b36-8b53-ed11-aac1-0afb9334277d,d69e0b36-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,instruction2,2022-10-24T07:01:20-04:00,2022-10-24T07:01:21-04:00
ee9e0b36-8b53-ed11-aac1-0afb9334277d,d69e0b36-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,countdown,2022-10-24T07:01:21-04:00,2022-10-24T07:01:24-04:00
f09e0b36-8b53-ed11-aac1-0afb9334277d,d69e0b36-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,trailmaking,2022-10-24T07:01:24-04:00,2022-10-24T07:01:33-04:00
cc3ce753-8b53-ed11-aac1-0afb9334277d,c53ce753-8b53-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,instruction,2022-10-24T07:01:28-04:00,2022-10-24T07:01:28-04:00
cd3ce753-8b53-ed11-aac1-0afb9334277d,c53ce753-8b53-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,instruction1,2022-10-24T07:01:28-04:00,2022-10-24T07:01:29-04:00
ce3ce753-8b53-ed11-aac1-0afb9334277d,c53ce753-8b53-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,towerOfHanoi,2022-10-24T07:01:29-04:00,2022-10-24T07:02:19-04:00
f29e0b36-8b53-ed11-aac1-0afb9334277d,d69e0b36-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,conclusion,2022-10-24T07:01:33-04:00,2022-10-24T07:01:33-04:00
a76cfc41-8b53-ed11-aac1-0afb9334277d,9c6cfc41-8b53-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,instruction,2022-10-24T07:01:39-04:00,2022-10-24T07:01:39-04:00
