SurveyResultKey,SurveyKey,SurveyName,SurveyVersion,ParticipantIdentifier,SurveyTaskKey,Type,StartDate,EndDate,DevicePlatform,DeviceName,DeviceOSVersion,InsertedDate
852adea4-5854-ed11-aac1-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,fed3a16b-c5a3-4a84-a111-32b7574e04b5,ce2fca81-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T07:32:02-04:00,2022-10-25T07:32:06-04:00,iOS,"iPhone11,8",16.0.3,2022-10-25T11:32:06Z
69b4f8f1-5b54-ed11-aac1-0afb9334277d,1dbf3011-565c-ec11-aab5-0afb9334277d,task_hk_trailmaking_a1,1,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,40bec287-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T07:55:36-04:00,2022-10-25T07:55:48-04:00,iOS,"iPhone12,3",15.1,2022-10-25T11:55:49Z
6812ba33-5c54-ed11-aac1-0afb9334277d,4bfb5eb9-9e7f-eb11-aaa6-0afb9334277d,task_hk_addition_task,2,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,d6bfc287-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T07:55:53-04:00,2022-10-25T07:57:34-04:00,iOS,"iPhone12,3",15.1,2022-10-25T11:57:35Z
aa09b057-5c54-ed11-aac1-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,c2097f36-4ca3-4537-856d-a649d1557553,fd2eca81-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T07:58:33-04:00,2022-10-25T07:58:37-04:00,iOS,"iPhone11,8",16.0.2,2022-10-25T11:58:37Z
58eb9b69-5c54-ed11-aac1-0afb9334277d,98a85f7f-e2d6-ec11-aaba-0afb9334277d,survey_daily-affect-custom-morning,2,c2097f36-4ca3-4537-856d-a649d1557553,9b30ca81-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T07:58:44-04:00,2022-10-25T07:59:08-04:00,iOS,"iPhone11,8",16.0.2,2022-10-25T11:59:08Z
ce6c7f81-5c54-ed11-aac1-0afb9334277d,a440594e-cf64-eb11-aaa4-0afb9334277d,task_hk_reaction_time,0,c2097f36-4ca3-4537-856d-a649d1557553,4cb6c287-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T07:59:15-04:00,2022-10-25T07:59:45-04:00,iOS,"iPhone11,8",16.0.2,2022-10-25T11:59:45Z
8cb25b9f-5c54-ed11-aac1-0afb9334277d,217f9e1b-e767-eb11-aaa4-0afb9334277d,task_hk_spatial_span_memory,1,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,d967bc8d-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T07:59:15-04:00,2022-10-25T08:00:34-04:00,iOS,"iPhone12,3",15.1,2022-10-25T12:00:34Z
f31afcec-5c54-ed11-aac1-0afb9334277d,42ec94da-5e37-ec11-aab3-0afb9334277d,task_custom_bart-left-skewed,13,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,4b6abc8d-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T08:02:09-04:00,2022-10-25T08:02:43-04:00,iOS,"iPhone12,3",15.1,2022-10-25T12:02:43Z
59881b17-5d54-ed11-aac1-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,842fca81-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T08:03:54-04:00,2022-10-25T08:03:59-04:00,iOS,"iPhone14,4",16.0,2022-10-25T12:04:00Z
53ea0335-5d54-ed11-aac1-0afb9334277d,98a85f7f-e2d6-ec11-aaba-0afb9334277d,survey_daily-affect-custom-morning,2,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,4c31ca81-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T08:04:03-04:00,2022-10-25T08:04:49-04:00,iOS,"iPhone14,4",16.0,2022-10-25T12:04:50Z
4fc3f340-5d54-ed11-aac1-0afb9334277d,dc3a72f8-5e37-ec11-aab3-0afb9334277d,task_custom_emotional-stroop,10,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,406cbc8d-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T08:03:38-04:00,2022-10-25T08:05:05-04:00,iOS,"iPhone12,3",15.1,2022-10-25T12:05:06Z
6414ef46-5d54-ed11-aac1-0afb9334277d,a440594e-cf64-eb11-aaa4-0afb9334277d,task_hk_reaction_time,0,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,ecb6c287-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T08:04:54-04:00,2022-10-25T08:05:22-04:00,iOS,"iPhone14,4",16.0,2022-10-25T12:05:22Z
6677d858-5d54-ed11-aac1-0afb9334277d,9b8c2783-5635-ed11-aabf-0afb9334277d,task_custom_gonogo,32,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,fe6dbc8d-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T08:05:13-04:00,2022-10-25T08:05:51-04:00,iOS,"iPhone12,3",15.1,2022-10-25T12:05:52Z
75ccd05e-5d54-ed11-aac1-0afb9334277d,956c3f6c-cf64-eb11-aaa4-0afb9334277d,task_hk_stroop,1,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,05b9c287-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T08:05:25-04:00,2022-10-25T08:06:00-04:00,iOS,"iPhone14,4",16.0,2022-10-25T12:06:00Z
f38f9c88-5d54-ed11-aac1-0afb9334277d,30b5277e-cf64-eb11-aaa4-0afb9334277d,task_hk_tower_of_hanoi,0,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,0dbbc287-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T08:06:04-04:00,2022-10-25T08:07:03-04:00,iOS,"iPhone14,4",16.0,2022-10-25T12:07:04Z
ba939c88-5d54-ed11-aac1-0afb9334277d,56b6df2e-ae3c-ec11-aab3-0afb9334277d,task_custom_effort-avoidance-reward-motivation,66,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,906fbc8d-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T08:05:55-04:00,2022-10-25T08:07:09-04:00,iOS,"iPhone12,3",15.1,2022-10-25T12:07:09Z
e2918e94-5d54-ed11-aac1-0afb9334277d,6a556f5c-ec31-ec11-aab2-0afb9334277d,task_survey_NASA_TLX,3,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,2371bc8d-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T08:07:12-04:00,2022-10-25T08:07:25-04:00,iOS,"iPhone12,3",15.1,2022-10-25T12:07:25Z
a4938e94-5d54-ed11-aac1-0afb9334277d,448c340b-ed6b-eb11-aaa4-0afb9334277d,task_hk_trail_making,0,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,4cbdc287-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T08:07:10-04:00,2022-10-25T08:07:28-04:00,iOS,"iPhone14,4",16.0,2022-10-25T12:07:28Z
dbf890d6-5d54-ed11-aac1-0afb9334277d,4bfb5eb9-9e7f-eb11-aaa6-0afb9334277d,task_hk_addition_task,2,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,2067bc8d-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T08:07:33-04:00,2022-10-25T08:09:15-04:00,iOS,"iPhone14,4",16.0,2022-10-25T12:09:18Z
9a2d7ce8-5d54-ed11-aac1-0afb9334277d,1dbf3011-565c-ec11-aab5-0afb9334277d,task_hk_trailmaking_a1,1,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,12bfc287-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T08:09:28-04:00,2022-10-25T08:09:45-04:00,iOS,"iPhone14,4",16.0,2022-10-25T12:09:45Z
04255d0c-5e54-ed11-aac1-0afb9334277d,217f9e1b-e767-eb11-aaa4-0afb9334277d,task_hk_spatial_span_memory,1,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,2869bc8d-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T08:09:51-04:00,2022-10-25T08:10:51-04:00,iOS,"iPhone14,4",16.0,2022-10-25T12:10:51Z
c98a1e48-5e54-ed11-aac1-0afb9334277d,dc3a72f8-5e37-ec11-aab3-0afb9334277d,task_custom_emotional-stroop,10,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,3a6dbc8d-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T08:10:56-04:00,2022-10-25T08:12:29-04:00,iOS,"iPhone14,4",16.0,2022-10-25T12:12:29Z
551aff5f-5e54-ed11-aac1-0afb9334277d,9b8c2783-5635-ed11-aabf-0afb9334277d,task_custom_gonogo,32,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,e96ebc8d-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T08:12:34-04:00,2022-10-25T08:13:13-04:00,iOS,"iPhone14,4",16.0,2022-10-25T12:13:13Z
e7b1cf95-5e54-ed11-aac1-0afb9334277d,56b6df2e-ae3c-ec11-aab3-0afb9334277d,task_custom_effort-avoidance-reward-motivation,66,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,7370bc8d-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T08:13:17-04:00,2022-10-25T08:14:36-04:00,iOS,"iPhone14,4",16.0,2022-10-25T12:14:36Z
7e98bfa7-5e54-ed11-aac1-0afb9334277d,65539085-f331-ec11-aab2-0afb9334277d,task_survey_motivation,5,ed16354a-961a-4e5e-83de-ce9a17b25a2f,d62eca81-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T08:15:01-04:00,2022-10-25T08:15:12-04:00,iOS,"iPhone13,2",16.0.3,2022-10-25T12:15:14Z
8c9598cb-5e54-ed11-aac1-0afb9334277d,42ec94da-5e37-ec11-aab3-0afb9334277d,task_custom_bart-left-skewed,13,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,846bbc8d-4554-ed11-aac1-0afb9334277d,Survey,2022-10-25T08:14:46-04:00,2022-10-25T08:16:09-04:00,iOS,"iPhone14,4",16.0,2022-10-25T12:16:10Z
