ParticipantIdentifier,datetime,trial_date,time,visits_gym_elapsedTime,visits_gym_startTime,visits_gym_distance,visits_home_elapsedTime,visits_home_startTime,visits_home_distance,visits_school_startTime,visits_school_elapsedTime,visits_school_distance,visits_unknown_startTime,visits_unknown_elapsedTime,visits_unknown_distance,visits_work_startTime,visits_work_elapsedTime,visits_work_distance
3bda5c1a-959c-4f73-b27a-96c8a8801a3c,2022-10-16 14:30:00-04:00,2022-10-16,14:30:00,,,,,,,,,,2022-10-16 14:30:00-04:00,450.0,5590.589741696199,,,
3bda5c1a-959c-4f73-b27a-96c8a8801a3c,2022-10-16 02:15:00-04:00,2022-10-15,02:15:00,,,,43200.0,2022-10-16 02:15:00-04:00,0,,,,,,,,,
3bda5c1a-959c-4f73-b27a-96c8a8801a3c,2022-10-16 15:00:00-04:00,2022-10-16,15:00:00,,,,,,,,,,2022-10-16 15:00:00-04:00,24300.0,9060.00331259588,,,
3bda5c1a-959c-4f73-b27a-96c8a8801a3c,2022-10-16 02:15:00-04:00,2022-10-15,02:15:00,,,,43200.0,2022-10-16 02:15:00-04:00,0,,,,,,,,,
3bda5c1a-959c-4f73-b27a-96c8a8801a3c,2022-10-16 15:00:00-04:00,2022-10-16,15:00:00,,,,,,,,,,2022-10-16 15:00:00-04:00,24300.0,9060.00331259588,,,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-17 08:45:00-04:00,2022-10-17,08:45:00,,,,,,,,,,,,,2022-10-17 08:45:00-04:00,29700.0,10521.874816674765
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-18 08:45:00-04:00,2022-10-18,08:45:00,,,,,,,,,,,,,2022-10-18 08:45:00-04:00,16200.0,10521.874816674765
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-18 15:30:00-04:00,2022-10-18,15:30:00,,,,,,,,,,,,,2022-10-18 15:30:00-04:00,9900.0,10521.874816674765
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-18 14:00:00-04:00,2022-10-18,14:00:00,,,,,,,,,,2022-10-18 14:00:00-04:00,1800.0,1206.774804868515,,,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-15 19:45:00-04:00,2022-10-15,19:45:00,,,,131400.0,2022-10-15 19:45:00-04:00,0,,,,,,,,,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-17 17:45:00-04:00,2022-10-17,17:45:00,,,,51300.0,2022-10-17 17:45:00-04:00,0,,,,,,,,,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-18 14:45:00-04:00,2022-10-18,14:45:00,,,,900.0,2022-10-18 14:45:00-04:00,0,,,,,,,,,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-15 19:45:00-04:00,2022-10-15,19:45:00,,,,131400.0,2022-10-15 19:45:00-04:00,0,,,,,,,,,
ff129772-aeab-4432-8136-8f94027b8504,2022-10-16 17:00:00-04:00,2022-10-16,17:00:00,,,,,,,,,,2022-10-16 17:00:00-04:00,22500.0,5105.646655884076,,,
ff129772-aeab-4432-8136-8f94027b8504,2022-10-15 16:15:00-04:00,2022-10-15,16:15:00,,,,,,,,,,,,,2022-10-15 16:15:00-04:00,12600.0,12298.895210347755
ff129772-aeab-4432-8136-8f94027b8504,2022-10-17 09:00:00-04:00,2022-10-17,09:00:00,,,,,,,,,,,,,2022-10-17 09:00:00-04:00,17100.0,12298.895210347755
ff129772-aeab-4432-8136-8f94027b8504,2022-10-14 19:00:00-04:00,2022-10-14,19:00:00,,,,74700.0,2022-10-14 19:00:00-04:00,0,,,,,,,,,
ff129772-aeab-4432-8136-8f94027b8504,2022-10-15 20:30:00-04:00,2022-10-15,20:30:00,,,,72900.0,2022-10-15 20:30:00-04:00,0,,,,,,,,,
ff129772-aeab-4432-8136-8f94027b8504,2022-10-16 23:30:00-04:00,2022-10-16,23:30:00,,,,30600.0,2022-10-16 23:30:00-04:00,0,,,,,,,,,
ff129772-aeab-4432-8136-8f94027b8504,2022-10-15 19:45:00-04:00,2022-10-15,19:45:00,,,,,,,,,,2022-10-15 19:45:00-04:00,900.0,10544.873368662287,,,
ff129772-aeab-4432-8136-8f94027b8504,2022-10-17 08:30:00-04:00,2022-10-17,08:30:00,,,,,,,,,,2022-10-17 08:30:00-04:00,450.0,3982.4219771882567,,,
ff129772-aeab-4432-8136-8f94027b8504,2022-10-14 18:45:00-04:00,2022-10-14,18:45:00,,,,,,,,,,2022-10-14 18:45:00-04:00,900.0,704.5450450440508,,,
ff129772-aeab-4432-8136-8f94027b8504,2022-10-17 14:30:00-04:00,2022-10-17,14:30:00,,,,,,,,,,2022-10-17 14:30:00-04:00,900.0,704.5450450440508,,,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-15 19:15:00-04:00,2022-10-15,19:15:00,,,,,,,,,,2022-10-15 19:15:00-04:00,7200.0,7699.483688183374,,,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-15 19:15:00-04:00,2022-10-15,19:15:00,,,,,,,,,,2022-10-15 19:15:00-04:00,7200.0,7699.483688183374,,,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-13 16:45:00-04:00,2022-10-13,16:45:00,,,,180900.0,2022-10-13 16:45:00-04:00,0,,,,,,,,,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-15 19:15:00-04:00,2022-10-15,19:15:00,,,,,,,,,,2022-10-15 19:15:00-04:00,7200.0,7699.483688183374,,,
9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-15 00:15:00-04:00,2022-10-14,00:15:00,,,,215100.0,2022-10-15 00:15:00-04:00,0,,,,,,,,,
9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-17 13:00:00-04:00,2022-10-17,13:00:00,,,,,,,,,,,,,2022-10-17 13:00:00-04:00,17100.0,42960.63265112704
9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-17 18:45:00-04:00,2022-10-17,18:45:00,,,,,,,,,,2022-10-17 18:45:00-04:00,450.0,30071.849064112466,,,
9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-17 13:00:00-04:00,2022-10-17,13:00:00,,,,,,,,,,,,,2022-10-17 13:00:00-04:00,17100.0,42960.63265112704
9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-17 18:45:00-04:00,2022-10-17,18:45:00,,,,,,,,,,2022-10-17 18:45:00-04:00,450.0,30071.849064112466,,,
151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-10-17 08:30:00-04:00,2022-10-17,08:30:00,,,,,,,,,,2022-10-17 08:30:00-04:00,31500.0,9194929.796923641,,,
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-17 08:00:00-04:00,2022-10-17,08:00:00,,,,,,,,,,,,,2022-10-17 08:00:00-04:00,31500.0,12891.180671989887
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-16 18:15:00-04:00,2022-10-16,18:15:00,,,,48600.0,2022-10-16 18:15:00-04:00,0,,,,,,,,,
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-16 18:15:00-04:00,2022-10-16,18:15:00,,,,48600.0,2022-10-16 18:15:00-04:00,0,,,,,,,,,
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-17 08:00:00-04:00,2022-10-17,08:00:00,,,,,,,,,,,,,2022-10-17 08:00:00-04:00,31500.0,12891.180671989887
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-16 18:15:00-04:00,2022-10-16,18:15:00,,,,48600.0,2022-10-16 18:15:00-04:00,0,,,,,,,,,
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-16 18:15:00-04:00,2022-10-16,18:15:00,,,,48600.0,2022-10-16 18:15:00-04:00,0,,,,,,,,,
fed3a16b-c5a3-4a84-a111-32b7574e04b5,2022-10-17 07:45:00-04:00,2022-10-17,07:45:00,,,,,,,,,,2022-10-17 07:45:00-04:00,900.0,1791.5397233586502,,,
fed3a16b-c5a3-4a84-a111-32b7574e04b5,2022-10-15 16:45:00-04:00,2022-10-15,16:45:00,,,,,,,,,,,,,2022-10-15 16:45:00-04:00,9900.0,8568.295199648875
fed3a16b-c5a3-4a84-a111-32b7574e04b5,2022-10-17 08:30:00-04:00,2022-10-17,08:30:00,,,,,,,,,,,,,2022-10-17 08:30:00-04:00,29700.0,8568.295199648875
fed3a16b-c5a3-4a84-a111-32b7574e04b5,2022-10-15 20:00:00-04:00,2022-10-15,20:00:00,,,,128700.0,2022-10-15 20:00:00-04:00,0,,,,,,,,,
fed3a16b-c5a3-4a84-a111-32b7574e04b5,2022-10-17 07:45:00-04:00,2022-10-17,07:45:00,,,,,,,,,,2022-10-17 07:45:00-04:00,900.0,1791.5397233586502,,,
fed3a16b-c5a3-4a84-a111-32b7574e04b5,2022-10-15 16:45:00-04:00,2022-10-15,16:45:00,,,,,,,,,,,,,2022-10-15 16:45:00-04:00,9900.0,8568.295199648875
fed3a16b-c5a3-4a84-a111-32b7574e04b5,2022-10-17 08:30:00-04:00,2022-10-17,08:30:00,,,,,,,,,,,,,2022-10-17 08:30:00-04:00,29700.0,8568.295199648875
fed3a16b-c5a3-4a84-a111-32b7574e04b5,2022-10-15 20:00:00-04:00,2022-10-15,20:00:00,,,,128700.0,2022-10-15 20:00:00-04:00,0,,,,,,,,,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-17 11:45:00-04:00,2022-10-17,11:45:00,,,,,,,,,,,,,2022-10-17 11:45:00-04:00,27900.0,2953.7599264926484
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-16 15:00:00-04:00,2022-10-16,15:00:00,,,,,,,,,,2022-10-16 15:00:00-04:00,19800.0,47612.94948332316,,,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-17 10:45:00-04:00,2022-10-17,10:45:00,,,,1800.0,2022-10-17 10:45:00-04:00,0,,,,,,,,,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-17 19:45:00-04:00,2022-10-17,19:45:00,,,,,,,,,,2022-10-17 19:45:00-04:00,450.0,3180.0989836308595,,,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-17 07:15:00-04:00,2022-10-17,07:15:00,,,,,,,,,,,,,2022-10-17 07:15:00-04:00,9900.0,2953.7599264926484
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-17 11:45:00-04:00,2022-10-17,11:45:00,,,,,,,,,,,,,2022-10-17 11:45:00-04:00,27900.0,2953.7599264926484
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-17 20:00:00-04:00,2022-10-17,20:00:00,,,,43200.0,2022-10-17 20:00:00-04:00,0,,,,,,,,,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-17 20:00:00-04:00,2022-10-17,20:00:00,,,,43200.0,2022-10-17 20:00:00-04:00,0,,,,,,,,,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-16 15:00:00-04:00,2022-10-16,15:00:00,,,,,,,,,,2022-10-16 15:00:00-04:00,19800.0,47612.94948332316,,,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-16 22:15:00-04:00,2022-10-16,22:15:00,,,,30600.0,2022-10-16 22:15:00-04:00,0,,,,,,,,,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-17 10:45:00-04:00,2022-10-17,10:45:00,,,,1800.0,2022-10-17 10:45:00-04:00,0,,,,,,,,,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-17 19:45:00-04:00,2022-10-17,19:45:00,,,,,,,,,,2022-10-17 19:45:00-04:00,450.0,3180.0989836308595,,,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-17 07:15:00-04:00,2022-10-17,07:15:00,,,,,,,,,,,,,2022-10-17 07:15:00-04:00,9900.0,2953.7599264926484
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-17 11:45:00-04:00,2022-10-17,11:45:00,,,,,,,,,,,,,2022-10-17 11:45:00-04:00,27900.0,2953.7599264926484
d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-17 11:00:00-04:00,2022-10-17,11:00:00,,,,,,,,,,2022-10-17 11:00:00-04:00,4500.0,20019.098082076143,,,
d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-15 16:00:00-04:00,2022-10-15,16:00:00,,,,,,,,,,,,,2022-10-15 16:00:00-04:00,25200.0,5639.012111517209
d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-16 17:00:00-04:00,2022-10-16,17:00:00,,,,,,,,,,,,,2022-10-16 17:00:00-04:00,14400.0,5639.012111517209
d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-16 14:15:00-04:00,2022-10-16,14:15:00,,,,,,,,,,2022-10-16 14:15:00-04:00,9900.0,3071.011663517015,,,
d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-17 12:45:00-04:00,2022-10-17,12:45:00,,,,,,,,,,2022-10-17 12:45:00-04:00,33300.0,3071.011663517015,,,
d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-15 23:15:00-04:00,2022-10-15,23:15:00,,,,51300.0,2022-10-15 23:15:00-04:00,0,,,,,,,,,
d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-16 21:15:00-04:00,2022-10-16,21:15:00,,,,46800.0,2022-10-16 21:15:00-04:00,0,,,,,,,,,
d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-17 12:30:00-04:00,2022-10-17,12:30:00,,,,900.0,2022-10-17 12:30:00-04:00,0,,,,,,,,,
d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-16 14:00:00-04:00,2022-10-16,14:00:00,,,,,,,,,,2022-10-16 14:00:00-04:00,900.0,2446.9788549932587,,,
d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-16 14:00:00-04:00,2022-10-16,14:00:00,,,,,,,,,,2022-10-16 14:00:00-04:00,900.0,2446.9788549932587,,,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-16 13:30:00-04:00,2022-10-16,13:30:00,,,,58500.0,2022-10-16 13:30:00-04:00,0,,,,,,,,,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-17 06:15:00-04:00,2022-10-17,06:15:00,,,,,,,,,,,,,2022-10-17 06:15:00-04:00,32400.0,19757.150497284692
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-17 15:45:00-04:00,2022-10-17,15:45:00,,,,,,,,,,2022-10-17 15:45:00-04:00,6300.0,2340.76316281903,,,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-16 13:30:00-04:00,2022-10-16,13:30:00,,,,58500.0,2022-10-16 13:30:00-04:00,0,,,,,,,,,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-17 06:15:00-04:00,2022-10-17,06:15:00,,,,,,,,,,,,,2022-10-17 06:15:00-04:00,32400.0,19757.150497284692
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-17 15:45:00-04:00,2022-10-17,15:45:00,,,,,,,,,,2022-10-17 15:45:00-04:00,6300.0,2340.76316281903,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-14 20:00:00-04:00,2022-10-14,20:00:00,,,,,,,,,,2022-10-14 20:00:00-04:00,900.0,3144.5471258725634,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-16 15:15:00-04:00,2022-10-16,15:15:00,,,,65700.0,2022-10-16 15:15:00-04:00,0,,,,,,,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-17 09:45:00-04:00,2022-10-17,09:45:00,,,,2700.0,2022-10-17 09:45:00-04:00,0,,,,,,,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-17 11:45:00-04:00,2022-10-17,11:45:00,,,,,,,,,,2022-10-17 11:45:00-04:00,3600.0,26735.936027132695,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-17 15:45:00-04:00,2022-10-17,15:45:00,,,,,,,,,,2022-10-17 15:45:00-04:00,900.0,28806.379104770524,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-16 12:45:00-04:00,2022-10-16,12:45:00,,,,,,,,,,2022-10-16 12:45:00-04:00,3600.0,16734.97707902653,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-16 14:15:00-04:00,2022-10-16,14:15:00,,,,,,,,,,2022-10-16 14:15:00-04:00,900.0,17262.240147860608,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-17 13:00:00-04:00,2022-10-17,13:00:00,,,,,,,,,,2022-10-17 13:00:00-04:00,7200.0,27117.086432969885,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-17 15:30:00-04:00,2022-10-17,15:30:00,,,,,,,,,,2022-10-17 15:30:00-04:00,900.0,27117.086432969885,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-16 02:45:00-04:00,2022-10-15,02:45:00,,,,,,,,,,2022-10-16 02:45:00-04:00,34200.0,26479.4596010445,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-17 16:45:00-04:00,2022-10-17,16:45:00,,,,,,,,,,2022-10-17 16:45:00-04:00,450.0,2926.9494159005385,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-17 15:00:00-04:00,2022-10-17,15:00:00,,,,,,,,,,2022-10-17 15:00:00-04:00,900.0,27130.60151956845,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-17 16:45:00-04:00,2022-10-17,16:45:00,,,,,,,,,,2022-10-17 16:45:00-04:00,450.0,2926.9494159005385,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-17 15:00:00-04:00,2022-10-17,15:00:00,,,,,,,,,,2022-10-17 15:00:00-04:00,900.0,27130.60151956845,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-17 16:45:00-04:00,2022-10-17,16:45:00,,,,,,,,,,2022-10-17 16:45:00-04:00,450.0,2926.9494159005385,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-17 15:00:00-04:00,2022-10-17,15:00:00,,,,,,,,,,2022-10-17 15:00:00-04:00,900.0,27130.60151956845,,,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-17 15:00:00-04:00,2022-10-17,15:00:00,,,,,,,,,,2022-10-17 15:00:00-04:00,900.0,27130.60151956845,,,
98cb45a7-4057-4e81-b1d7-e7aede5e106e,2022-10-17 08:00:00-04:00,2022-10-17,08:00:00,,,,,,,,,,,,,2022-10-17 08:00:00-04:00,29700.0,11741.394212131128
98cb45a7-4057-4e81-b1d7-e7aede5e106e,2022-10-17 08:00:00-04:00,2022-10-17,08:00:00,,,,,,,,,,,,,2022-10-17 08:00:00-04:00,29700.0,11741.394212131128
92863208-10a4-443b-a225-18630552f5cc,2022-10-16 19:15:00-04:00,2022-10-16,19:15:00,,,,450.0,2022-10-16 19:15:00-04:00,0,,,,,,,,,
92863208-10a4-443b-a225-18630552f5cc,2022-10-16 20:00:00-04:00,2022-10-16,20:00:00,,,,44100.0,2022-10-16 20:00:00-04:00,0,,,,,,,,,
92863208-10a4-443b-a225-18630552f5cc,2022-10-17 09:00:00-04:00,2022-10-17,09:00:00,,,,,,,,,,,,,2022-10-17 09:00:00-04:00,35100.0,13013.785560647068
92863208-10a4-443b-a225-18630552f5cc,2022-10-16 20:00:00-04:00,2022-10-16,20:00:00,,,,44100.0,2022-10-16 20:00:00-04:00,0,,,,,,,,,
92863208-10a4-443b-a225-18630552f5cc,2022-10-17 09:00:00-04:00,2022-10-17,09:00:00,,,,,,,,,,,,,2022-10-17 09:00:00-04:00,35100.0,13013.785560647068
5e509967-0d3b-4fe1-a275-231ba42473d5,2022-11-03 05:15:00-04:00,2022-11-03,05:15:00,,,,,,,,,,2022-11-03 05:15:00-04:00,7200.0,3613.1381576441836,,,
5e509967-0d3b-4fe1-a275-231ba42473d5,2022-11-03 07:30:00-04:00,2022-11-03,07:30:00,,,,,,,,,,2022-11-03 07:30:00-04:00,900.0,3865.782055333268,,,
5e509967-0d3b-4fe1-a275-231ba42473d5,2022-11-04 08:15:00-04:00,2022-11-04,08:15:00,,,,,,,,,,2022-11-04 08:15:00-04:00,4500.0,3612.608719492364,,,
5e509967-0d3b-4fe1-a275-231ba42473d5,2022-11-03 07:30:00-04:00,2022-11-03,07:30:00,,,,,,,,,,2022-11-03 07:30:00-04:00,900.0,3865.782055333268,,,
5e509967-0d3b-4fe1-a275-231ba42473d5,2022-11-04 08:15:00-04:00,2022-11-04,08:15:00,,,,,,,,,,2022-11-04 08:15:00-04:00,4500.0,3612.608719492364,,,
6b827de8-fe47-4007-aad3-202655b954e3,2022-11-02 11:15:00-04:00,2022-11-02,11:15:00,,,,,,,,,,2022-11-02 11:15:00-04:00,1800.0,7542.685953566629,,,
6b827de8-fe47-4007-aad3-202655b954e3,2022-11-02 12:00:00-04:00,2022-11-02,12:00:00,,,,,,,,,,2022-11-02 12:00:00-04:00,2700.0,8251.639981541453,,,
6b827de8-fe47-4007-aad3-202655b954e3,2022-11-02 12:45:00-04:00,2022-11-02,12:45:00,,,,,,,,,,2022-11-02 12:45:00-04:00,900.0,7626.477540242517,,,
6b827de8-fe47-4007-aad3-202655b954e3,2022-11-03 11:15:00-04:00,2022-11-03,11:15:00,,,,93600.0,2022-11-03 11:15:00-04:00,0,,,,,,,,,
6b827de8-fe47-4007-aad3-202655b954e3,2022-11-04 13:30:00-04:00,2022-11-04,13:30:00,,,,,,,,,,2022-11-04 13:30:00-04:00,2700.0,2287.731935912778,,,
6b827de8-fe47-4007-aad3-202655b954e3,2022-11-04 14:30:00-04:00,2022-11-04,14:30:00,,,,,,,,,,2022-11-04 14:30:00-04:00,450.0,4020.8549557990254,,,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-11-01 15:45:00-04:00,2022-11-01,15:45:00,,,,151200.0,2022-11-01 15:45:00-04:00,0,,,,,,,,,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-11-03 16:45:00-04:00,2022-11-03,16:45:00,,,,,,,,,,2022-11-03 16:45:00-04:00,1800.0,17523.83469957325,,,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-11-03 10:00:00-04:00,2022-11-03,10:00:00,,,,,,,,,,2022-11-03 10:00:00-04:00,900.0,7212.436922805379,,,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-11-03 10:45:00-04:00,2022-11-03,10:45:00,,,,,,,2022-11-03 10:45:00-04:00,21600.0,17718.087010183826,,,,,,
852b45ca-f506-42b2-b5bd-2b0072b1b28b,2022-11-03 23:00:00-04:00,2022-11-03,23:00:00,,,,54000.0,2022-11-03 23:00:00-04:00,0,,,,,,,,,
852b45ca-f506-42b2-b5bd-2b0072b1b28b,2022-11-04 23:00:00-04:00,2022-11-04,23:00:00,,,,30600.0,2022-11-04 23:00:00-04:00,0,,,,,,,,,
852b45ca-f506-42b2-b5bd-2b0072b1b28b,2022-11-04 14:45:00-04:00,2022-11-04,14:45:00,,,,,,,,,,2022-11-04 14:45:00-04:00,900.0,7551.3587725108155,,,
852b45ca-f506-42b2-b5bd-2b0072b1b28b,2022-11-03 21:45:00-04:00,2022-11-03,21:45:00,,,,,,,,,,2022-11-03 21:45:00-04:00,900.0,18508.565425795397,,,
852b45ca-f506-42b2-b5bd-2b0072b1b28b,2022-11-04 19:00:00-04:00,2022-11-04,19:00:00,,,,,,,,,,2022-11-04 19:00:00-04:00,900.0,31356.42656866522,,,
852b45ca-f506-42b2-b5bd-2b0072b1b28b,2022-11-04 19:30:00-04:00,2022-11-04,19:30:00,,,,,,,,,,2022-11-04 19:30:00-04:00,10800.0,41106.04748732484,,,
852b45ca-f506-42b2-b5bd-2b0072b1b28b,2022-11-04 15:45:00-04:00,2022-11-04,15:45:00,,,,,,,,,,2022-11-04 15:45:00-04:00,10800.0,29527.96343215279,,,
852b45ca-f506-42b2-b5bd-2b0072b1b28b,2022-11-04 14:00:00-04:00,2022-11-04,14:00:00,,,,,,,,,,2022-11-04 14:00:00-04:00,1800.0,304.48368604509096,,,
852b45ca-f506-42b2-b5bd-2b0072b1b28b,2022-11-03 21:15:00-04:00,2022-11-03,21:15:00,,,,,,,,,,2022-11-03 21:15:00-04:00,900.0,6287.129016941883,,,
b62eaadd-1819-41da-a70b-a46d4151db72,2022-11-04 09:15:00-04:00,2022-11-04,09:15:00,,,,,,,,,,2022-11-04 09:15:00-04:00,900.0,3510.4781934612315,,,
b62eaadd-1819-41da-a70b-a46d4151db72,2022-11-02 20:15:00-04:00,2022-11-02,20:15:00,,,,49500.0,2022-11-02 20:15:00-04:00,0,,,,,,,,,
b62eaadd-1819-41da-a70b-a46d4151db72,2022-11-03 16:00:00-04:00,2022-11-03,16:00:00,,,,,,,,,,2022-11-03 16:00:00-04:00,450.0,3425.1833473484908,,,
b62eaadd-1819-41da-a70b-a46d4151db72,2022-11-03 16:15:00-04:00,2022-11-03,16:15:00,,,,9000.0,2022-11-03 16:15:00-04:00,0,,,,,,,,,
b62eaadd-1819-41da-a70b-a46d4151db72,2022-11-03 21:15:00-04:00,2022-11-03,21:15:00,,,,43200.0,2022-11-03 21:15:00-04:00,0,,,,,,,,,
b62eaadd-1819-41da-a70b-a46d4151db72,2022-11-04 13:15:00-04:00,2022-11-04,13:15:00,,,,,,,,,,2022-11-04 13:15:00-04:00,5400.0,3856.3831601175348,,,
b62eaadd-1819-41da-a70b-a46d4151db72,2022-11-03 19:00:00-04:00,2022-11-03,19:00:00,,,,,,,,,,2022-11-03 19:00:00-04:00,7200.0,5563.234229338198,,,
b62eaadd-1819-41da-a70b-a46d4151db72,2022-11-04 10:00:00-04:00,2022-11-04,10:00:00,,,,,,,,,,,,,2022-11-04 10:00:00-04:00,9900.0,17384.805211765735
b62eaadd-1819-41da-a70b-a46d4151db72,2022-11-04 09:15:00-04:00,2022-11-04,09:15:00,,,,,,,,,,2022-11-04 09:15:00-04:00,900.0,3510.4781934612315,,,
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-11-04 17:45:00-04:00,2022-11-04,17:45:00,,,,,,,,,,2022-11-04 17:45:00-04:00,6300.0,13212.448487230673,,,
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-11-04 17:45:00-04:00,2022-11-04,17:45:00,,,,,,,,,,2022-11-04 17:45:00-04:00,6300.0,13212.448487230673,,,
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-11-02 19:30:00-04:00,2022-11-02,19:30:00,,,,80100.0,2022-11-02 19:30:00-04:00,0,,,,,,,,,
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-11-03 19:15:00-04:00,2022-11-03,19:15:00,,,,49500.0,2022-11-03 19:15:00-04:00,0,,,,,,,,,
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-11-02 13:30:00-04:00,2022-11-02,13:30:00,,,,,,,,,,,,,2022-11-02 13:30:00-04:00,18900.0,11876.083178235447
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-11-04 09:45:00-04:00,2022-11-04,09:45:00,,,,,,,,,,,,,2022-11-04 09:45:00-04:00,4500.0,11876.083178235447
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-11-04 12:15:00-04:00,2022-11-04,12:15:00,,,,,,,,,,,,,2022-11-04 12:15:00-04:00,18900.0,11876.083178235447
41ea7653-f754-4ecd-b56a-9bd35ff115db,2022-11-04 11:00:00-04:00,2022-11-04,11:00:00,,,,,,,,,,2022-11-04 11:00:00-04:00,3600.0,12298.162910180192,,,
