SurveyStroopResultKey,SurveyStepResultKey,SurveyResultKey,ParticipantIdentifier,StartTime,EndTime,ColorSelected,Color,Text,StroopStyle,StartDate,EndDate
a135ee35-af40-ed11-aac0-0afb9334277d,8235ee35-af40-ed11-aac0-0afb9334277d,6d35ee35-af40-ed11-aac0-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,167165.37189570835,167177.48746083333,RED,RED,BLUE,,2022-09-30T07:00:50-04:00,2022-09-30T07:00:50-04:00
a435ee35-af40-ed11-aac0-0afb9334277d,8235ee35-af40-ed11-aac0-0afb9334277d,6d35ee35-af40-ed11-aac0-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,167177.99204841667,167179.16163241668,YELLOW,YELLOW,YELLOW,,2022-09-30T07:00:52-04:00,2022-09-30T07:00:52-04:00
a635ee35-af40-ed11-aac0-0afb9334277d,8235ee35-af40-ed11-aac0-0afb9334277d,6d35ee35-af40-ed11-aac0-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,167179.66384491668,167181.57092620834,RED,RED,BLUE,,2022-09-30T07:00:54-04:00,2022-09-30T07:00:54-04:00
a835ee35-af40-ed11-aac0-0afb9334277d,8235ee35-af40-ed11-aac0-0afb9334277d,6d35ee35-af40-ed11-aac0-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,167182.07376054168,167183.09535270833,GREEN,GREEN,RED,,2022-09-30T07:00:56-04:00,2022-09-30T07:00:56-04:00
aa35ee35-af40-ed11-aac0-0afb9334277d,8235ee35-af40-ed11-aac0-0afb9334277d,6d35ee35-af40-ed11-aac0-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,167183.59800479168,167184.25028354168,GREEN,GREEN,GREEN,,2022-09-30T07:00:57-04:00,2022-09-30T07:00:57-04:00
ac35ee35-af40-ed11-aac0-0afb9334277d,8235ee35-af40-ed11-aac0-0afb9334277d,6d35ee35-af40-ed11-aac0-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,167184.75290658334,167185.55315091668,BLUE,BLUE,BLUE,,2022-09-30T07:00:58-04:00,2022-09-30T07:00:58-04:00
ae35ee35-af40-ed11-aac0-0afb9334277d,8235ee35-af40-ed11-aac0-0afb9334277d,6d35ee35-af40-ed11-aac0-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,167186.05491237502,167187.05473100001,YELLOW,YELLOW,YELLOW,,2022-09-30T07:01:00-04:00,2022-09-30T07:01:00-04:00
af35ee35-af40-ed11-aac0-0afb9334277d,8235ee35-af40-ed11-aac0-0afb9334277d,6d35ee35-af40-ed11-aac0-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,167187.556227875,167189.16136187501,YELLOW,YELLOW,RED,,2022-09-30T07:01:02-04:00,2022-09-30T07:01:02-04:00
b135ee35-af40-ed11-aac0-0afb9334277d,8235ee35-af40-ed11-aac0-0afb9334277d,6d35ee35-af40-ed11-aac0-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,167189.66383375,167190.42851858336,BLUE,BLUE,GREEN,,2022-09-30T07:01:03-04:00,2022-09-30T07:01:03-04:00
b235ee35-af40-ed11-aac0-0afb9334277d,8235ee35-af40-ed11-aac0-0afb9334277d,6d35ee35-af40-ed11-aac0-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,167190.93042800002,167191.662048625,YELLOW,YELLOW,YELLOW,,2022-09-30T07:01:04-04:00,2022-09-30T07:01:04-04:00
