SurveyReactionTimeResultKey,SurveyStepResultKey,SurveyResultKey,ParticipantIdentifier,ReactionTime,StartDate,EndDate
2bf43bc4-ce52-ed11-aac1-0afb9334277d,e7f33bc4-ce52-ed11-aac1-0afb9334277d,97f33bc4-ce52-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,6159.8987953333335,2022-10-23T08:32:04-04:00,2022-10-23T08:32:04-04:00
40f43bc4-ce52-ed11-aac1-0afb9334277d,e7f33bc4-ce52-ed11-aac1-0afb9334277d,97f33bc4-ce52-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,6167.6491929583335,2022-10-23T08:32:12-04:00,2022-10-23T08:32:12-04:00
44f43bc4-ce52-ed11-aac1-0afb9334277d,e7f33bc4-ce52-ed11-aac1-0afb9334277d,97f33bc4-ce52-ed11-aac1-0afb9334277d,39d785c6-9e3d-44c2-88ec-2ce14ef923f9,6178.9770525833337,2022-10-23T08:32:23-04:00,2022-10-23T08:32:23-04:00
829470ca-d352-ed11-aac1-0afb9334277d,59a478c4-d352-ed11-aac1-0afb9334277d,15a478c4-d352-ed11-aac1-0afb9334277d,a33e1d38-6ee8-4da6-993b-a94a8ae7fc30,463146.58729145839,2022-10-23T09:08:10-04:00,2022-10-23T09:08:10-04:00
869470ca-d352-ed11-aac1-0afb9334277d,59a478c4-d352-ed11-aac1-0afb9334277d,15a478c4-d352-ed11-aac1-0afb9334277d,a33e1d38-6ee8-4da6-993b-a94a8ae7fc30,463154.04469429172,2022-10-23T09:08:17-04:00,2022-10-23T09:08:17-04:00
889470ca-d352-ed11-aac1-0afb9334277d,59a478c4-d352-ed11-aac1-0afb9334277d,15a478c4-d352-ed11-aac1-0afb9334277d,a33e1d38-6ee8-4da6-993b-a94a8ae7fc30,463165.2735317917,2022-10-23T09:08:29-04:00,2022-10-23T09:08:29-04:00
5a0d2f07-d552-ed11-aac1-0afb9334277d,1d0d2f07-d552-ed11-aac1-0afb9334277d,f10c2f07-d552-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,940370.18365954177,2022-10-23T09:17:07-04:00,2022-10-23T09:17:07-04:00
620d2f07-d552-ed11-aac1-0afb9334277d,1d0d2f07-d552-ed11-aac1-0afb9334277d,f10c2f07-d552-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,940377.78960945841,2022-10-23T09:17:15-04:00,2022-10-23T09:17:15-04:00
630d2f07-d552-ed11-aac1-0afb9334277d,1d0d2f07-d552-ed11-aac1-0afb9334277d,f10c2f07-d552-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,940389.17052787507,2022-10-23T09:17:26-04:00,2022-10-23T09:17:26-04:00
ba9ec774-d752-ed11-aac1-0afb9334277d,0585c66e-d752-ed11-aac1-0afb9334277d,e384c66e-d752-ed11-aac1-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,47783.162088291669,2022-10-23T09:34:20-04:00,2022-10-23T09:34:20-04:00
c79ec774-d752-ed11-aac1-0afb9334277d,0585c66e-d752-ed11-aac1-0afb9334277d,e384c66e-d752-ed11-aac1-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,47790.960233666672,2022-10-23T09:34:28-04:00,2022-10-23T09:34:28-04:00
c99ec774-d752-ed11-aac1-0afb9334277d,0585c66e-d752-ed11-aac1-0afb9334277d,e384c66e-d752-ed11-aac1-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,47802.62695041667,2022-10-23T09:34:40-04:00,2022-10-23T09:34:40-04:00
4e9802c0-da52-ed11-aac1-0afb9334277d,ff9702c0-da52-ed11-aac1-0afb9334277d,bf9702c0-da52-ed11-aac1-0afb9334277d,bf670311-c590-473a-98ab-d719ebf0f2ab,183400.87897612501,2022-10-23T09:57:56-04:00,2022-10-23T09:57:56-04:00
639802c0-da52-ed11-aac1-0afb9334277d,ff9702c0-da52-ed11-aac1-0afb9334277d,bf9702c0-da52-ed11-aac1-0afb9334277d,bf670311-c590-473a-98ab-d719ebf0f2ab,183408.66222,2022-10-23T09:58:05-04:00,2022-10-23T09:58:05-04:00
679802c0-da52-ed11-aac1-0afb9334277d,ff9702c0-da52-ed11-aac1-0afb9334277d,bf9702c0-da52-ed11-aac1-0afb9334277d,bf670311-c590-473a-98ab-d719ebf0f2ab,183420.98930145835,2022-10-23T09:58:16-04:00,2022-10-23T09:58:16-04:00
5f20c186-dc52-ed11-aac1-0afb9334277d,f81fc186-dc52-ed11-aac1-0afb9334277d,981fc186-dc52-ed11-aac1-0afb9334277d,9de55851-54a0-4295-b45f-1dc7d69c22a1,974712.69281300006,2022-10-23T10:10:42-04:00,2022-10-23T10:10:42-04:00
7520c186-dc52-ed11-aac1-0afb9334277d,f81fc186-dc52-ed11-aac1-0afb9334277d,981fc186-dc52-ed11-aac1-0afb9334277d,9de55851-54a0-4295-b45f-1dc7d69c22a1,974720.22488604172,2022-10-23T10:10:49-04:00,2022-10-23T10:10:49-04:00
7720c186-dc52-ed11-aac1-0afb9334277d,f81fc186-dc52-ed11-aac1-0afb9334277d,981fc186-dc52-ed11-aac1-0afb9334277d,9de55851-54a0-4295-b45f-1dc7d69c22a1,974731.51068604167,2022-10-23T10:11:01-04:00,2022-10-23T10:11:01-04:00
d3c281e1-dd52-ed11-aac1-0afb9334277d,94c281e1-dd52-ed11-aac1-0afb9334277d,81c281e1-dd52-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,271851.56213558337,2022-10-23T10:20:24-04:00,2022-10-23T10:20:24-04:00
d4c281e1-dd52-ed11-aac1-0afb9334277d,94c281e1-dd52-ed11-aac1-0afb9334277d,81c281e1-dd52-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,271861.59793466667,2022-10-23T10:20:34-04:00,2022-10-23T10:20:34-04:00
d6c281e1-dd52-ed11-aac1-0afb9334277d,94c281e1-dd52-ed11-aac1-0afb9334277d,81c281e1-dd52-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,271869.72482712503,2022-10-23T10:20:42-04:00,2022-10-23T10:20:42-04:00
5a193e1d-de52-ed11-aac1-0afb9334277d,1a193e1d-de52-ed11-aac1-0afb9334277d,0d193e1d-de52-ed11-aac1-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,147633.98980383333,2022-10-23T10:22:12-04:00,2022-10-23T10:22:12-04:00
5b193e1d-de52-ed11-aac1-0afb9334277d,1a193e1d-de52-ed11-aac1-0afb9334277d,0d193e1d-de52-ed11-aac1-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,147642.32650533333,2022-10-23T10:22:20-04:00,2022-10-23T10:22:20-04:00
5d193e1d-de52-ed11-aac1-0afb9334277d,1a193e1d-de52-ed11-aac1-0afb9334277d,0d193e1d-de52-ed11-aac1-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,147653.75895966668,2022-10-23T10:22:32-04:00,2022-10-23T10:22:32-04:00
a0ba4201-e052-ed11-aac1-0afb9334277d,52ba4201-e052-ed11-aac1-0afb9334277d,14ba4201-e052-ed11-aac1-0afb9334277d,bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,1406079.6937564167,2022-10-23T10:35:44-04:00,2022-10-23T10:35:44-04:00
a4ba4201-e052-ed11-aac1-0afb9334277d,52ba4201-e052-ed11-aac1-0afb9334277d,14ba4201-e052-ed11-aac1-0afb9334277d,bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,1406087.3267562501,2022-10-23T10:35:52-04:00,2022-10-23T10:35:52-04:00
a7ba4201-e052-ed11-aac1-0afb9334277d,52ba4201-e052-ed11-aac1-0afb9334277d,14ba4201-e052-ed11-aac1-0afb9334277d,bfc23509-915e-4c0a-bbad-8ed6fe3df8f1,1406098.815145625,2022-10-23T10:36:03-04:00,2022-10-23T10:36:03-04:00
ecace979-e152-ed11-aac1-0afb9334277d,9bace979-e152-ed11-aac1-0afb9334277d,4aace979-e152-ed11-aac1-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,9837.6427586666669,2022-10-23T10:46:11-04:00,2022-10-23T10:46:11-04:00
f4ace979-e152-ed11-aac1-0afb9334277d,9bace979-e152-ed11-aac1-0afb9334277d,4aace979-e152-ed11-aac1-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,9845.2071133333338,2022-10-23T10:46:19-04:00,2022-10-23T10:46:19-04:00
02ade979-e152-ed11-aac1-0afb9334277d,9bace979-e152-ed11-aac1-0afb9334277d,4aace979-e152-ed11-aac1-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,9856.400746416668,2022-10-23T10:46:30-04:00,2022-10-23T10:46:30-04:00
c2a6d28b-e152-ed11-aac1-0afb9334277d,a9a6d28b-e152-ed11-aac1-0afb9334277d,7fa6d28b-e152-ed11-aac1-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,299254.83967512503,2022-10-23T10:46:39-04:00,2022-10-23T10:46:39-04:00
c7a6d28b-e152-ed11-aac1-0afb9334277d,a9a6d28b-e152-ed11-aac1-0afb9334277d,7fa6d28b-e152-ed11-aac1-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,299266.5274925417,2022-10-23T10:46:51-04:00,2022-10-23T10:46:51-04:00
1e07cb91-e152-ed11-aac1-0afb9334277d,f206cb91-e152-ed11-aac1-0afb9334277d,dc06cb91-e152-ed11-aac1-0afb9334277d,6b827de8-fe47-4007-aad3-202655b954e3,25009.591640375002,2022-10-23T10:46:55-04:00,2022-10-23T10:46:55-04:00
c8a6d28b-e152-ed11-aac1-0afb9334277d,a9a6d28b-e152-ed11-aac1-0afb9334277d,7fa6d28b-e152-ed11-aac1-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,299276.25759250001,2022-10-23T10:47:01-04:00,2022-10-23T10:47:01-04:00
1f07cb91-e152-ed11-aac1-0afb9334277d,f206cb91-e152-ed11-aac1-0afb9334277d,dc06cb91-e152-ed11-aac1-0afb9334277d,6b827de8-fe47-4007-aad3-202655b954e3,25017.359031833334,2022-10-23T10:47:03-04:00,2022-10-23T10:47:03-04:00
