SurveyReactionTimeResultKey,SurveyStepResultKey,SurveyResultKey,ParticipantIdentifier,ReactionTime,StartDate,EndDate
01ad931e-ef4a-ed11-aac0-0afb9334277d,f5ac931e-ef4a-ed11-aac0-0afb9334277d,ecac931e-ef4a-ed11-aac0-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,52409.11799979167,2022-10-13T08:03:38-04:00,2022-10-13T08:03:38-04:00
02ad931e-ef4a-ed11-aac0-0afb9334277d,f5ac931e-ef4a-ed11-aac0-0afb9334277d,ecac931e-ef4a-ed11-aac0-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,52416.686679000006,2022-10-13T08:03:46-04:00,2022-10-13T08:03:46-04:00
03ad931e-ef4a-ed11-aac0-0afb9334277d,f5ac931e-ef4a-ed11-aac0-0afb9334277d,ecac931e-ef4a-ed11-aac0-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,52428.508938500003,2022-10-13T08:03:57-04:00,2022-10-13T08:03:57-04:00
7a02862a-ef4a-ed11-aac0-0afb9334277d,6602862a-ef4a-ed11-aac0-0afb9334277d,5702862a-ef4a-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,77943.403985083336,2022-10-13T08:04:02-04:00,2022-10-13T08:04:02-04:00
7e02862a-ef4a-ed11-aac0-0afb9334277d,6602862a-ef4a-ed11-aac0-0afb9334277d,5702862a-ef4a-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,77951.019958291668,2022-10-13T08:04:10-04:00,2022-10-13T08:04:10-04:00
8002862a-ef4a-ed11-aac0-0afb9334277d,6602862a-ef4a-ed11-aac0-0afb9334277d,5702862a-ef4a-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,77962.397406375007,2022-10-13T08:04:21-04:00,2022-10-13T08:04:21-04:00
f6338257-f14a-ed11-aac0-0afb9334277d,e9338257-f14a-ed11-aac0-0afb9334277d,e0338257-f14a-ed11-aac0-0afb9334277d,98cb45a7-4057-4e81-b1d7-e7aede5e106e,1854465.0418606251,2022-10-13T08:19:38-04:00,2022-10-13T08:19:38-04:00
f7338257-f14a-ed11-aac0-0afb9334277d,e9338257-f14a-ed11-aac0-0afb9334277d,e0338257-f14a-ed11-aac0-0afb9334277d,98cb45a7-4057-4e81-b1d7-e7aede5e106e,1854472.6554168335,2022-10-13T08:19:45-04:00,2022-10-13T08:19:45-04:00
f8338257-f14a-ed11-aac0-0afb9334277d,e9338257-f14a-ed11-aac0-0afb9334277d,e0338257-f14a-ed11-aac0-0afb9334277d,98cb45a7-4057-4e81-b1d7-e7aede5e106e,1854484.0469781668,2022-10-13T08:19:58-04:00,2022-10-13T08:19:58-04:00
60195da8-f44a-ed11-aac0-0afb9334277d,15195da8-f44a-ed11-aac0-0afb9334277d,02195da8-f44a-ed11-aac0-0afb9334277d,bf670311-c590-473a-98ab-d719ebf0f2ab,3718.0737235416668,2022-10-13T08:43:23-04:00,2022-10-13T08:43:23-04:00
