SurveyStepResultKey,SurveyResultKey,ParticipantIdentifier,StepIdentifier,StartDate,EndDate
a5e39c3f-e64a-ed11-aac0-0afb9334277d,97e39c3f-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,instruction,2022-10-13T07:00:10-04:00,2022-10-13T07:00:11-04:00
a6e39c3f-e64a-ed11-aac0-0afb9334277d,97e39c3f-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,instruction1,2022-10-13T07:00:11-04:00,2022-10-13T07:00:11-04:00
a7e39c3f-e64a-ed11-aac0-0afb9334277d,97e39c3f-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,instruction2,2022-10-13T07:00:11-04:00,2022-10-13T07:00:12-04:00
aae39c3f-e64a-ed11-aac0-0afb9334277d,97e39c3f-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,countdown,2022-10-13T07:00:12-04:00,2022-10-13T07:00:15-04:00
ace39c3f-e64a-ed11-aac0-0afb9334277d,97e39c3f-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,trailmaking,2022-10-13T07:00:15-04:00,2022-10-13T07:00:32-04:00
ade39c3f-e64a-ed11-aac0-0afb9334277d,97e39c3f-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,conclusion,2022-10-13T07:00:32-04:00,2022-10-13T07:00:36-04:00
99096e69-e64a-ed11-aac0-0afb9334277d,89096e69-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,instruction,2022-10-13T07:00:45-04:00,2022-10-13T07:00:46-04:00
9b096e69-e64a-ed11-aac0-0afb9334277d,89096e69-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,instruction1,2022-10-13T07:00:46-04:00,2022-10-13T07:00:47-04:00
9d096e69-e64a-ed11-aac0-0afb9334277d,89096e69-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,cognitive.memory.spatialspan,2022-10-13T07:00:47-04:00,2022-10-13T07:01:43-04:00
8914726f-e64a-ed11-aac0-0afb9334277d,7414726f-e64a-ed11-aac0-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,nasa_info,2022-10-13T07:01:38-04:00,2022-10-13T07:01:39-04:00
8b14726f-e64a-ed11-aac0-0afb9334277d,7414726f-e64a-ed11-aac0-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,nasa_mental_demand,2022-10-13T07:01:39-04:00,2022-10-13T07:01:42-04:00
9114726f-e64a-ed11-aac0-0afb9334277d,7414726f-e64a-ed11-aac0-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,nasa_temporal_demand,2022-10-13T07:01:42-04:00,2022-10-13T07:01:46-04:00
a1096e69-e64a-ed11-aac0-0afb9334277d,89096e69-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,conclusion,2022-10-13T07:01:43-04:00,2022-10-13T07:01:45-04:00
9714726f-e64a-ed11-aac0-0afb9334277d,7414726f-e64a-ed11-aac0-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,nasa_performance,2022-10-13T07:01:46-04:00,2022-10-13T07:01:48-04:00
9914726f-e64a-ed11-aac0-0afb9334277d,7414726f-e64a-ed11-aac0-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,nasa_effort,2022-10-13T07:01:48-04:00,2022-10-13T07:01:51-04:00
9b14726f-e64a-ed11-aac0-0afb9334277d,7414726f-e64a-ed11-aac0-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,nasa_frustration,2022-10-13T07:01:51-04:00,2022-10-13T07:01:53-04:00
9d14726f-e64a-ed11-aac0-0afb9334277d,7414726f-e64a-ed11-aac0-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,nasa_distraction,2022-10-13T07:01:53-04:00,2022-10-13T07:01:57-04:00
a214726f-e64a-ed11-aac0-0afb9334277d,7414726f-e64a-ed11-aac0-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,nasa_luck,2022-10-13T07:01:57-04:00,2022-10-13T07:01:58-04:00
a414726f-e64a-ed11-aac0-0afb9334277d,7414726f-e64a-ed11-aac0-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,nasa_complete,2022-10-13T07:01:58-04:00,2022-10-13T07:01:59-04:00
6ef449b1-e64a-ed11-aac0-0afb9334277d,59f449b1-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,task_custom_nBack_intro1,2022-10-13T07:02:23-04:00,2022-10-13T07:02:24-04:00
71f449b1-e64a-ed11-aac0-0afb9334277d,59f449b1-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,task_custom_nBack_intro2,2022-10-13T07:02:24-04:00,2022-10-13T07:02:25-04:00
72f449b1-e64a-ed11-aac0-0afb9334277d,59f449b1-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,task_custom_nBack_intro3,2022-10-13T07:02:25-04:00,2022-10-13T07:02:25-04:00
74f449b1-e64a-ed11-aac0-0afb9334277d,59f449b1-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,task_custom_nBack_diffSelect,2022-10-13T07:02:25-04:00,2022-10-13T07:02:28-04:00
75f449b1-e64a-ed11-aac0-0afb9334277d,59f449b1-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,task_custom_nBack_lottery,2022-10-13T07:02:28-04:00,2022-10-13T07:02:31-04:00
77f449b1-e64a-ed11-aac0-0afb9334277d,59f449b1-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,task_custom_nBack_instructions,2022-10-13T07:02:31-04:00,2022-10-13T07:02:32-04:00
79f449b1-e64a-ed11-aac0-0afb9334277d,59f449b1-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,task_custom_nBack_trials,2022-10-13T07:02:32-04:00,2022-10-13T07:03:40-04:00
7bf449b1-e64a-ed11-aac0-0afb9334277d,59f449b1-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,task_custom_nBack_results,2022-10-13T07:03:40-04:00,2022-10-13T07:03:43-04:00
a01f3af3-e64a-ed11-aac0-0afb9334277d,8b1f3af3-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,instruction,2022-10-13T07:03:50-04:00,2022-10-13T07:03:51-04:00
a11f3af3-e64a-ed11-aac0-0afb9334277d,8b1f3af3-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,instruction1,2022-10-13T07:03:51-04:00,2022-10-13T07:03:51-04:00
a31f3af3-e64a-ed11-aac0-0afb9334277d,8b1f3af3-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,countdown,2022-10-13T07:03:51-04:00,2022-10-13T07:03:57-04:00
a41f3af3-e64a-ed11-aac0-0afb9334277d,8b1f3af3-e64a-ed11-aac0-0afb9334277d,d77924dd-6dcf-4288-bb01-186fa08cfd0b,psat,2022-10-13T07:03:57-04:00,2022-10-13T07:05:30-04:00
afdb43cf-e64a-ed11-aac0-0afb9334277d,a2db43cf-e64a-ed11-aac0-0afb9334277d,b032c7ad-4287-4c23-8078-f75d3da262b8,current_situation1_tasks,2022-10-13T07:04:35-04:00,2022-10-13T07:04:37-04:00
