SurveySpatialSpanMemoryResultKey,SurveyStepResultKey,SurveyResultKey,ParticipantIdentifier,Score,NumberOfGames,NumberOfFailures,StartDate,EndDate,GameRecords
4487b7cb-af40-ed11-aac0-0afb9334277d,3087b7cb-af40-ed11-aac0-0afb9334277d,2387b7cb-af40-ed11-aac0-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,405,6,1,2022-09-30T07:04:34-04:00,2022-09-30T07:05:38-04:00,"[{""Seed"":881489333,""Sequence"":[3,0,7],""GameSize"":9,""GameStatus"":""Success"",""Score"":45,""TargetRects"":[{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":16.0,""Y"":212.0}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":16.0,""Y"":326.0}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":16.0,""Y"":440.0}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":130.0,""Y"":212.0}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":130.0,""Y"":326.0}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":130.0,""Y"":440.0}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":244.0,""Y"":212.0}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":244.0,""Y"":326.0}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":244.0,""Y"":440.0}}],""TouchSamples"":[{""Timestamp"":0.72741275001317263,""Index"":3,""Location"":{""X"":176.0,""Y"":247.0},""Correct"":true},{""Timestamp"":1.1252774999884423,""Index"":0,""Location"":{""X"":69.0,""Y"":265.0},""Correct"":true},{""Timestamp"":1.5351113750075456,""Index"":7,""Location"":{""X"":326.5,""Y"":352.5},""Correct"":true}]},{""Seed"":1697438336,""Sequence"":[1,0,7,6],""GameSize"":9,""GameStatus"":""Success"",""Score"":60,""TargetRects"":[{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":16.0,""Y"":210.0}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":16.0,""Y"":324.0}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":16.0,""Y"":438.0}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":130.0,""Y"":210.0}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":130.0,""Y"":324.0}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":130.0,""Y"":438.0}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":244.0,""Y"":210.0}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":244.0,""Y"":324.0}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":244.0,""Y"":438.0}}],""TouchSamples"":[{""Timestamp"":0.51940737498807721,""Index"":1,""Location"":{""X"":72.0,""Y"":373.5},""Correct"":true},{""Timestamp"":0.818801874993369,""Index"":0,""Location"":{""X"":65.0,""Y"":237.0},""Correct"":true},{""Timestamp"":1.1448596249974798,""Index"":7,""Location"":{""X"":296.5,""Y"":377.5},""Correct"":true},{""Timestamp"":1.3608139583375305,""Index"":6,""Location"":{""X"":306.5,""Y"":282.0},""Correct"":true}]},{""Seed"":0,""Sequence"":[0,4,9,11,15],""GameSize"":16,""GameStatus"":""Success"",""Score"":75,""TargetRects"":[{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":15.0,""Y"":209.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":15.0,""Y"":295.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":15.0,""Y"":381.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":15.0,""Y"":467.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":101.0,""Y"":209.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":101.0,""Y"":295.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":101.0,""Y"":381.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":101.0,""Y"":467.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":187.0,""Y"":209.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":187.0,""Y"":295.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":187.0,""Y"":381.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":187.0,""Y"":467.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":273.0,""Y"":209.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":273.0,""Y"":295.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":273.0,""Y"":381.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":273.0,""Y"":467.0}}],""TouchSamples"":[{""Timestamp"":0.40644629165763035,""Index"":0,""Location"":{""X"":23.0,""Y"":282.0},""Correct"":true},{""Timestamp"":0.76353541665594094,""Index"":4,""Location"":{""X"":145.0,""Y"":252.5},""Correct"":true},{""Timestamp"":1.044018499989761,""Index"":9,""Location"":{""X"":231.0,""Y"":355.5},""Correct"":true},{""Timestamp"":1.3308587916544639,""Index"":11,""Location"":{""X"":243.0,""Y"":518.0},""Correct"":true},{""Timestamp"":1.5643489166686777,""Index"":15,""Location"":{""X"":335.5,""Y"":518.5},""Correct"":true}]},{""Seed"":0,""Sequence"":[9,4,6,10,8,7],""GameSize"":16,""GameStatus"":""Success"",""Score"":100,""TargetRects"":[{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":15.0,""Y"":209.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":15.0,""Y"":295.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":15.0,""Y"":381.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":15.0,""Y"":467.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":101.0,""Y"":209.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":101.0,""Y"":295.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":101.0,""Y"":381.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":101.0,""Y"":467.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":187.0,""Y"":209.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":187.0,""Y"":295.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":187.0,""Y"":381.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":187.0,""Y"":467.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":273.0,""Y"":209.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":273.0,""Y"":295.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":273.0,""Y"":381.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":273.0,""Y"":467.0}}],""TouchSamples"":[{""Timestamp"":0.29227270832052454,""Index"":9,""Location"":{""X"":228.5,""Y"":339.0},""Correct"":true},{""Timestamp"":0.53397362498799339,""Index"":4,""Location"":{""X"":136.5,""Y"":243.5},""Correct"":true},{""Timestamp"":0.810014874994522,""Index"":6,""Location"":{""X"":138.5,""Y"":409.5},""Correct"":true},{""Timestamp"":1.0514098333369475,""Index"":10,""Location"":{""X"":215.0,""Y"":414.5},""Correct"":true},{""Timestamp"":1.3179587500053458,""Index"":8,""Location"":{""X"":224.0,""Y"":243.5},""Correct"":true},{""Timestamp"":1.618201916659018,""Index"":7,""Location"":{""X"":147.0,""Y"":510.0},""Correct"":true}]},{""Seed"":1816848095,""Sequence"":[9,5,2,11,12,10,14],""GameSize"":16,""GameStatus"":""Success"",""Score"":120,""TargetRects"":[{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":15.0,""Y"":209.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":15.0,""Y"":295.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":15.0,""Y"":381.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":15.0,""Y"":467.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":101.0,""Y"":209.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":101.0,""Y"":295.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":101.0,""Y"":381.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":101.0,""Y"":467.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":187.0,""Y"":209.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":187.0,""Y"":295.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":187.0,""Y"":381.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":187.0,""Y"":467.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":273.0,""Y"":209.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":273.0,""Y"":295.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":273.0,""Y"":381.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":273.0,""Y"":467.0}}],""TouchSamples"":[{""Timestamp"":0.17856400000164285,""Index"":9,""Location"":{""X"":232.0,""Y"":344.0},""Correct"":true},{""Timestamp"":0.45440408334252425,""Index"":5,""Location"":{""X"":154.0,""Y"":332.5},""Correct"":true},{""Timestamp"":0.77074129166430794,""Index"":2,""Location"":{""X"":52.5,""Y"":415.0},""Correct"":true},{""Timestamp"":1.0630749583360739,""Index"":11,""Location"":{""X"":230.5,""Y"":503.0},""Correct"":true},{""Timestamp"":1.3701421666773967,""Index"":12,""Location"":{""X"":322.0,""Y"":252.0},""Correct"":true},{""Timestamp"":1.6951220833288971,""Index"":10,""Location"":{""X"":234.5,""Y"":433.5},""Correct"":true},{""Timestamp"":1.9370855416636914,""Index"":14,""Location"":{""X"":321.5,""Y"":430.0},""Correct"":true}]},{""Seed"":648346580,""Sequence"":[8,14,13,10,5,4,12,7],""GameSize"":16,""GameStatus"":""Failure"",""Score"":5,""TargetRects"":[{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":15.0,""Y"":209.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":15.0,""Y"":295.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":15.0,""Y"":381.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":15.0,""Y"":467.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":101.0,""Y"":209.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":101.0,""Y"":295.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":101.0,""Y"":381.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":101.0,""Y"":467.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":187.0,""Y"":209.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":187.0,""Y"":295.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":187.0,""Y"":381.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":187.0,""Y"":467.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":273.0,""Y"":209.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":273.0,""Y"":295.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":273.0,""Y"":381.0}},{""Size"":{""Height"":86.0,""Width"":86.0},""Origin"":{""X"":273.0,""Y"":467.0}}],""TouchSamples"":[{""Timestamp"":0.44510062498738989,""Index"":8,""Location"":{""X"":227.0,""Y"":267.0},""Correct"":true},{""Timestamp"":0.7542189999949187,""Index"":10,""Location"":{""X"":222.0,""Y"":420.5},""Correct"":false}]}]"
38ed42a5-b040-ed11-aac0-0afb9334277d,27ed42a5-b040-ed11-aac0-0afb9334277d,1bed42a5-b040-ed11-aac0-0afb9334277d,6d9ce034-4fcd-407e-9e35-9dd9caafe1fe,255,6,2,2022-09-30T07:10:42-04:00,2022-09-30T07:11:34-04:00,"[{""Seed"":0,""Sequence"":[6,1,5],""GameSize"":9,""GameStatus"":""Success"",""Score"":45,""TargetRects"":[{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":24.0,""Y"":272.33333333333326}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":24.0,""Y"":386.33333333333326}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":24.0,""Y"":500.33333333333326}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":138.0,""Y"":272.33333333333326}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":138.0,""Y"":386.33333333333326}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":138.0,""Y"":500.33333333333326}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":252.0,""Y"":272.33333333333326}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":252.0,""Y"":386.33333333333326}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":252.0,""Y"":500.33333333333326}}],""TouchSamples"":[{""Timestamp"":0.79431899997871369,""Index"":6,""Location"":{""X"":324.33332824707031,""Y"":340.66665649414062},""Correct"":true},{""Timestamp"":0.94500862498534843,""Index"":1,""Location"":{""X"":49.666656494140625,""Y"":424.0},""Correct"":true},{""Timestamp"":1.2628907916659955,""Index"":5,""Location"":{""X"":181.0,""Y"":563.0},""Correct"":true}]},{""Seed"":0,""Sequence"":[7,5,3,2],""GameSize"":9,""GameStatus"":""Success"",""Score"":60,""TargetRects"":[{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":24.0,""Y"":261.33333333333337}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":24.0,""Y"":375.33333333333337}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":24.0,""Y"":489.33333333333337}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":138.0,""Y"":261.33333333333337}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":138.0,""Y"":375.33333333333337}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":138.0,""Y"":489.33333333333337}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":252.0,""Y"":261.33333333333337}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":252.0,""Y"":375.33333333333337}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":252.0,""Y"":489.33333333333337}}],""TouchSamples"":[{""Timestamp"":0.97841899999184534,""Index"":7,""Location"":{""X"":301.33332824707031,""Y"":436.66665649414062},""Correct"":true},{""Timestamp"":1.2291877499956172,""Index"":5,""Location"":{""X"":212.66665649414063,""Y"":542.0},""Correct"":true},{""Timestamp"":1.3964330416638404,""Index"":3,""Location"":{""X"":170.33332824707031,""Y"":300.0},""Correct"":true},{""Timestamp"":1.6640333333052695,""Index"":2,""Location"":{""X"":80.0,""Y"":570.0},""Correct"":true}]},{""Seed"":2066721763,""Sequence"":[2,3,12,11,4],""GameSize"":16,""GameStatus"":""Success"",""Score"":75,""TargetRects"":[{""Size"":{""Height"":90.000000000000028,""Width"":90.0},""Origin"":{""X"":15.0,""Y"":252.33333333333334}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":15.0,""Y"":342.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":15.0,""Y"":432.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":15.0,""Y"":522.33333333333337}},{""Size"":{""Height"":90.000000000000028,""Width"":90.0},""Origin"":{""X"":105.0,""Y"":252.33333333333334}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":105.0,""Y"":342.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":105.0,""Y"":432.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":105.0,""Y"":522.33333333333337}},{""Size"":{""Height"":90.000000000000028,""Width"":90.0},""Origin"":{""X"":195.0,""Y"":252.33333333333334}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":195.0,""Y"":342.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":195.0,""Y"":432.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":195.0,""Y"":522.33333333333337}},{""Size"":{""Height"":90.000000000000028,""Width"":90.0},""Origin"":{""X"":285.0,""Y"":252.33333333333334}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":285.0,""Y"":342.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":285.0,""Y"":432.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":285.0,""Y"":522.33333333333337}}],""TouchSamples"":[{""Timestamp"":0.79948691668687388,""Index"":2,""Location"":{""X"":56.0,""Y"":474.66665649414062},""Correct"":true},{""Timestamp"":1.2009107916674111,""Index"":3,""Location"":{""X"":50.666656494140625,""Y"":552.33332824707031},""Correct"":true},{""Timestamp"":1.4685417916916776,""Index"":12,""Location"":{""X"":352.0,""Y"":309.66665649414062},""Correct"":true},{""Timestamp"":2.1541647916892543,""Index"":11,""Location"":{""X"":241.66665649414063,""Y"":561.66665649414062},""Correct"":true},{""Timestamp"":2.438532333355397,""Index"":4,""Location"":{""X"":139.33332824707031,""Y"":297.66665649414062},""Correct"":true}]},{""Seed"":1388990204,""Sequence"":[3,4,1,11,7,9],""GameSize"":16,""GameStatus"":""Failure"",""Score"":15,""TargetRects"":[{""Size"":{""Height"":90.000000000000028,""Width"":90.0},""Origin"":{""X"":15.0,""Y"":252.33333333333334}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":15.0,""Y"":342.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":15.0,""Y"":432.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":15.0,""Y"":522.33333333333337}},{""Size"":{""Height"":90.000000000000028,""Width"":90.0},""Origin"":{""X"":105.0,""Y"":252.33333333333334}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":105.0,""Y"":342.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":105.0,""Y"":432.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":105.0,""Y"":522.33333333333337}},{""Size"":{""Height"":90.000000000000028,""Width"":90.0},""Origin"":{""X"":195.0,""Y"":252.33333333333334}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":195.0,""Y"":342.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":195.0,""Y"":432.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":195.0,""Y"":522.33333333333337}},{""Size"":{""Height"":90.000000000000028,""Width"":90.0},""Origin"":{""X"":285.0,""Y"":252.33333333333334}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":285.0,""Y"":342.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":285.0,""Y"":432.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":285.0,""Y"":522.33333333333337}}],""TouchSamples"":[{""Timestamp"":0.62858083331957459,""Index"":3,""Location"":{""X"":50.666656494140625,""Y"":560.33332824707031},""Correct"":true},{""Timestamp"":1.0635540833172854,""Index"":4,""Location"":{""X"":149.0,""Y"":293.66665649414062},""Correct"":true},{""Timestamp"":1.4482842916622758,""Index"":11,""Location"":{""X"":229.33332824707031,""Y"":570.66665649414062},""Correct"":false}]},{""Seed"":481712874,""Sequence"":[5,6,4,1,0],""GameSize"":16,""GameStatus"":""Failure"",""Score"":0,""TargetRects"":[{""Size"":{""Height"":90.000000000000028,""Width"":90.0},""Origin"":{""X"":15.0,""Y"":252.33333333333334}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":15.0,""Y"":342.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":15.0,""Y"":432.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":15.0,""Y"":522.33333333333337}},{""Size"":{""Height"":90.000000000000028,""Width"":90.0},""Origin"":{""X"":105.0,""Y"":252.33333333333334}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":105.0,""Y"":342.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":105.0,""Y"":432.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":105.0,""Y"":522.33333333333337}},{""Size"":{""Height"":90.000000000000028,""Width"":90.0},""Origin"":{""X"":195.0,""Y"":252.33333333333334}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":195.0,""Y"":342.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":195.0,""Y"":432.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":195.0,""Y"":522.33333333333337}},{""Size"":{""Height"":90.000000000000028,""Width"":90.0},""Origin"":{""X"":285.0,""Y"":252.33333333333334}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":285.0,""Y"":342.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":285.0,""Y"":432.33333333333337}},{""Size"":{""Height"":90.0,""Width"":90.0},""Origin"":{""X"":285.0,""Y"":522.33333333333337}}],""TouchSamples"":[{""Timestamp"":0.8649966666707769,""Index"":6,""Location"":{""X"":164.33332824707031,""Y"":480.66665649414062},""Correct"":false}]},{""Seed"":1471205271,""Sequence"":[6,2,1,7],""GameSize"":9,""GameStatus"":""Success"",""Score"":60,""TargetRects"":[{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":24.0,""Y"":261.33333333333337}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":24.0,""Y"":375.33333333333337}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":24.0,""Y"":489.33333333333337}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":138.0,""Y"":261.33333333333337}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":138.0,""Y"":375.33333333333337}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":138.0,""Y"":489.33333333333337}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":252.0,""Y"":261.33333333333337}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":252.0,""Y"":375.33333333333337}},{""Size"":{""Height"":114.0,""Width"":114.0},""Origin"":{""X"":252.0,""Y"":489.33333333333337}}],""TouchSamples"":[{""Timestamp"":0.405936124996515,""Index"":6,""Location"":{""X"":329.0,""Y"":324.66665649414062},""Correct"":true},{""Timestamp"":0.7073777916666586,""Index"":2,""Location"":{""X"":72.333328247070312,""Y"":557.0},""Correct"":true},{""Timestamp"":0.95795512502081692,""Index"":1,""Location"":{""X"":48.666656494140625,""Y"":455.0},""Correct"":true},{""Timestamp"":1.2087027500092518,""Index"":7,""Location"":{""X"":304.66665649414062,""Y"":402.66665649414062},""Correct"":true}]}]"
